Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
333,Ryan Franklin\frankry01,33,CIN,2,7,3.50,6,85.7%,50.0%,50.0%,0.0%,0.0%,50.0%,0.0%,42.9%,0.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
334,Ryan Freel\freelry01,30,CIN,523,2139,4.09,1293,60.4%,36.5%,9.9%,25.8%,27.8%,63.5%,0.0%,38.4%,84.4%,20.3%,6.1%,32,1,16.1%,84,13,11.7%,61,29,39,59,39.8%,0,0,0
335,Choo Freeman\freemch01,26,COL,193,732,3.79,475,65.6%,26.1%,18.3%,27.4%,28.2%,73.9%,3.1%,48.5%,75.2%,32.6%,6.2%,12,1,13.0%,25,10,7.8%,15,9,12,30,28.6%,0,0,0
336,Aaron Fultz*\fultzaa01,32,PHI,4,14,3.50,10,71.4%,30.0%,10.0%,20.0%,40.0%,70.0%,0.0%,50.0%,85.7%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
337,Rafael Furcal#\furcara02,28,LAD,736,2827,3.84,1711,60.7%,31.4%,9.5%,26.1%,33.0%,68.6%,0.9%,41.6%,86.2%,18.8%,5.7%,42,1,17.4%,128,47,9.8%,72,33,40,58,40.8%,0,0,0
338,John Gall\galljo01,28,STL,12,45,3.75,32,71.1%,15.6%,25.0%,37.5%,21.9%,84.4%,0.0%,60.0%,70.4%,25.0%,0.0%,0,0,8.3%,1,1,0.0%,0,0,0,5,0.0%,0,0,0
339,Mike Gallo*\gallomi01,29,HOU,1,3,3.00,3,100.0%,33.3%,66.7%,0.0%,0.0%,66.7%,,66.7%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
340,Freddy Garcia\garcifr03,29,CHW,6,13,2.17,12,92.3%,25.0%,16.7%,25.0%,33.3%,75.0%,0.0%,69.2%,77.8%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
341,Jose Garcia\garcijo01,21,FLA,2,6,3.00,5,83.3%,0.0%,60.0%,20.0%,20.0%,100.0%,0.0%,83.3%,40.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
342,Nomar Garciaparra\garcino01,32,LAD,524,1676,3.20,1051,64.0%,15.8%,11.8%,30.3%,42.2%,84.2%,5.3%,53.9%,86.0%,43.9%,6.7%,35,1,13.9%,73,26,8.6%,45,21,2,28,6.7%,0,0,0
343,Ryan Garko\garkory01,25,CLE,210,890,4.24,560,62.9%,23.6%,15.4%,34.1%,27.0%,76.4%,0.0%,48.1%,79.9%,19.0%,2.9%,6,1,13.8%,29,16,11.0%,23,16,5,32,13.5%,0,0,0
344,Jon Garland\garlajo01,26,CHW,7,22,3.14,19,86.4%,15.8%,42.1%,21.1%,21.1%,84.2%,0.0%,72.7%,50.0%,57.1%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,3,0.0%,0,0,0
345,Joey Gathright*\gathrjo01,25,TOT,447,1667,3.73,1045,62.7%,22.4%,13.5%,33.4%,30.7%,77.6%,0.0%,48.7%,82.6%,39.8%,4.7%,21,0,12.3%,55,24,7.4%,33,16,18,56,24.0%,0,0,0
346,Joey Gathright*\gathrjo01,25,TBD,182,680,3.74,414,60.9%,24.9%,14.0%,30.0%,31.2%,75.1%,0.0%,45.7%,81.4%,37.4%,8.8%,16,0,13.2%,24,6,10.4%,19,6,5,24,16.7%,0,0,0
347,Joey Gathright*\gathrjo01,25,KCR,265,987,3.72,631,63.9%,20.8%,13.2%,35.7%,30.4%,79.2%,0.0%,50.7%,83.4%,41.5%,1.9%,5,0,11.7%,31,18,5.3%,14,10,13,32,28.9%,0,0,0
348,Geoff Geary\gearyge01,29,PHI,6,24,4.00,16,66.7%,37.5%,25.0%,25.0%,12.5%,62.5%,0.0%,41.7%,60.0%,16.7%,16.7%,1,0,16.7%,1,0,16.7%,1,0,1,2,33.3%,0,0,0
349,Esteban German\germaes01,28,KCR,331,1356,4.10,822,60.6%,36.5%,9.6%,25.2%,28.7%,63.5%,0.0%,38.5%,84.9%,18.1%,5.7%,19,0,16.6%,55,19,9.4%,31,13,14,35,28.6%,0,0,0
350,Justin Germano\germaju01,23,CIN,3,9,3.00,8,88.9%,37.5%,25.0%,25.0%,12.5%,62.5%,0.0%,55.6%,60.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
351,Jason Giambi*\giambja01,35,NYY,582,2538,4.36,1388,55.5%,34.1%,12.9%,28.0%,25.0%,65.9%,3.4%,36.6%,80.4%,19.9%,8.9%,52,0,22.3%,130,29,17.5%,102,31,33,73,31.1%,0,0,0
352,Jay Gibbons*\gibboja01,29,BAL,378,1375,3.64,855,62.4%,27.1%,10.3%,28.0%,34.6%,72.9%,0.8%,45.4%,85.9%,18.3%,6.6%,25,1,15.9%,60,24,9.5%,36,20,13,35,27.1%,0,0,0
353,Brian Giles*\gilesbr02,35,SDP,721,2641,3.66,1477,56.2%,34.3%,5.0%,23.6%,37.1%,65.7%,1.3%,37.0%,92.4%,23.6%,8.2%,59,7,19.8%,143,47,15.7%,113,49,35,25,58.3%,0,0,0
354,Marcus Giles\gilesma01,28,ATL,626,2425,3.87,1484,61.2%,22.4%,16.2%,30.9%,30.5%,77.6%,0.0%,47.5%,79.1%,38.2%,3.8%,24,0,14.1%,88,43,8.5%,53,31,32,73,30.5%,0,0,0
355,Hector Gimenez#\gimenhe01,23,HOU,2,8,4.00,5,62.5%,0.0%,40.0%,40.0%,20.0%,100.0%,0.0%,62.5%,60.0%,50.0%,0.0%,0,0,50.0%,1,1,0.0%,0,0,0,1,0.0%,0,0,0
356,Troy Glaus\glaustr01,29,TOR,637,2669,4.19,1567,59.2%,31.4%,17.5%,24.8%,26.2%,68.6%,2.0%,40.6%,74.4%,18.8%,7.8%,50,4,17.1%,109,37,11.1%,71,26,27,107,20.1%,0,0,0
357,Tom Glavine*\glavito02,40,NYM,70,277,3.96,178,64.3%,43.8%,11.8%,19.1%,25.3%,56.2%,0.0%,36.1%,79.0%,20.0%,8.6%,6,0,14.3%,10,0,10.0%,7,1,9,9,50.0%,0,0,0
358,Ross Gload*\gloadro01,30,CHW,167,614,3.68,416,67.8%,20.2%,10.6%,34.4%,34.9%,79.8%,0.0%,54.1%,86.7%,35.9%,2.4%,4,0,9.6%,16,9,8.4%,14,11,1,14,6.7%,0,0,0
359,Jimmy Gobble*\gobblji01,24,KCR,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
360,Jonny Gomes\gomesjo01,25,TBD,462,1768,3.83,1055,59.8%,28.6%,21.4%,23.6%,26.4%,71.4%,0.7%,42.7%,70.0%,35.1%,6.7%,31,5,15.4%,71,16,10.4%,48,22,35,81,30.2%,0,0,0
361,Alexis Gomez*\gomezal01,27,DET,113,392,3.47,266,67.9%,16.9%,16.5%,35.3%,31.2%,83.1%,0.0%,56.4%,80.1%,43.4%,3.5%,4,0,7.1%,8,4,7.1%,8,7,1,20,4.8%,0,0,0
362,Chris Gomez\gomezch02,35,BAL,142,499,3.51,323,65.3%,30.0%,8.4%,24.1%,37.5%,70.0%,2.3%,45.7%,88.1%,23.9%,4.2%,6,0,12.0%,17,2,7.7%,11,5,2,9,18.2%,0,0,0
363,Adrian Gonzalez*\gonzaad01,24,SDP,632,2459,3.89,1520,62.6%,22.1%,16.1%,31.4%,30.5%,77.9%,3.1%,48.7%,79.4%,26.9%,5.9%,37,1,17.1%,108,51,9.3%,59,42,20,93,17.7%,0,0,0
364,Alex Gonzalez\gonzaal01,33,PHI,38,144,3.79,90,62.5%,25.6%,24.4%,21.1%,28.9%,74.4%,0.0%,46.5%,67.2%,18.4%,5.3%,2,0,18.4%,7,3,10.5%,4,3,2,8,20.0%,0,0,0
365,Alex Gonzalez\gonzaal02,29,BOS,429,1579,3.68,1096,69.6%,25.3%,13.5%,30.7%,30.6%,74.7%,0.8%,52.0%,81.9%,29.1%,3.3%,14,0,10.7%,46,23,6.8%,29,19,15,52,22.4%,0,0,0
366,Edgar Gonzalez\gonzaed01,23,ARI,13,38,2.92,29,76.3%,24.1%,27.6%,17.2%,31.0%,75.9%,0.0%,57.9%,63.6%,30.8%,0.0%,0,0,7.7%,1,0,0.0%,0,0,0,4,0.0%,0,0,0
367,Enrique Gonzalez\gonzaen01,23,ARI,35,100,2.86,74,74.0%,36.5%,16.2%,10.8%,36.5%,63.5%,0.0%,47.0%,74.5%,37.1%,0.0%,0,0,2.9%,1,0,0.0%,0,0,2,6,25.0%,0,0,0
368,Geremi Gonzalez\gonzaje01,31,TOT,11,31,2.82,21,67.7%,19.0%,14.3%,28.6%,38.1%,81.0%,0.0%,54.8%,82.4%,54.5%,9.1%,1,0,9.1%,1,0,9.1%,1,0,1,1,50.0%,0,0,0
369,Geremi Gonzalez\gonzaje01,31,NYM,6,22,3.67,14,63.6%,21.4%,14.3%,35.7%,28.6%,78.6%,0.0%,50.0%,81.8%,50.0%,16.7%,1,0,16.7%,1,0,16.7%,1,0,0,1,0.0%,0,0,0
370,Geremi Gonzalez\gonzaje01,31,MIL,5,9,1.80,7,77.8%,14.3%,14.3%,14.3%,57.1%,85.7%,0.0%,66.7%,83.3%,60.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
371,Luis Gonzalez\gonzalu02,27,COL,158,517,3.27,348,67.3%,23.0%,18.1%,23.0%,35.9%,77.0%,0.0%,51.8%,76.5%,27.8%,1.9%,3,0,10.1%,16,12,3.8%,6,4,2,25,7.4%,0,0,0
372,Luis Gonzalez*\gonzalu01,38,ARI,669,2538,3.79,1437,57.2%,28.8%,7.9%,26.2%,37.2%,71.2%,2.3%,40.7%,89.0%,16.0%,7.0%,47,3,20.8%,139,60,11.1%,74,46,20,38,34.5%,0,0,0
373,Mike Gonzalez\gonzami02,28,PIT,1,4,4.00,3,75.0%,33.3%,0.0%,33.3%,33.3%,66.7%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
374,Wiki Gonzalez\gonzawi01,32,WSN,39,132,3.38,85,64.4%,36.5%,4.7%,22.4%,36.5%,63.5%,0.0%,40.9%,92.6%,20.5%,7.7%,3,0,15.4%,6,2,12.8%,5,4,3,2,60.0%,0,0,0
375,Tom Gorzelanny\gorzeto01,23,PIT,21,79,3.76,58,73.4%,34.5%,29.3%,20.7%,15.5%,65.5%,0.0%,48.1%,55.3%,23.8%,4.8%,1,0,4.8%,1,0,4.8%,1,0,3,8,27.3%,0,0,0
376,John Grabow*\grabojo02,27,PIT,1,4,4.00,3,75.0%,33.3%,33.3%,33.3%,0.0%,66.7%,0.0%,50.0%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
377,Tony Graffanino\graffto01,34,TOT,514,2004,3.90,1257,62.9%,32.8%,10.1%,25.9%,31.3%,67.2%,0.5%,42.3%,85.0%,22.2%,5.1%,26,1,12.8%,66,19,9.5%,49,23,16,52,23.5%,0,0,0
378,Tony Graffanino\graffto01,34,KCR,251,991,3.95,600,60.8%,33.5%,9.0%,25.3%,32.2%,66.5%,1.0%,40.4%,86.5%,20.3%,6.0%,15,1,15.5%,39,14,10.8%,27,12,8,23,25.8%,0,0,0
379,Tony Graffanino\graffto01,34,MIL,263,1013,3.85,657,64.9%,32.1%,11.1%,26.3%,30.4%,67.9%,0.0%,44.0%,83.6%,24.0%,4.2%,11,0,10.3%,27,5,8.4%,22,11,8,29,21.6%,0,0,0
380,Curtis Granderson*\grandcu01,25,DET,682,2778,4.07,1716,61.8%,30.3%,20.4%,24.0%,25.3%,69.7%,0.0%,43.1%,70.7%,24.5%,4.3%,29,0,16.9%,115,41,11.9%,81,42,39,135,22.4%,0,0,0
381,Andy Green\greenan01,28,ARI,102,394,3.86,241,61.2%,36.1%,10.4%,24.9%,28.6%,63.9%,0.0%,39.1%,83.8%,23.5%,4.9%,5,0,9.8%,10,1,9.8%,10,3,9,11,45.0%,0,0,0
382,Nick Green\greenni01,27,TOT,128,491,3.84,319,65.0%,22.6%,25.4%,28.5%,23.5%,77.4%,0.0%,50.3%,67.2%,31.3%,5.5%,7,1,13.3%,17,4,6.3%,8,5,9,31,22.5%,0,0,0
383,Nick Green\greenni01,27,TBD,46,174,3.78,109,62.6%,28.4%,19.3%,26.6%,25.7%,71.6%,0.0%,44.8%,73.1%,26.1%,10.9%,5,1,19.6%,9,1,8.7%,4,2,2,9,18.2%,0,0,0
384,Nick Green\greenni01,27,NYY,82,317,3.87,210,66.2%,19.5%,28.6%,29.5%,22.4%,80.5%,0.0%,53.3%,64.5%,34.1%,2.4%,2,0,9.8%,8,3,4.9%,4,3,7,22,24.1%,0,0,0
385,Shawn Green*\greensh01,33,TOT,589,2136,3.63,1299,61.4%,24.9%,15.2%,25.2%,34.7%,75.1%,2.4%,46.1%,79.7%,26.8%,6.3%,37,3,16.8%,99,47,7.5%,44,26,20,62,24.4%,0,0,0
386,Shawn Green*\greensh01,33,ARI,463,1659,3.58,1009,61.4%,23.4%,14.9%,26.6%,35.2%,76.6%,2.5%,47.0%,80.6%,28.9%,6.9%,32,3,16.4%,76,34,8.0%,37,22,14,50,21.9%,0,0,0
387,Shawn Green*\greensh01,33,NYM,126,477,3.79,290,61.3%,30.0%,16.6%,20.3%,33.1%,70.0%,2.1%,42.9%,76.4%,19.0%,4.0%,5,0,18.3%,23,13,5.6%,7,4,6,12,33.3%,0,0,0
388,Khalil Greene\greenkh01,26,SDP,461,1796,3.90,1137,63.3%,27.8%,16.2%,27.3%,28.8%,72.2%,0.0%,45.7%,77.6%,21.7%,3.9%,18,0,14.8%,68,35,9.1%,42,20,21,66,24.1%,0,0,0
389,Todd Greene\greento02,35,SFG,170,607,3.57,400,67.2%,17.8%,26.0%,27.8%,28.5%,82.3%,5.8%,55.3%,68.4%,36.5%,3.5%,6,0,12.9%,22,14,2.9%,5,4,2,43,4.4%,0,0,0
390,Kevin Gregg\greggke01,28,LAA,3,9,3.00,9,100.0%,22.2%,11.1%,55.6%,11.1%,77.8%,,77.8%,85.7%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0.0%,0,0,0
391,Ken Griffey*\griffke02,36,CIN,473,1743,3.68,1055,61.3%,21.8%,15.9%,28.8%,33.5%,78.2%,3.1%,47.9%,79.6%,34.0%,6.1%,29,6,18.0%,85,36,9.3%,44,26,14,64,17.9%,0,0,0
392,Jason Grimsley\grimsja01,38,ARI,4,11,2.75,9,81.8%,33.3%,33.3%,11.1%,22.2%,66.7%,0.0%,54.5%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
393,Gabe Gross*\grossga01,26,MIL,253,1038,4.10,596,58.0%,36.6%,14.9%,22.7%,25.8%,63.4%,2.3%,36.8%,76.5%,22.1%,8.3%,21,0,17.4%,44,10,11.9%,30,14,19,41,31.7%,0,0,0
394,Mark Grudzielanek\grudzma01,36,KCR,586,2028,3.46,1328,65.9%,26.9%,9.9%,26.5%,36.7%,73.1%,1.9%,48.2%,86.4%,26.1%,4.6%,27,0,11.4%,67,22,5.6%,33,23,15,54,21.7%,0,0,0
395,Vladimir Guerrero\guerrvl01,31,LAA,665,2100,3.16,1332,66.5%,9.0%,15.6%,34.6%,40.8%,91.0%,12.5%,60.5%,82.8%,49.3%,5.4%,36,8,15.9%,106,63,5.9%,39,22,8,60,11.8%,0,0,0
396,Aaron Guiel*\guielaa01,33,TOT,151,597,3.95,369,61.8%,28.7%,16.8%,27.1%,27.4%,71.3%,0.0%,44.1%,76.4%,22.5%,5.3%,8,1,11.9%,18,6,7.9%,12,10,10,21,32.3%,0,0,0
397,Aaron Guiel*\guielaa01,33,KCR,59,228,3.86,135,59.2%,28.1%,14.8%,28.1%,28.9%,71.9%,0.0%,42.5%,79.4%,23.7%,6.8%,4,0,16.9%,10,5,8.5%,5,5,3,8,27.3%,0,0,0
398,Aaron Guiel*\guielaa01,33,NYY,92,369,4.01,234,63.4%,29.1%,17.9%,26.5%,26.5%,70.9%,0.0%,45.0%,74.7%,21.7%,4.3%,4,1,8.7%,8,1,7.6%,7,5,7,13,35.0%,0,0,0
399,Carlos Guillen#\guillca01,30,DET,622,2371,3.81,1424,61.1%,21.7%,12.6%,33.4%,32.3%,78.3%,4.2%,47.8%,83.9%,32.8%,5.5%,34,1,15.1%,94,47,10.1%,63,41,28,59,32.2%,0,0,0
400,Jose Guillen\guilljo01,30,WSN,268,965,3.60,615,64.7%,24.4%,15.4%,28.0%,32.2%,75.6%,4.0%,48.9%,79.6%,26.5%,4.5%,12,2,10.4%,28,15,6.0%,16,12,12,36,25.0%,0,0,0
401,Franklin Gutierrez\gutiefr01,23,CLE,142,534,3.76,373,69.9%,31.9%,13.9%,24.7%,29.5%,68.1%,0.0%,47.6%,79.5%,13.4%,1.4%,2,0,7.7%,11,3,2.8%,4,3,7,21,25.0%,0,0,0
402,Angel Guzman\guzmaan01,24,CHC,16,54,3.38,38,70.4%,15.8%,28.9%,23.7%,31.6%,84.2%,0.0%,59.3%,65.6%,50.0%,0.0%,0,0,6.3%,1,0,0.0%,0,0,0,4,0.0%,0,0,0
403,Freddy Guzman#\guzmafr01,25,TEX,9,40,4.44,26,65.0%,23.1%,11.5%,42.3%,23.1%,76.9%,0.0%,50.0%,85.0%,44.4%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
404,Joel Guzman\guzmajo03,21,LAD,23,80,3.48,50,62.5%,14.0%,16.0%,36.0%,34.0%,86.0%,0.0%,53.8%,81.4%,43.5%,8.7%,2,0,13.0%,3,0,4.3%,1,1,0,2,0.0%,0,0,0
405,Tony Gwynn*\gwynnto02,23,MIL,81,275,3.40,181,65.8%,35.4%,11.6%,18.2%,34.8%,64.6%,0.0%,42.5%,82.1%,22.2%,3.7%,3,0,14.8%,12,5,4.9%,4,2,6,9,40.0%,0,0,0
406,Travis Hafner*\hafnetr01,29,CLE,566,2375,4.20,1297,56.0%,29.6%,19.3%,24.4%,26.7%,70.4%,5.5%,39.4%,72.6%,22.6%,9.2%,52,2,21.7%,123,38,12.9%,73,33,25,86,22.5%,0,0,0
407,Jerry Hairston\hairsje02,30,TOT,192,734,3.82,497,68.4%,27.4%,11.7%,32.2%,28.8%,72.6%,3.0%,49.7%,83.9%,27.6%,4.2%,8,0,11.5%,22,2,5.7%,11,3,9,24,26.5%,0,0,0
408,Jerry Hairston\hairsje02,30,CHC,92,364,3.96,245,68.6%,24.9%,11.0%,34.3%,29.8%,75.1%,5.9%,51.5%,85.3%,29.3%,6.5%,6,0,15.2%,14,0,5.4%,5,1,5,8,35.7%,0,0,0
409,Jerry Hairston\hairsje02,30,TEX,100,370,3.70,252,68.1%,29.8%,12.3%,30.2%,27.8%,70.2%,0.0%,47.8%,82.5%,26.0%,2.0%,2,0,8.0%,8,2,6.0%,6,2,4,16,20.0%,0,0,0
410,Scott Hairston\hairssc01,26,ARI,16,61,3.81,35,57.4%,22.9%,22.9%,25.7%,28.6%,77.1%,0.0%,44.3%,70.4%,12.5%,0.0%,0,0,12.5%,2,1,12.5%,2,1,0,5,0.0%,0,0,0
411,Bill Hall\hallbi03,26,MIL,609,2524,4.14,1557,62.3%,28.2%,20.7%,26.6%,24.5%,71.8%,2.5%,44.7%,71.2%,28.6%,4.9%,30,2,16.3%,99,41,10.7%,65,43,29,133,17.9%,0,0,0
412,Toby Hall\hallto02,30,TOT,294,931,3.17,658,71.9%,16.0%,10.5%,34.0%,39.5%,84.0%,5.9%,60.4%,87.5%,39.1%,2.4%,7,0,9.5%,28,19,2.4%,7,4,2,20,9.1%,0,0,0
413,Toby Hall\hallto02,30,TBD,234,727,3.11,517,71.9%,16.6%,8.7%,34.6%,40.0%,83.4%,3.8%,59.9%,89.6%,40.6%,1.7%,4,0,10.3%,24,18,2.6%,6,3,2,15,11.8%,0,0,0
414,Toby Hall\hallto02,30,LAD,60,204,3.40,141,71.9%,13.5%,17.0%,31.9%,37.6%,86.5%,12.7%,62.2%,80.3%,33.3%,5.0%,3,0,6.7%,4,1,1.7%,1,1,0,5,0.0%,0,0,0
415,Roy Halladay\hallaro01,29,TOR,3,10,3.33,9,90.0%,22.2%,55.6%,11.1%,11.1%,77.8%,0.0%,70.0%,28.6%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
416,Cole Hamels*\hamelco01,22,PHI,53,186,3.51,129,69.4%,28.7%,22.5%,31.0%,17.8%,71.3%,0.0%,49.5%,68.5%,41.5%,5.7%,3,0,13.2%,7,2,5.7%,3,1,5,18,20.8%,0,0,0
417,Robby Hammock\hammoro01,29,ARI,2,8,4.00,6,75.0%,16.7%,0.0%,50.0%,33.3%,83.3%,0.0%,62.5%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
418,Justin Hampson*\hampsju01,26,COL,5,18,3.60,11,61.1%,54.5%,9.1%,9.1%,27.3%,45.5%,0.0%,27.8%,80.0%,20.0%,0.0%,0,0,20.0%,1,0,0.0%,0,0,1,0,100.0%,0,0,0
419,Tim Hamulack\hamulti01,29,LAD,1,4,4.00,2,50.0%,0.0%,0.0%,50.0%,50.0%,100.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
420,Josh Hancock\hancojo01,28,STL,8,38,4.75,22,57.9%,54.5%,22.7%,18.2%,4.5%,45.5%,0.0%,26.3%,50.0%,25.0%,12.5%,1,0,12.5%,1,0,25.0%,2,1,3,3,50.0%,0,0,0
421,Jack Hannahan*\hannaja01,26,DET,10,37,3.70,25,67.6%,24.0%,4.0%,40.0%,32.0%,76.0%,0.0%,51.4%,94.7%,10.0%,0.0%,0,0,0.0%,0,0,10.0%,1,0,1,0,100.0%,0,0,0
422,Aaron Harang\haranaa01,28,CIN,81,264,3.26,203,76.9%,18.7%,36.0%,23.6%,21.7%,81.3%,0.0%,62.5%,55.8%,45.7%,3.7%,3,0,6.2%,5,0,4.9%,4,1,0,34,0.0%,0,0,0
423,J.J. Hardy\hardyjj01,23,MIL,139,572,4.12,354,61.9%,41.8%,8.8%,19.5%,29.9%,58.2%,0.0%,36.0%,85.0%,2.9%,5.8%,8,0,20.9%,29,8,12.9%,18,4,7,16,30.4%,0,0,0
424,Dan Haren\harenda01,25,OAK,7,26,3.71,20,76.9%,5.0%,40.0%,30.0%,25.0%,95.0%,0.0%,73.1%,57.9%,71.4%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
425,Brandon Harper\harpebr02,30,WSN,47,173,3.68,112,64.7%,31.3%,11.6%,23.2%,33.9%,68.8%,0.0%,44.5%,83.1%,21.3%,6.4%,3,0,14.9%,7,3,6.4%,3,1,3,1,75.0%,0,0,0
426,Brendan Harris\harribr01,25,TOT,47,180,3.83,108,60.0%,29.6%,12.0%,25.9%,32.4%,70.4%,0.0%,42.2%,82.9%,31.9%,4.3%,2,0,19.1%,9,1,17.0%,8,4,2,5,28.6%,0,0,0
427,Brendan Harris\harribr01,25,WSN,36,122,3.39,72,59.0%,29.2%,8.3%,22.2%,40.3%,70.8%,0.0%,41.8%,88.2%,33.3%,2.8%,1,0,19.4%,7,1,16.7%,6,3,1,2,33.3%,0,0,0
428,Brendan Harris\harribr01,25,CIN,11,58,5.27,36,62.1%,30.6%,19.4%,33.3%,16.7%,69.4%,0.0%,43.1%,72.0%,27.3%,9.1%,1,0,18.2%,2,0,18.2%,2,1,1,3,25.0%,0,0,0
429,Willie Harris*\harriwi02,28,BOS,53,203,3.83,121,59.6%,38.0%,13.2%,19.8%,28.9%,62.0%,0.0%,36.9%,78.7%,18.9%,9.4%,5,0,17.0%,9,3,13.2%,7,4,6,5,54.5%,0,0,0
430,Corey Hart\hartco01,24,MIL,256,950,3.71,593,62.7%,28.7%,17.5%,23.3%,30.5%,71.3%,1.1%,44.7%,75.4%,29.7%,3.9%,10,0,10.5%,27,12,9.4%,24,16,22,36,37.9%,0,0,0
431,Scott Hatteberg*\hattesc01,36,CIN,539,2147,3.98,1196,56.0%,38.9%,6.3%,19.6%,35.2%,61.1%,1.3%,34.2%,89.7%,12.2%,7.2%,39,1,19.7%,106,27,16.3%,88,37,12,29,29.3%,0,0,0
432,John Hattig#\hattijo01,26,TOR,29,125,4.31,77,61.6%,20.8%,20.8%,37.7%,20.8%,79.2%,0.0%,48.8%,73.8%,31.0%,3.4%,1,0,3.4%,1,0,6.9%,2,1,3,5,37.5%,0,0,0
433,Brad Hawpe*\hawpebr01,27,COL,576,2277,3.95,1353,60.4%,22.0%,21.1%,29.0%,27.9%,78.0%,4.1%,47.1%,73.0%,37.7%,6.8%,39,0,17.4%,100,40,9.9%,57,34,37,86,30.1%,0,0,0
434,Chris Heintz\heintch01,31,MIN,1,4,4.00,2,50.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,25.0%,100.0%,0.0%,0.0%,0,0,100.0%,1,0,0.0%,0,0,0,0,,0,0,0
435,Rick Helling\helliri01,35,MIL,3,14,4.67,9,64.3%,44.4%,22.2%,22.2%,11.1%,55.6%,0.0%,35.7%,60.0%,33.3%,0.0%,0,0,33.3%,1,0,0.0%,0,0,1,1,50.0%,0,0,0
436,Wes Helms\helmswe01,30,FLA,278,1006,3.62,625,62.4%,27.4%,16.2%,25.1%,31.4%,72.6%,1.0%,45.3%,77.8%,24.5%,4.3%,12,1,13.3%,37,15,9.7%,27,19,20,35,36.4%,0,0,0
437,Todd Helton*\heltoto01,32,COL,650,2553,3.93,1537,61.5%,23.6%,7.8%,36.8%,31.8%,76.4%,5.4%,47.0%,89.8%,34.3%,8.6%,56,5,17.5%,114,35,12.2%,79,37,25,39,39.1%,0,0,0
438,Ben Hendrickson\hendrbe01,25,MIL,4,20,5.00,13,65.0%,53.8%,15.4%,30.8%,0.0%,46.2%,0.0%,30.0%,66.7%,0.0%,0.0%,0,0,25.0%,1,0,0.0%,0,0,2,1,66.7%,0,0,0
439,Mark Hendrickson*\hendrma01,32,TOT,23,83,3.61,58,69.9%,32.8%,29.3%,25.9%,12.1%,67.2%,0.0%,47.0%,56.4%,52.2%,8.7%,2,0,8.7%,2,0,13.0%,3,1,5,9,35.7%,0,0,0
440,Mark Hendrickson*\hendrma01,32,LAD,23,83,3.61,58,69.9%,32.8%,29.3%,25.9%,12.1%,67.2%,0.0%,47.0%,56.4%,52.2%,8.7%,2,0,8.7%,2,0,13.0%,3,1,5,9,35.7%,0,0,0
441,Brad Hennessey\hennebr01,26,SFG,30,84,2.80,62,73.8%,35.5%,21.0%,9.7%,33.9%,64.5%,0.0%,47.6%,67.5%,30.0%,0.0%,0,0,10.0%,3,1,0.0%,0,0,1,8,11.1%,0,0,0
442,Clay Hensley\henslcl01,26,SDP,56,197,3.52,139,70.6%,33.8%,31.7%,16.5%,18.0%,66.2%,0.0%,46.7%,52.2%,39.3%,3.6%,2,0,3.6%,2,0,8.9%,5,2,5,22,17.9%,0,0,0
443,Jeremy Hermida*\hermije01,22,FLA,348,1390,3.99,845,61.2%,29.9%,15.6%,26.0%,28.4%,70.1%,1.8%,42.9%,77.7%,19.8%,6.0%,21,0,16.7%,58,27,10.6%,37,23,14,56,20.0%,0,0,0
