Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
529,Frank Gracesqui#\gracefr01,24,FLA,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
530,Tony Graffanino\graffto01,32,KCR,AL,75,314,278,37,73,11,0,3,26,10,2,27,38,.263,.332,.335,.667,74,93,5,3,4,2,0,4
531,Alex Graman*\gramaal01,26,NYY,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
532,Curtis Granderson*\grandcu01,23,DET,AL,9,28,25,2,6,1,1,0,0,0,0,3,8,.240,.321,.360,.681,83,9,1,0,0,0,0,/8
533,Danny Graves\graveda01,30,CIN,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
534,Andy Green\greenan01,26,ARI,NL,46,119,109,13,22,2,1,1,4,1,1,5,17,.202,.241,.266,.507,29,29,2,1,3,1,0,54/7
535,Nick Green\greenni01,25,ATL,NL,95,290,264,40,72,15,3,3,26,1,2,12,63,.273,.312,.386,.698,79,102,0,4,8,2,1,4/59
536,Shawn Green*\greensh01,31,LAD,NL,157,671,590,92,157,28,1,28,86,5,2,71,114,.266,.352,.459,.811,113,271,17,8,0,2,6,*39/D
537,Khalil Greene\greenkh01,24,SDP,NL,139,554,484,67,132,31,4,15,65,4,2,53,94,.273,.349,.446,.795,114,216,9,8,1,8,10,*6
538,Todd Greene\greento02,33,COL,NL,75,209,195,23,55,14,0,10,35,0,0,13,38,.282,.325,.508,.833,101,99,9,0,0,1,4,2
539,Kevin Gregg\greggke01,26,ANA,AL,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
540,Zack Greinke\greinza01,20,KCR,AL,24,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
541,Seth Greisinger\greisse01,28,MIN,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
542,Ben Grieve*\grievbe01,28,TOT,NL,123,294,250,30,65,17,0,8,35,0,0,39,70,.260,.361,.424,.785,103,106,4,2,0,3,5,9/D7
543,Ben Grieve*\grievbe01,28,MIL,NL,108,275,234,28,61,15,0,7,29,0,0,39,65,.261,.364,.415,.778,101,97,4,0,0,2,5,9/D
544,Ben Grieve*\grievbe01,28,CHC,NL,15,19,16,2,4,2,0,1,6,0,0,0,5,.250,.316,.563,.878,119,9,0,2,0,1,0,/97
545,Ken Griffey*\griffke02,34,CIN,NL,83,348,300,49,76,18,0,20,60,1,0,44,67,.253,.351,.513,.864,123,154,8,2,0,2,3,8/D9
546,Jeremy Griffiths\griffje01,26,HOU,NL,1,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,46,0,0,0,0,0,0,/1
547,Jason Grilli\grillja01,27,CHW,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
548,Jason Grimsley\grimsja01,36,TOT,AL,73,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
549,Jason Grimsley\grimsja01,36,KCR,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
550,Jason Grimsley\grimsja01,36,BAL,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
551,Marquis Grissom\grissma02,37,SFG,NL,145,606,562,78,157,26,2,22,90,3,1,37,83,.279,.323,.450,.773,97,253,22,1,2,4,5,*8
552,Buddy Groom*\groombu01,38,BAL,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
553,Gabe Gross*\grossga01,24,TOR,AL,44,149,129,18,27,4,0,3,16,2,2,19,31,.209,.311,.310,.621,61,40,1,0,0,0,0,7/D
554,Mark Grudzielanek\grudzma01,34,CHC,NL,81,278,257,32,79,12,1,6,23,1,1,15,32,.307,.347,.432,.779,99,111,7,1,4,1,0,4
555,Kevin Gryboski\gryboke01,30,ATL,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
556,Eddie Guardado\guarded01,33,SEA,AL,41,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
557,Vladimir Guerrero\guerrvl01,29,ANA,AL,156,680,612,124,206,39,2,39,126,15,3,52,74,.337,.391,.598,.989,157,366,19,8,0,8,14,*9D
558,Wilton Guerrero#\guerrwi01,29,KCR,AL,24,32,32,7,7,0,1,0,1,1,0,0,4,.219,.219,.281,.500,29,9,1,0,0,0,0,/46358D7
559,Matt Guerrier\guerrma02,25,MIN,AL,9,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
560,Aaron Guiel*\guielaa01,31,KCR,AL,42,157,135,15,21,4,0,5,13,1,1,17,42,.156,.263,.296,.559,45,40,3,3,1,1,0,7/D9
561,Carlos Guillen#\guillca01,28,DET,AL,136,583,522,97,166,37,10,20,97,12,5,52,87,.318,.379,.542,.921,143,283,12,2,3,4,3,*6
562,Jose Guillen\guilljo01,28,ANA,AL,148,621,565,88,166,28,3,27,104,5,4,37,92,.294,.352,.497,.849,121,281,14,15,0,3,5,*7D/9
563,Jeremy Guthrie\guthrje01,25,CLE,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
564,Ricky Gutierrez\gutieri01,34,TOT,MLB,45,112,103,8,22,3,0,0,8,1,0,8,14,.214,.277,.243,.520,36,25,5,1,0,0,0,4/65
565,Ricky Gutierrez\gutieri01,34,NYM,NL,24,70,63,2,11,2,0,0,5,0,0,6,8,.175,.257,.206,.463,24,13,3,1,0,0,0,4/5
566,Ricky Gutierrez\gutieri01,34,BOS,AL,21,42,40,6,11,1,0,0,3,1,0,2,6,.275,.310,.300,.610,57,12,2,0,0,0,0,4/6
567,Cristian Guzman#\guzmacr01,26,MIN,AL,145,624,576,84,158,31,4,8,46,10,5,30,64,.274,.309,.384,.693,78,221,15,1,13,4,4,*6
568,Freddy Guzman#\guzmafr01,23,SDP,NL,20,80,76,8,16,3,0,0,5,5,2,3,13,.211,.250,.250,.500,36,19,0,1,0,0,0,8
569,Travis Hafner*\hafnetr01,27,CLE,AL,140,576,482,96,150,41,3,28,109,3,2,68,111,.311,.410,.583,.993,162,281,11,17,0,6,7,*D3
570,Jerry Hairston\hairsje02,28,BAL,AL,86,334,287,43,87,19,1,2,24,13,8,29,29,.303,.378,.397,.775,105,114,3,8,6,4,1,9D847/5
571,Scott Hairston\hairssc01,24,ARI,NL,101,364,339,39,84,15,6,13,29,3,3,21,88,.248,.293,.442,.735,83,150,4,1,2,1,0,4/79
572,John Halama*\halamjo01,32,TBD,AL,34,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
573,Bill Hall\hallbi03,24,MIL,NL,126,415,390,43,93,20,3,9,53,12,6,20,119,.238,.276,.374,.650,67,146,4,1,2,2,1,465
574,Toby Hall\hallto02,28,TBD,AL,119,441,404,35,103,21,0,8,60,0,2,24,41,.255,.300,.366,.666,76,148,20,5,1,7,1,*2
575,Roy Halladay\hallaro01,27,TOR,AL,21,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
576,Brad Halsey*\halsebr01,23,NYY,AL,8,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,165,1,0,0,0,0,0,/1
577,Shane Halter\haltesh01,34,ANA,AL,46,121,114,10,23,5,0,4,13,1,1,7,30,.202,.248,.351,.599,56,40,3,0,0,0,0,5/43D6
578,Robby Hammock\hammoro01,27,ARI,NL,62,210,195,22,47,16,2,4,18,3,3,13,39,.241,.287,.405,.692,73,79,9,0,1,1,6,27/5
579,Chris Hammond*\hammoch01,38,OAK,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
580,Jeffrey Hammonds\hammoje01,33,SFG,NL,40,113,95,14,20,5,0,3,6,1,0,15,22,.211,.336,.358,.694,80,34,2,3,0,0,0,9/78
581,Mike Hampton\hamptmi01,31,ATL,NL,36,71,64,7,11,3,0,2,7,0,0,3,23,.172,.209,.313,.521,32,20,1,0,4,0,0,1
582,Josh Hancock\hancojo01,26,TOT,NL,16,21,17,1,2,0,0,0,1,0,0,3,12,.118,.250,.118,.368,1,2,0,0,1,0,0,1
583,Josh Hancock\hancojo01,26,PHI,NL,4,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
584,Josh Hancock\hancojo01,26,CIN,NL,12,19,15,1,2,0,0,0,1,0,0,3,11,.133,.278,.133,.411,13,2,0,0,1,0,0,1
585,Dave Hansen*\hanseda01,35,TOT,MLB,86,128,106,15,26,5,0,2,12,0,0,21,21,.245,.367,.349,.716,92,37,6,0,0,1,3,3/5D
586,Dave Hansen*\hanseda01,35,SEA,AL,57,97,78,14,22,5,0,2,12,0,0,18,16,.282,.412,.423,.835,122,33,3,0,0,1,3,/D35
587,Dave Hansen*\hanseda01,35,SDP,NL,29,31,28,1,4,0,0,0,0,0,0,3,5,.143,.226,.143,.369,3,4,3,0,0,0,0,/35
588,Aaron Harang\haranaa01,26,CIN,NL,28,61,57,1,4,1,0,0,0,0,0,0,33,.070,.070,.088,.158,-59,5,1,0,4,0,0,1
589,Rich Harden*\harderi01,22,OAK,AL,31,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
590,Dan Haren\harenda01,23,STL,NL,14,14,12,1,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,1,0,2,0,0,1
591,Tim Harikkala\harikti01,32,COL,NL,55,4,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
592,Travis Harper*\harpetr01,28,TBD,AL,52,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
593,Brendan Harris\harribr01,23,TOT,NL,23,63,59,4,10,3,0,1,3,0,0,3,12,.169,.222,.271,.493,25,16,0,1,0,0,0,4/5
594,Brendan Harris\harribr01,23,CHC,NL,3,10,9,0,2,1,0,0,1,0,0,1,1,.222,.300,.333,.633,63,3,0,0,0,0,0,/5
595,Brendan Harris\harribr01,23,MON,NL,20,53,50,4,8,2,0,1,2,0,0,2,11,.160,.208,.260,.468,18,13,0,1,0,0,0,4/5
596,Lenny Harris*\harrile01,39,FLA,NL,79,99,95,7,20,5,0,1,17,0,0,3,8,.211,.232,.295,.527,38,28,2,0,0,1,0,/795D
597,Willie Harris*\harriwi02,26,CHW,AL,129,472,409,68,107,15,2,2,27,19,7,51,79,.262,.343,.323,.665,74,132,4,1,7,3,0,48/D7
598,Bo Hart\hartbo01,27,STL,NL,11,14,13,0,2,0,0,0,2,0,0,1,3,.154,.214,.154,.368,-2,2,0,0,0,0,0,/46
599,Corey Hart\hartco01,22,MIL,NL,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,
600,Ken Harvey\harveke01,26,KCR,AL,120,494,456,47,131,20,1,13,55,1,1,28,89,.287,.338,.421,.759,96,192,14,8,0,2,2,3D/7
601,Chad Harville\harvich01,27,TOT,MLB,59,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
602,Chad Harville\harvich01,27,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
603,Chad Harville\harvich01,27,HOU,NL,56,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
604,Shigetoshi Hasegawa\hasegsh01,35,SEA,AL,68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
605,Scott Hatteberg*\hattesc01,34,OAK,AL,152,638,550,87,156,30,0,15,82,0,0,72,48,.284,.367,.420,.787,106,231,10,5,3,8,5,*3/D
606,LaTroy Hawkins\hawkila01,31,CHC,NL,77,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
607,Brad Hawpe*\hawpebr01,25,COL,NL,42,118,105,12,26,3,2,3,9,1,1,11,34,.248,.322,.400,.722,77,42,4,1,0,1,3,9/7
608,Jimmy Haynes\hayneji01,31,CIN,NL,5,4,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
609,Aaron Heilman\heilmaa01,25,NYM,NL,5,10,7,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,3,0,0,/1
610,Wes Helms\helmswe01,28,MIL,NL,92,306,274,24,72,13,1,4,28,0,1,24,60,.263,.331,.361,.692,80,99,10,5,1,2,1,53
611,Todd Helton*\heltoto01,30,COL,NL,154,683,547,115,190,49,2,32,96,3,0,127,72,.347,.469,.620,1.088,165,339,12,3,0,6,19,*3
612,Ben Hendrickson\hendrbe01,23,MIL,NL,10,17,16,0,2,0,0,0,0,0,0,0,9,.125,.125,.125,.250,-35,2,0,0,1,0,0,1
613,Mark Hendrickson*\hendrma01,30,TBD,AL,32,6,5,0,1,0,0,0,0,0,0,1,4,.200,.333,.200,.533,47,1,0,0,0,0,0,1
614,Brad Hennessey\hennebr01,24,SFG,NL,7,15,13,1,3,0,0,0,2,0,0,1,4,.231,.267,.231,.497,30,3,0,0,0,1,0,/1
615,Matt Hensley\henslma01,25,ANA,AL,16,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
616,Pat Hentgen\hentgpa01,35,TOR,AL,18,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
617,Felix Heredia*\heredfe01,29,NYY,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
618,Matt Herges*\hergema01,34,SFG,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
619,Chad Hermansen\hermach01,26,TOR,AL,4,7,7,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,/7
620,Dustin Hermanson\hermadu01,31,SFG,NL,47,37,30,2,3,0,0,0,1,0,0,0,12,.100,.129,.100,.229,-40,3,0,1,6,0,0,1
621,Adrian Hernandez\hernaad01,29,MIL,NL,6,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
622,Carlos Hernandez*\hernaca03,24,HOU,NL,9,16,12,0,1,0,0,0,1,0,0,0,4,.083,.083,.083,.167,-57,1,0,0,4,0,0,/1
623,Jose Hernandez\hernajo01,34,LAD,NL,95,238,211,32,61,12,1,13,29,3,1,26,61,.289,.370,.540,.910,137,114,3,1,0,0,6,465/73
624,Livan Hernandez\hernali01,29,MON,NL,36,97,81,2,20,7,0,1,10,0,0,1,8,.247,.256,.370,.626,57,30,1,0,15,0,0,1
625,Orlando Hernandez\hernaor01,38,NYY,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
626,Ramon Hernandez\hernara02,28,SDP,NL,111,432,384,45,106,23,0,18,63,1,0,35,45,.276,.341,.477,.818,119,183,16,5,4,4,0,2
627,Roberto Hernandez\hernaro01,39,PHI,NL,63,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
628,Mike Hessman\hessmmi01,26,ATL,NL,29,71,69,8,9,3,0,2,5,0,0,1,24,.130,.155,.261,.416,5,18,0,1,0,0,0,3/57
629,Richard Hidalgo\hidalri01,29,TOT,NL,144,579,523,67,125,26,3,25,82,4,4,44,129,.239,.301,.444,.745,90,232,19,5,0,6,7,*9/7
630,Richard Hidalgo\hidalri01,29,HOU,NL,58,220,199,21,51,15,2,4,30,1,2,17,53,.256,.309,.412,.721,84,82,7,0,0,4,4,9
631,Richard Hidalgo\hidalri01,29,NYM,NL,86,359,324,46,74,11,1,21,52,3,2,27,76,.228,.296,.463,.759,94,150,12,5,0,2,3,9/7
632,Joe Hietpas\hietpjo01,25,NYM,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/2
633,Bobby Higginson*\higgibo02,33,DET,AL,131,531,448,63,110,24,2,12,64,5,2,70,84,.246,.353,.388,.742,99,174,10,7,2,4,5,*9D
634,Bobby Hill#\hillbo01,26,PIT,NL,126,267,233,28,62,7,2,2,27,0,3,20,39,.266,.353,.339,.692,82,79,12,12,1,1,2,45
635,Koyie Hill#\hillko01,25,ARI,NL,13,38,36,3,9,1,0,1,6,1,0,2,6,.250,.289,.361,.651,64,13,1,0,0,0,1,2
636,Shawn Hill\hillsh01,23,MON,NL,3,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
637,Shea Hillenbrand\hillesh02,28,ARI,NL,148,604,562,68,174,36,3,15,80,2,0,24,49,.310,.348,.464,.812,104,261,18,12,0,6,2,*35
638,A.J. Hinch\hincha.01,30,PHI,NL,4,11,11,1,2,1,0,0,0,0,0,0,4,.182,.182,.273,.455,13,3,0,0,0,0,0,/2
639,Eric Hinske*\hinsker01,26,TOR,AL,155,634,570,66,140,23,3,15,69,12,8,54,109,.246,.312,.375,.688,76,214,14,4,0,6,2,*5/D
640,Sterling Hitchcock*\hitchst01,33,SDP,NL,4,7,7,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,1,0,0,0,0,/1
641,Denny Hocking#\hockide01,34,COL,NL,55,106,94,7,19,2,0,0,4,0,1,7,20,.202,.257,.223,.481,20,21,3,0,5,0,0,76/4895
642,Trevor Hoffman\hoffmtr01,36,SDP,NL,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
643,Todd Hollandsworth*\hollato01,31,CHC,NL,57,167,148,28,47,6,2,8,22,1,1,17,26,.318,.392,.547,.939,138,81,2,1,1,0,3,9/73D
644,Matt Holliday\hollima01,24,COL,NL,121,439,400,65,116,31,3,14,57,3,3,31,86,.290,.349,.488,.837,103,195,9,6,1,1,0,*7
645,Damon Hollins\hollida02,30,ATL,NL,7,23,22,3,8,2,0,0,5,0,0,0,4,.364,.364,.455,.818,110,10,0,0,1,0,0,/79
646,Joe Horgan*\horgajo01,27,MON,NL,47,4,4,0,1,0,0,0,1,0,0,0,1,.250,.250,.250,.500,28,1,0,0,0,0,0,1
647,J.R. House\housejr01,24,PIT,NL,5,9,9,1,1,1,0,0,0,0,0,0,2,.111,.111,.222,.333,-16,2,1,0,0,0,0,/2
648,Ben Howard\howarbe01,25,FLA,NL,31,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
649,Ryan Howard*\howarry01,24,PHI,NL,19,42,39,5,11,5,0,2,5,0,0,2,13,.282,.333,.564,.897,122,22,2,1,0,0,0,/3
650,Bob Howry*\howrybo01,30,CLE,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
651,Ken Huckaby\huckake01,33,TOT,AL,24,55,50,4,7,3,0,0,0,0,0,5,12,.140,.218,.200,.418,8,10,1,0,0,0,0,2
652,Ken Huckaby\huckake01,33,TEX,AL,8,28,25,2,4,1,0,0,0,0,0,3,10,.160,.250,.200,.450,16,5,0,0,0,0,0,2
653,Ken Huckaby\huckake01,33,BAL,AL,8,12,12,1,2,1,0,0,0,0,0,0,0,.167,.167,.250,.417,8,3,0,0,0,0,0,/2
654,Ken Huckaby\huckake01,33,TEX,AL,8,15,13,1,1,1,0,0,0,0,0,2,2,.077,.200,.154,.354,-8,2,1,0,0,0,0,
655,Luke Hudson\hudsolu01,27,CIN,NL,9,18,16,1,2,0,0,0,2,0,0,1,3,.125,.167,.125,.292,-22,2,0,0,0,1,0,/1
656,Orlando Hudson#\hudsoor01,26,TOR,AL,135,551,489,73,132,32,7,12,58,7,3,51,98,.270,.341,.438,.779,98,214,12,4,3,4,0,*4
657,Tim Hudson\hudsoti01,28,OAK,AL,27,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
658,Aubrey Huff*\huffau01,27,TBD,AL,157,667,600,92,178,27,2,29,104,5,1,56,74,.297,.360,.493,.853,124,296,9,6,0,5,6,53D/79
659,Travis Hughes\hughetr01,26,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
660,Justin Huisman\huismju01,25,KCR,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
661,Tim Hummel\hummeti01,25,CIN,NL,56,125,110,10,24,4,0,1,7,1,0,8,17,.218,.281,.282,.563,49,31,2,2,4,1,2,53/4D6
662,Torii Hunter\hunteto01,28,MIN,AL,138,569,520,79,141,37,0,23,81,21,7,40,101,.271,.330,.475,.805,105,247,23,7,0,2,4,*8D
663,Adam Hyzdu\hyzduad01,32,BOS,AL,17,11,10,3,3,2,0,1,2,0,0,1,2,.300,.364,.800,1.164,185,8,0,0,0,0,0,7/9D
664,Raul Ibanez*\ibanera01,32,SEA,AL,123,524,481,67,146,31,1,16,62,1,2,36,72,.304,.353,.472,.825,116,227,10,3,0,4,5,*73/9D
665,Omar Infante\infanom01,22,DET,AL,142,556,503,69,133,27,9,16,55,13,7,40,112,.264,.317,.449,.766,102,226,4,1,7,5,3,465/8
666,Brandon Inge\ingebr01,27,DET,AL,131,458,408,43,117,15,7,13,64,5,4,32,72,.287,.340,.453,.793,110,185,4,4,8,6,0,528/79
667,Kazuhisa Ishii*\ishiika01,30,LAD,NL,31,62,55,7,7,0,0,1,6,0,0,1,24,.127,.143,.182,.325,-15,10,1,0,6,0,0,1
668,Jason Isringhausen\isrinja01,31,STL,NL,74,3,3,1,1,0,0,0,2,0,0,0,2,.333,.333,.333,.667,75,1,0,0,0,0,0,1
669,Cesar Izturis#\izturce01,24,LAD,NL,159,728,670,90,193,32,9,4,62,25,9,43,70,.288,.330,.381,.710,88,255,6,0,12,3,2,*6
670,Maicer Izturis#\izturma01,23,MON,NL,32,121,107,10,22,5,2,1,4,4,0,10,20,.206,.286,.318,.603,54,34,1,2,2,0,1,64
671,Damian Jackson\jacksda04,30,TOT,MLB,21,34,30,2,3,2,0,1,3,0,0,4,12,.100,.206,.267,.473,21,8,0,0,0,0,2,/49D876
672,Damian Jackson\jacksda04,30,CHC,NL,7,18,15,1,1,0,0,1,1,0,0,3,6,.067,.222,.267,.489,25,4,0,0,0,0,2,/4
673,Damian Jackson\jacksda04,30,KCR,AL,14,16,15,1,2,2,0,0,2,0,0,1,6,.133,.188,.267,.454,16,4,0,0,0,0,0,/9D4876
674,Edwin Jackson\jacksed01,20,LAD,NL,8,6,4,0,1,0,0,0,1,0,0,0,1,.250,.250,.250,.500,33,1,0,0,2,0,0,/1
675,Michael Jackson\jacksmi02,39,CHW,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
676,Bucky Jacobsen\jacobbu02,28,SEA,AL,42,176,160,17,44,9,0,9,28,0,0,14,47,.275,.335,.500,.835,117,80,3,1,0,1,0,3D
677,Kevin Jarvis*\jarvike01,34,TOT,MLB,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
678,Kevin Jarvis*\jarvike01,34,SEA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
679,Kevin Jarvis*\jarvike01,34,COL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
680,Geoff Jenkins*\jenkige01,29,MIL,NL,157,681,617,88,163,36,6,27,93,3,1,46,152,.264,.325,.473,.798,103,292,19,12,0,6,10,*7
681,Jason Jennings*\jennija01,25,COL,NL,37,78,71,3,17,4,0,1,6,0,0,2,16,.239,.260,.338,.598,46,24,1,0,5,0,0,1
682,Derek Jeter\jeterde01,30,NYY,AL,154,721,643,111,188,44,1,23,78,23,4,46,99,.292,.352,.471,.823,114,303,19,14,16,2,1,*6
683,D'Angelo Jimenez#\jimend'01,26,CIN,NL,152,652,563,76,152,28,3,12,67,13,7,82,99,.270,.364,.394,.758,99,222,15,2,3,2,1,*4/6
684,Jose Jimenez\jimenjo01,30,CLE,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
685,Charles Johnson\johnsch04,32,COL,NL,109,362,305,42,72,20,0,13,47,2,1,49,91,.236,.350,.430,.780,91,131,6,5,2,1,1,2
686,Jason Johnson\johnsja02,30,DET,AL,33,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
687,Mark Johnson*\johnsma02,28,MIL,NL,7,15,11,1,1,0,0,0,2,0,0,3,2,.091,.267,.091,.358,-1,1,0,0,0,1,1,/2
688,Nick Johnson*\johnsni01,25,MON,NL,73,295,251,35,63,16,0,7,33,6,3,40,58,.251,.359,.398,.758,93,100,5,3,0,1,2,3
689,Randy Johnson\johnsra05,40,ARI,NL,35,87,80,1,10,3,0,0,6,0,0,4,37,.125,.167,.163,.329,-16,13,1,0,3,0,0,1
690,Reed Johnson\johnsre02,27,TOR,AL,141,582,537,68,145,25,2,10,61,6,3,28,98,.270,.320,.380,.699,79,204,17,12,3,2,2,*798/D
691,Mike Johnston*\johnsmi03,25,PIT,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
692,Andruw Jones\jonesan01,27,ATL,NL,154,646,570,85,149,34,4,29,91,6,6,71,147,.261,.345,.488,.833,112,278,24,3,0,2,9,*8
693,Bobby Jones\jonesbo04,32,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
694,Chipper Jones#\jonesch06,32,ATL,NL,137,567,472,69,117,20,1,30,96,2,0,84,96,.248,.362,.485,.847,116,229,14,4,0,7,8,57/D
695,Jacque Jones*\jonesja05,29,MIN,AL,151,608,555,69,141,22,1,24,80,13,10,40,117,.254,.315,.427,.742,90,237,12,10,2,1,2,*9/D8
696,Todd Jones*\jonesto02,36,TOT,NL,78,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
697,Todd Jones*\jonesto02,36,CIN,NL,51,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
698,Todd Jones*\jonesto02,36,PHI,NL,27,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
699,Brian Jordan\jordabr01,37,TEX,AL,61,233,212,27,47,13,1,5,23,2,2,16,35,.222,.275,.363,.638,60,77,7,1,0,4,2,9D/7
700,Jorge Julio\juliojo01,25,BAL,AL,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
701,Gabe Kapler\kaplega01,28,BOS,AL,136,310,290,51,79,14,1,6,33,5,4,15,49,.272,.311,.390,.700,77,113,5,2,1,2,0,*978/D
702,Eric Karros\karroer01,36,OAK,AL,40,111,103,8,20,6,0,2,11,1,0,7,16,.194,.243,.311,.554,44,32,2,0,0,1,1,3D
703,Steve Karsay\karsast01,32,NYY,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
