Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
333,Travis Fryman\frymatr01,33,CLE,440,1798,4.09,1077,60.0%,29.2%,13.1%,28.5%,29.2%,70.8%,0.6%,42.5%,81.5%,24.1%,3.2%,14,5,13.6%,60,39,8.0%,35,22,23,58,28.0%,0,0,0
334,Brad Fullmer*\fullmbr01,27,ANA,480,1609,3.35,1007,63.4%,17.5%,12.3%,31.7%,38.5%,82.5%,3.5%,52.3%,85.1%,38.3%,5.2%,25,5,14.6%,70,35,5.6%,27,18,10,34,22.7%,0,0,0
335,Aaron Fultz*\fultzaa01,28,SFG,1,4,4.00,3,75.0%,33.3%,0.0%,33.3%,33.3%,66.7%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
336,Rafael Furcal#\furcara02,24,ATL,694,2638,3.80,1667,63.2%,33.6%,8.2%,26.3%,32.0%,66.4%,0.0%,42.0%,87.7%,28.8%,2.9%,20,0,12.1%,84,30,8.6%,60,29,45,69,39.5%,0,0,0
337,Eric Gagne\gagneer01,26,LAD,1,5,5.00,3,60.0%,33.3%,33.3%,33.3%,0.0%,66.7%,0.0%,40.0%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
338,Andres Galarraga\galaran01,41,MON,335,1287,3.84,772,60.9%,21.5%,23.4%,27.3%,27.7%,78.5%,3.9%,47.8%,70.1%,24.8%,5.1%,17,2,14.9%,50,27,6.3%,21,14,12,69,14.8%,0,0,0
339,Ron Gant\gantro01,37,SDP,353,1399,3.96,811,58.1%,25.8%,18.5%,24.2%,31.6%,74.2%,0.7%,43.2%,75.1%,30.3%,6.2%,22,7,21.0%,74,35,13.3%,47,27,17,42,28.8%,0,0,0
340,Freddy Garcia\garcifr03,25,SEA,7,16,2.29,13,81.3%,15.4%,23.1%,15.4%,46.2%,84.6%,0.0%,68.8%,72.7%,57.1%,0.0%,0,0,14.3%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
341,Jesse Garcia\garcije01,28,ATL,61,199,3.26,145,72.9%,24.1%,14.5%,29.0%,32.4%,75.9%,0.0%,55.3%,80.9%,39.3%,0.0%,0,0,8.2%,5,4,3.3%,2,0,5,8,35.7%,0,0,0
342,Karim Garcia*\garcika01,26,TOT,210,680,3.24,475,69.9%,13.3%,24.4%,28.0%,34.3%,86.7%,0.0%,60.6%,71.8%,55.2%,2.9%,6,3,9.0%,19,9,3.8%,8,3,9,32,22.0%,0,0,0
343,Karim Garcia*\garcika01,26,NYY,5,14,2.80,9,64.3%,33.3%,11.1%,11.1%,44.4%,66.7%,0.0%,42.9%,83.3%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
344,Karim Garcia*\garcika01,26,CLE,205,666,3.25,466,70.0%,12.9%,24.7%,28.3%,34.1%,87.1%,0.0%,61.0%,71.7%,56.6%,2.9%,6,3,9.3%,19,9,3.9%,8,3,8,32,20.0%,0,0,0
345,Luis Garcia\garcilu02,26,BAL,3,7,2.33,5,71.4%,0.0%,40.0%,20.0%,40.0%,100.0%,0.0%,71.4%,60.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
346,Nomar Garciaparra\garcino01,28,BOS,693,2124,3.06,1396,66.0%,12.3%,15.3%,30.7%,41.8%,87.7%,1.4%,57.9%,82.6%,50.5%,4.9%,34,2,13.4%,93,40,6.2%,43,29,8,55,12.7%,0,0,0
347,Jon Garland\garlajo01,22,CHW,3,4,1.33,3,75.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,75.0%,100.0%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
348,Esteban German\germaes01,24,OAK,40,162,4.05,97,59.9%,39.2%,15.5%,20.6%,24.7%,60.8%,0.0%,36.4%,74.6%,20.0%,7.5%,3,0,22.5%,9,3,10.0%,4,1,3,8,27.3%,0,0,0
349,Jason Giambi*\giambja01,31,NYY,692,2908,4.20,1618,55.9%,33.3%,12.6%,26.1%,28.0%,66.7%,0.9%,37.3%,81.1%,17.8%,8.5%,59,6,21.2%,147,37,18.4%,127,59,31,81,27.7%,0,0,0
350,Jeremy Giambi*\giambje01,27,TOT,398,1803,4.53,1031,57.3%,31.1%,15.7%,31.7%,21.4%,68.9%,0.6%,39.5%,77.2%,18.3%,8.5%,34,2,19.1%,76,27,17.3%,69,35,15,79,16.0%,0,0,0
351,Jeremy Giambi*\giambje01,27,OAK,187,835,4.47,496,59.4%,33.5%,14.9%,28.0%,23.6%,66.5%,0.0%,39.5%,77.6%,16.0%,4.8%,9,0,13.9%,26,12,16.0%,30,19,7,33,17.5%,0,0,0
352,Jeremy Giambi*\giambje01,27,PHI,211,968,4.59,535,55.6%,29.0%,16.4%,35.1%,19.4%,71.0%,1.2%,39.5%,76.8%,20.4%,11.8%,25,2,23.7%,50,15,18.5%,39,16,8,46,14.8%,0,0,0
353,Jay Gibbons*\gibboja01,25,BAL,541,1904,3.52,1231,65.0%,18.7%,12.8%,33.7%,34.8%,81.3%,1.5%,52.9%,84.2%,40.1%,3.3%,18,1,12.6%,68,38,8.5%,46,23,15,51,22.7%,0,0,0
354,Benji Gil\gilbe01,29,ANA,140,472,3.37,327,69.3%,18.3%,22.9%,27.8%,30.9%,81.7%,0.0%,56.6%,71.9%,40.7%,2.9%,4,2,15.7%,22,15,3.6%,5,3,11,22,33.3%,0,0,0
355,Geronimo Gil\gilge01,26,BAL,453,1611,3.56,1118,69.6%,17.1%,21.2%,31.3%,30.4%,82.9%,0.8%,57.7%,74.4%,42.6%,3.8%,17,2,10.2%,46,23,6.2%,28,17,15,73,17.0%,0,0,0
356,Brian Giles*\gilesbr02,31,PIT,644,2511,3.90,1292,53.3%,34.4%,5.9%,26.6%,33.1%,65.6%,7.0%,35.0%,91.0%,23.3%,11.8%,76,10,23.4%,151,48,13.5%,87,29,49,25,66.2%,0,0,0
357,Marcus Giles\gilesma01,24,ATL,242,893,3.69,553,62.5%,19.9%,15.4%,33.3%,31.5%,80.1%,2.4%,50.1%,80.8%,42.6%,6.2%,15,1,14.0%,34,17,7.4%,18,5,10,31,24.4%,0,0,0
358,Keith Ginter\ginteke01,26,TOT,99,408,4.12,230,56.4%,33.9%,13.5%,23.9%,28.7%,66.1%,0.0%,37.3%,79.6%,19.2%,6.1%,6,1,17.2%,17,9,16.2%,16,10,6,9,40.0%,0,0,0
359,Keith Ginter\ginteke01,26,HOU,8,43,5.38,23,53.5%,34.8%,13.0%,34.8%,17.4%,65.2%,0.0%,34.9%,80.0%,12.5%,12.5%,1,0,12.5%,1,0,50.0%,4,3,1,0,100.0%,0,0,0
360,Keith Ginter\ginteke01,26,MIL,91,365,4.01,207,56.7%,33.8%,13.5%,22.7%,30.0%,66.2%,0.0%,37.5%,79.6%,19.8%,5.5%,5,1,17.6%,16,9,13.2%,12,7,5,9,35.7%,0,0,0
361,Charles Gipson\gipsoch01,29,SEA,84,339,4.04,213,62.8%,25.8%,13.6%,32.4%,28.2%,74.2%,0.0%,46.6%,81.6%,35.7%,3.6%,3,0,13.1%,11,4,10.7%,9,4,4,10,28.6%,0,0,0
362,Joe Girardi\girarjo01,37,CHC,257,866,3.37,557,65.1%,25.3%,12.9%,25.0%,36.8%,74.7%,3.2%,48.6%,82.7%,30.4%,6.2%,16,0,17.9%,46,19,7.4%,19,11,14,21,40.0%,0,0,0
363,Doug Glanville\glanvdo01,31,PHI,461,1622,3.52,1075,66.8%,26.8%,13.0%,25.2%,35.0%,73.2%,2.4%,48.9%,82.2%,25.6%,4.8%,22,0,14.3%,66,23,8.5%,39,22,10,47,17.5%,0,0,0
364,Troy Glaus\glaustr01,25,ANA,672,2676,3.98,1566,58.8%,28.8%,19.3%,24.3%,27.7%,71.2%,1.1%,41.9%,72.9%,26.3%,6.8%,46,8,17.6%,118,48,11.6%,78,36,36,108,25.0%,0,0,0
365,Tom Glavine*\glavito02,36,ATL,84,269,3.20,182,67.7%,22.0%,8.8%,31.9%,37.4%,78.0%,0.0%,52.8%,88.7%,47.6%,1.2%,1,0,9.5%,8,3,2.4%,2,0,3,9,23.1%,0,0,0
366,Ross Gload*\gloadro01,26,COL,34,127,3.74,83,65.4%,18.1%,22.9%,30.1%,28.9%,81.9%,0.0%,53.5%,72.1%,44.1%,2.9%,1,0,8.8%,3,2,2.9%,1,1,1,6,14.3%,0,0,0
367,Gary Glover\glovega01,25,CHW,1,3,3.00,3,100.0%,33.3%,66.7%,0.0%,0.0%,66.7%,,66.7%,0.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
368,Alexis Gomez*\gomezal01,23,KCR,10,31,3.10,25,80.6%,24.0%,12.0%,32.0%,32.0%,76.0%,0.0%,61.3%,84.2%,40.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
369,Chris Gomez\gomezch02,31,TBD,500,1741,3.48,1107,63.6%,25.3%,9.5%,28.0%,37.2%,74.7%,0.2%,47.5%,87.3%,34.4%,3.0%,15,2,12.0%,60,34,7.6%,38,28,16,42,27.6%,0,0,0
370,Alex Gonzalez\gonzaal02,25,FLA,173,635,3.67,435,68.9%,21.6%,16.6%,33.3%,28.5%,78.4%,2.0%,54.0%,78.9%,31.2%,2.3%,4,0,13.3%,23,14,4.6%,8,3,8,24,25.0%,0,0,0
371,Alex Gonzalez\gonzaal01,29,CHC,570,2083,3.65,1329,64.5%,25.1%,20.3%,25.7%,28.8%,74.9%,3.2%,48.3%,72.9%,35.6%,4.2%,24,0,12.1%,69,32,5.8%,33,11,28,108,20.6%,0,0,0
372,Juan Gonzalez\gonzaju03,32,TEX,297,1049,3.53,682,65.3%,21.1%,19.9%,26.4%,32.6%,78.9%,1.1%,51.5%,74.7%,33.7%,4.0%,12,4,11.1%,33,15,5.4%,16,11,11,45,19.6%,0,0,0
373,Luis Gonzalez*\gonzalu01,34,ARI,634,2513,3.96,1398,56.3%,27.1%,10.7%,29.7%,32.5%,72.9%,2.8%,41.1%,85.4%,18.1%,8.4%,53,6,24.3%,154,67,13.6%,86,46,20,56,26.3%,0,0,0
374,Raul Gonzalez\gonzara01,28,TOT,111,411,3.70,257,62.5%,26.1%,16.3%,25.3%,32.3%,73.9%,0.0%,46.2%,77.9%,27.9%,6.3%,7,0,21.6%,24,11,8.1%,9,7,5,17,22.7%,0,0,0
375,Raul Gonzalez\gonzara01,28,CIN,25,88,3.52,52,59.1%,23.1%,17.3%,25.0%,34.6%,76.9%,0.0%,45.5%,77.5%,16.0%,4.0%,1,0,20.0%,5,2,0.0%,0,0,0,5,0.0%,0,0,0
376,Raul Gonzalez\gonzara01,28,NYM,86,323,3.76,205,63.5%,26.8%,16.1%,25.4%,31.7%,73.2%,0.0%,46.4%,78.0%,31.4%,7.0%,6,0,22.1%,19,9,10.5%,9,7,5,12,29.4%,0,0,0
377,Wiki Gonzalez\gonzawi01,28,SDP,195,729,3.74,438,60.8%,33.6%,12.3%,21.7%,32.4%,66.4%,3.1%,40.4%,81.4%,25.6%,7.2%,14,2,13.8%,27,6,6.2%,12,8,5,19,20.8%,0,0,0
378,Tom Goodwin*\goodwto01,33,SFG,171,639,3.74,393,61.5%,38.2%,12.2%,16.0%,33.6%,61.8%,0.0%,38.0%,80.2%,19.3%,4.7%,8,0,14.6%,25,5,11.7%,20,5,7,18,28.0%,0,0,0
379,Tom Gordon\gordoto01,34,TOT,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
380,Tom Gordon\gordoto01,34,HOU,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
381,Jason Grabowski*\graboja01,26,OAK,11,47,4.27,23,48.9%,47.8%,4.3%,17.4%,30.4%,52.2%,0.0%,25.5%,91.7%,0.0%,18.2%,2,0,27.3%,3,1,45.5%,5,1,0,1,0.0%,0,0,0
382,Mark Grace*\gracema01,38,ARI,350,1262,3.61,704,56.8%,31.3%,6.8%,23.4%,38.5%,68.8%,3.9%,39.0%,90.1%,26.9%,8.3%,29,0,18.3%,64,20,12.6%,44,23,15,15,50.0%,0,0,0
383,Tony Graffanino\graffto01,30,CHW,260,1050,4.04,653,62.4%,34.2%,10.3%,25.4%,30.2%,65.8%,1.0%,41.1%,84.4%,19.6%,3.5%,9,0,17.7%,46,14,11.5%,30,13,11,27,28.9%,0,0,0
384,Danny Graves\graveda01,28,CIN,8,28,3.50,23,82.1%,17.4%,21.7%,34.8%,26.1%,82.6%,0.0%,67.9%,73.7%,62.5%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
385,Shawn Green*\greensh01,29,LAD,685,2463,3.60,1407,59.1%,20.8%,18.1%,27.3%,33.8%,79.2%,8.0%,46.8%,77.1%,35.9%,7.4%,51,3,18.2%,125,57,8.9%,61,33,30,82,26.8%,0,0,0
386,Todd Greene\greento02,31,TEX,119,409,3.44,292,71.4%,17.8%,21.2%,29.5%,31.5%,82.2%,0.0%,58.7%,74.2%,42.0%,0.0%,0,0,6.7%,8,5,5.0%,6,5,3,20,13.0%,0,0,0
387,Rusty Greer*\greerru01,33,TEX,220,869,3.95,527,60.6%,33.6%,5.7%,26.0%,34.7%,66.4%,0.0%,40.3%,91.4%,14.1%,6.8%,15,0,17.7%,39,15,7.7%,17,11,9,8,52.9%,0,0,0
388,Ben Grieve*\grievbe01,26,TBD,561,2160,3.85,1258,58.7%,34.3%,14.5%,22.3%,28.9%,65.7%,1.9%,38.5%,78.0%,27.1%,5.5%,31,5,15.7%,88,33,12.5%,70,37,62,59,51.2%,0,0,0
389,Ken Griffey*\griffke02,32,CIN,232,856,3.69,508,60.8%,26.2%,16.7%,25.2%,31.9%,73.8%,6.0%,44.9%,77.3%,27.2%,5.2%,12,0,18.1%,42,20,12.1%,28,17,8,31,20.5%,0,0,0
390,Marquis Grissom\grissma02,35,LAD,372,1350,3.63,859,64.0%,22.2%,18.3%,27.0%,32.5%,77.8%,1.6%,49.8%,76.5%,27.4%,5.1%,19,1,16.1%,60,29,5.1%,19,13,14,54,20.6%,0,0,0
391,Mark Grudzielanek\grudzma01,32,LAD,568,1872,3.30,1279,68.9%,22.8%,12.8%,29.1%,35.3%,77.2%,2.5%,53.2%,83.4%,36.6%,4.2%,24,1,10.2%,58,19,5.5%,31,23,23,65,25.8%,0,0,0
392,Vladimir Guerrero\guerrvl01,27,MON,710,2398,3.38,1451,63.5%,11.1%,19.6%,31.5%,37.8%,88.9%,12.0%,56.5%,78.0%,43.5%,10.1%,72,12,18.3%,130,49,6.2%,44,23,6,64,8.6%,0,0,0
393,Wilton Guerrero#\guerrwi01,27,TOT,156,451,2.89,328,73.4%,20.1%,18.9%,25.3%,35.7%,79.9%,3.3%,58.6%,76.3%,46.8%,3.2%,5,0,5.1%,8,0,4.5%,7,3,7,25,21.9%,0,0,0
394,Wilton Guerrero#\guerrwi01,27,CIN,89,250,2.81,174,69.6%,23.0%,17.2%,19.5%,40.2%,77.0%,0.0%,53.6%,77.6%,46.1%,3.4%,3,0,5.6%,5,0,5.6%,5,1,3,10,23.1%,0,0,0
395,Wilton Guerrero#\guerrwi01,27,MON,67,201,3.00,154,78.2%,16.9%,20.8%,31.8%,30.5%,83.1%,8.5%,65.0%,75.0%,47.8%,3.0%,2,0,4.5%,3,0,3.0%,2,2,4,15,21.1%,0,0,0
396,Aaron Guiel*\guielaa01,29,KCR,270,1011,3.74,631,62.5%,29.6%,14.4%,26.6%,29.3%,70.4%,0.3%,44.0%,79.5%,23.0%,4.8%,13,0,15.2%,41,24,8.1%,22,15,23,38,37.7%,0,0,0
397,Carlos Guillen#\guillca01,26,SEA,528,2060,3.90,1320,64.5%,22.9%,14.1%,33.5%,29.5%,77.1%,1.8%,49.7%,81.7%,30.3%,3.6%,19,0,12.9%,68,30,5.7%,30,16,24,67,26.4%,0,0,0
398,Jose Guillen\guilljo01,26,TOT,259,931,3.59,603,65.0%,23.4%,15.9%,27.7%,33.0%,76.6%,1.2%,49.8%,79.2%,27.0%,4.6%,12,3,12.7%,33,20,8.5%,22,15,11,32,25.6%,0,0,0
399,Jose Guillen\guilljo01,26,ARI,141,485,3.44,319,66.3%,21.6%,17.6%,27.3%,33.5%,78.4%,2.4%,52.0%,77.6%,29.1%,2.8%,4,1,12.1%,17,12,8.5%,12,7,5,20,20.0%,0,0,0
400,Jose Guillen\guilljo01,26,CIN,118,446,3.78,284,63.7%,25.4%,14.1%,28.2%,32.4%,74.6%,0.0%,47.5%,81.1%,24.6%,6.8%,8,2,13.6%,16,8,8.5%,10,8,6,12,33.3%,0,0,0
401,Mark Guthrie\guthrma01,36,NYM,2,8,4.00,6,75.0%,33.3%,33.3%,0.0%,33.3%,66.7%,0.0%,50.0%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
402,Ricky Gutierrez\gutieri01,32,CLE,384,1334,3.47,897,67.2%,28.0%,9.4%,28.2%,34.4%,72.0%,0.0%,48.4%,87.0%,28.4%,3.9%,15,0,12.0%,46,13,7.0%,27,12,10,38,20.8%,0,0,0
403,Cristian Guzman#\guzmacr01,24,MIN,659,2098,3.18,1402,67.1%,26.7%,10.1%,23.4%,39.8%,73.3%,1.1%,49.2%,86.2%,33.7%,2.1%,14,0,11.7%,77,41,5.0%,33,18,24,54,30.4%,0,0,0
404,Luther Hackman\hackmlu01,27,STL,17,65,3.82,44,67.7%,40.9%,18.2%,18.2%,22.7%,59.1%,0.0%,40.0%,69.2%,11.8%,5.9%,1,0,5.9%,1,0,5.9%,1,0,2,3,33.3%,0,0,0
405,Travis Hafner*\hafnetr01,25,TEX,70,300,4.29,180,60.8%,23.3%,19.4%,31.1%,26.1%,76.7%,3.3%,46.6%,74.6%,38.6%,7.1%,5,0,18.6%,13,6,12.9%,9,6,3,12,20.0%,0,0,0
406,Jerry Hairston\hairsje02,26,BAL,480,1814,3.78,1172,64.6%,32.9%,6.6%,27.8%,32.7%,67.1%,0.0%,43.3%,90.2%,22.1%,6.3%,30,1,14.0%,67,11,9.8%,47,21,19,36,34.5%,0,0,0
407,Bill Hall\hallbi03,22,MIL,39,156,4.00,92,59.0%,34.8%,22.8%,17.4%,25.0%,65.2%,0.0%,38.5%,65.0%,23.1%,7.7%,3,0,17.9%,7,2,7.7%,3,3,6,7,46.2%,0,0,0
408,Toby Hall\hallto02,26,TBD,353,1162,3.29,789,68.6%,20.0%,10.6%,30.3%,39.0%,80.0%,3.2%,54.9%,86.7%,32.9%,4.8%,17,3,12.2%,43,21,5.1%,18,11,10,17,37.0%,0,0,0
409,Roy Halladay\hallaro01,25,TOR,6,15,2.50,11,73.3%,18.2%,36.4%,0.0%,45.5%,81.8%,0.0%,60.0%,55.6%,83.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
410,Shane Halter\haltesh01,32,DET,458,1743,3.81,1080,62.1%,23.4%,19.8%,26.9%,29.9%,76.6%,0.6%,47.6%,74.1%,33.0%,3.7%,17,3,16.2%,74,35,9.4%,43,25,19,73,20.7%,0,0,0
411,Joey Hamilton\hamiljo02,31,CIN,33,101,3.06,76,75.2%,14.5%,27.6%,23.7%,34.2%,85.5%,0.0%,64.4%,67.7%,60.6%,0.0%,0,0,6.1%,2,2,0.0%,0,0,1,6,14.3%,0,0,0
412,Chris Hammond*\hammoch01,36,ATL,2,11,5.50,5,45.5%,60.0%,20.0%,20.0%,0.0%,40.0%,0.0%,18.2%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
413,Jeffrey Hammonds\hammoje01,31,MIL,510,1941,3.81,1193,61.5%,24.0%,15.1%,29.9%,31.0%,76.0%,0.0%,46.7%,80.2%,33.3%,4.7%,24,0,15.7%,80,34,11.2%,57,40,19,67,22.1%,0,0,0
414,Mike Hampton\hamptmi01,29,COL,66,251,3.80,166,66.1%,27.1%,21.7%,19.9%,31.3%,72.9%,0.0%,48.2%,70.2%,40.9%,1.5%,1,0,13.6%,9,5,7.6%,5,4,3,10,23.1%,0,0,0
415,Dave Hansen*\hanseda01,33,LAD,135,521,3.86,306,60.1%,32.7%,10.1%,24.8%,32.4%,67.3%,5.6%,40.5%,85.0%,25.2%,5.9%,8,1,17.8%,24,11,16.3%,22,10,5,17,22.7%,0,0,0
416,Aaron Harang\haranaa01,24,OAK,3,13,4.33,9,69.2%,22.2%,55.6%,22.2%,0.0%,77.8%,0.0%,53.8%,28.6%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,2,33.3%,0,0,0
417,Lenny Harris*\harrile01,37,MIL,215,792,3.68,484,61.4%,28.7%,8.3%,25.4%,37.6%,71.3%,1.3%,43.8%,88.4%,23.7%,6.5%,14,0,17.7%,38,13,12.6%,27,14,5,12,29.4%,0,0,0
418,Willie Harris*\harriwi02,24,CHW,177,652,3.68,421,64.6%,28.3%,7.8%,29.0%,34.9%,71.7%,0.0%,46.3%,89.1%,35.6%,3.4%,6,1,9.0%,16,2,6.2%,11,4,10,10,47.6%,0,0,0
419,Jason Hart\hartja01,24,TEX,17,68,4.00,38,55.9%,28.9%,28.9%,21.1%,21.1%,71.1%,0.0%,39.7%,59.3%,29.4%,23.5%,4,0,29.4%,5,0,17.6%,3,3,1,6,14.3%,0,0,0
420,Bill Haselman\haselbi01,36,TEX,193,658,3.41,449,68.7%,29.2%,13.6%,22.7%,34.5%,70.8%,1.9%,48.6%,80.8%,30.1%,4.1%,8,0,10.4%,20,8,7.3%,14,9,7,18,28.0%,0,0,0
421,Scott Hatteberg*\hattesc01,32,OAK,568,2352,4.14,1383,58.8%,39.3%,6.3%,22.7%,31.7%,60.7%,0.1%,35.7%,89.6%,10.0%,6.5%,37,0,19.2%,109,32,9.9%,56,26,20,36,35.7%,0,0,0
422,Jimmy Haynes\hayneji01,29,CIN,72,214,2.97,166,77.6%,13.3%,19.3%,31.9%,35.5%,86.7%,0.0%,67.3%,77.8%,68.1%,1.4%,1,0,8.3%,6,4,2.8%,2,2,3,9,25.0%,0,0,0
423,Rick Helling\helliri01,31,ARI,61,239,3.92,150,62.8%,30.7%,16.7%,28.7%,24.0%,69.3%,0.0%,43.5%,76.0%,23.0%,1.6%,1,0,14.8%,9,2,9.8%,6,0,5,10,31.3%,0,0,0
424,Wes Helms\helmswe01,26,ATL,231,877,3.80,573,65.8%,19.0%,23.7%,29.3%,27.9%,81.0%,2.0%,53.3%,70.7%,42.9%,3.0%,7,0,14.3%,33,22,5.2%,12,10,16,41,28.1%,0,0,0
425,Todd Helton*\heltoto01,28,COL,668,2733,4.09,1589,59.7%,26.4%,11.4%,32.4%,29.8%,73.6%,6.1%,43.9%,84.5%,30.2%,10.0%,67,10,22.3%,149,45,12.0%,80,43,21,70,23.1%,0,0,0
426,Rickey Henderson\henderi01,43,BOS,223,980,4.39,547,55.8%,41.7%,9.3%,24.7%,24.3%,58.3%,0.0%,32.6%,84.0%,17.5%,9.4%,21,0,22.4%,50,15,14.3%,32,16,24,23,51.1%,0,0,0
427,Drew Henson\hensodr01,22,NYY,1,4,4.00,3,75.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,25.0%,0.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
428,Matt Herges*\hergema01,32,MON,2,10,5.00,5,50.0%,60.0%,0.0%,40.0%,0.0%,40.0%,0.0%,20.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,50.0%,1,0,1,0,100.0%,0,0,0
429,Chad Hermansen\hermach01,24,TOT,265,1077,4.06,684,63.5%,23.7%,23.0%,30.0%,23.4%,76.3%,0.0%,48.5%,69.9%,36.2%,2.3%,6,0,9.1%,24,15,5.3%,14,10,26,55,31.7%,0,0,0
430,Chad Hermansen\hermach01,24,PIT,216,863,4.00,548,63.5%,23.7%,23.5%,29.0%,23.7%,76.3%,0.0%,48.4%,69.1%,36.1%,2.8%,6,0,9.7%,21,14,5.1%,11,9,23,45,33.8%,0,0,0
431,Chad Hermansen\hermach01,24,CHC,49,214,4.37,136,63.6%,23.5%,20.6%,33.8%,22.1%,76.5%,0.0%,48.6%,73.1%,36.7%,0.0%,0,0,6.1%,3,1,6.1%,3,1,3,10,21.4%,0,0,0
432,Carlos Hernandez*\hernaca03,22,HOU,41,126,3.07,92,73.0%,17.4%,27.2%,25.0%,30.4%,82.6%,0.0%,60.3%,67.1%,58.5%,2.4%,1,0,4.9%,2,0,2.4%,1,0,1,9,9.1%,0,0,0
433,Jose Hernandez\hernajo01,32,MIL,584,2386,4.09,1466,61.9%,27.7%,25.4%,23.8%,23.1%,72.3%,2.1%,44.8%,64.8%,25.2%,6.0%,35,9,15.2%,89,37,7.5%,44,25,38,150,20.2%,0,0,0
434,Livan Hernandez\hernali01,27,SFG,76,208,2.74,163,78.4%,19.6%,10.4%,29.4%,40.5%,80.4%,0.0%,63.0%,87.0%,59.2%,1.3%,1,0,5.3%,4,3,2.6%,2,2,2,7,22.2%,0,0,0
435,Ramon Hernandez\hernara02,26,OAK,458,1684,3.68,1060,63.1%,28.1%,11.1%,28.2%,32.5%,71.9%,0.6%,45.4%,84.5%,29.5%,5.0%,23,1,13.8%,63,26,9.0%,41,18,26,37,40.6%,0,0,0
436,Richard Hidalgo\hidalri01,27,HOU,440,1709,3.88,1043,61.1%,29.5%,14.8%,26.5%,29.2%,70.5%,0.5%,43.1%,79.0%,30.0%,4.3%,19,0,15.2%,67,31,9.1%,40,22,32,53,37.6%,0,0,0
437,Bobby Higginson*\higgibo02,31,DET,499,1791,3.59,1100,61.8%,27.6%,8.1%,27.3%,37.0%,72.4%,1.7%,44.7%,88.8%,31.9%,5.2%,26,2,16.0%,80,39,9.2%,46,34,16,29,35.6%,0,0,0
438,Bobby Hill#\hillbo01,24,CHC,215,824,3.83,510,62.9%,31.4%,10.6%,28.2%,29.8%,68.6%,4.1%,43.2%,84.6%,24.2%,3.7%,8,0,14.4%,31,12,9.3%,20,12,17,25,40.5%,0,0,0
439,Shea Hillenbrand\hillesh02,26,BOS,677,2395,3.54,1594,67.0%,27.5%,12.1%,26.2%,34.1%,72.5%,2.0%,48.5%,83.3%,19.9%,3.5%,24,1,12.0%,81,46,5.5%,37,30,18,77,18.9%,0,0,0
440,A.J. Hinch\hincha.01,28,KCR,224,832,3.71,521,62.6%,25.1%,13.2%,30.1%,31.5%,74.9%,0.0%,46.9%,82.3%,29.0%,3.1%,7,0,13.8%,31,16,8.5%,19,9,16,19,45.7%,0,0,0
441,Eric Hinske*\hinsker01,24,TOR,651,2561,3.93,1542,60.6%,28.1%,17.9%,25.9%,28.1%,71.9%,1.7%,43.6%,75.1%,24.3%,6.9%,45,0,17.7%,115,45,12.6%,82,44,35,103,25.4%,0,0,0
442,Denny Hocking#\hockide01,32,MIN,299,1116,3.73,707,63.4%,34.8%,8.5%,24.9%,31.8%,65.2%,0.0%,41.3%,87.0%,23.1%,5.4%,16,0,14.0%,42,21,7.0%,21,11,23,21,52.3%,0,0,0
