Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
333,Jody Gerut*\gerutjo01,27,CLE,157,625,3.98,371,59.5%,39.1%,4.9%,22.4%,33.7%,60.9%,0.4%,36.2%,92.0%,12.7%,6.4%,10,0,18.5%,29,8,12.1%,19,7,9,5,64.3%,0,0,0
334,Jody Gerut*\gerutjo01,27,CHC,16,66,4.13,36,54.5%,41.7%,19.4%,8.3%,30.6%,58.3%,0.0%,31.8%,66.7%,6.3%,18.8%,3,0,25.0%,4,1,12.5%,2,1,2,1,66.7%,0,0,0
335,Jody Gerut*\gerutjo01,27,PIT,18,60,3.33,39,65.0%,30.8%,7.7%,23.1%,38.5%,69.2%,0.0%,45.0%,88.9%,27.8%,0.0%,0,0,0.0%,0,0,5.6%,1,1,2,1,66.7%,0,0,0
336,Jason Giambi*\giambja01,34,NYY,546,2297,4.21,1267,55.4%,36.4%,13.2%,26.0%,24.4%,63.6%,1.1%,35.3%,79.3%,21.6%,9.2%,50,0,19.8%,108,21,15.0%,82,20,39,70,35.8%,0,0,0
337,Tony Giarratano#\giarrto01,22,DET,47,158,3.36,95,60.1%,31.6%,15.8%,15.8%,36.8%,68.4%,0.0%,41.1%,76.9%,19.1%,6.4%,3,0,19.1%,9,4,12.8%,6,3,0,7,0.0%,0,0,0
338,Jay Gibbons*\gibboja01,28,BAL,518,1849,3.57,1217,66.1%,22.2%,11.1%,31.1%,35.6%,77.8%,1.1%,51.4%,85.7%,26.8%,4.1%,21,1,13.9%,72,34,5.2%,27,14,16,40,28.6%,0,0,0
339,Geronimo Gil\gilge01,29,BAL,134,506,3.78,333,65.8%,20.7%,15.3%,32.1%,31.8%,79.3%,0.0%,52.2%,80.7%,35.1%,4.5%,6,0,14.9%,20,9,8.2%,11,8,7,16,30.4%,0,0,0
340,Brian Giles*\gilesbr02,34,SDP,677,2646,3.91,1410,53.9%,36.0%,5.7%,23.7%,34.7%,64.0%,2.3%,34.5%,91.1%,22.7%,9.6%,65,10,22.9%,155,50,15.1%,102,43,38,26,59.4%,0,0,0
341,Marcus Giles\gilesma01,27,ATL,655,2430,3.71,1495,61.6%,19.1%,15.4%,33.6%,31.9%,80.9%,0.4%,49.8%,81.0%,40.5%,2.1%,14,1,12.1%,79,49,7.3%,48,33,35,73,32.4%,0,0,0
342,Keith Ginter\ginteke01,29,OAK,156,603,3.87,375,62.2%,35.2%,10.9%,22.7%,31.2%,64.8%,0.0%,40.3%,83.1%,19.2%,4.5%,7,0,18.6%,29,12,9.6%,15,6,9,16,36.0%,0,0,0
343,Charles Gipson\gipsoch01,32,HOU,14,43,3.07,29,67.4%,17.2%,17.2%,31.0%,34.5%,82.8%,0.0%,55.8%,79.2%,50.0%,0.0%,0,0,21.4%,3,2,7.1%,1,1,1,2,33.3%,0,0,0
344,Troy Glaus\glaustr01,28,ARI,636,2612,4.11,1506,57.8%,27.2%,22.8%,23.6%,26.4%,72.8%,0.5%,42.1%,68.7%,24.8%,6.6%,42,6,19.3%,123,53,12.3%,78,36,33,112,22.8%,0,0,0
345,Tom Glavine*\glavito02,39,NYM,71,265,3.73,192,72.5%,32.3%,10.4%,28.1%,29.2%,67.7%,0.0%,49.1%,84.6%,28.2%,1.4%,1,0,5.6%,4,0,4.2%,3,0,3,10,23.1%,0,0,0
346,Ross Gload*\gloadro01,29,CHW,44,165,3.75,109,66.1%,21.1%,16.5%,32.1%,30.3%,78.9%,0.0%,52.1%,79.1%,34.1%,0.0%,0,0,4.5%,2,2,9.1%,4,1,0,9,0.0%,0,0,0
347,Gary Glover\glovega01,28,MIL,26,94,3.62,62,66.0%,27.4%,21.0%,29.0%,22.6%,72.6%,0.0%,47.9%,71.1%,42.3%,3.8%,1,0,7.7%,2,0,11.5%,3,0,1,8,11.1%,0,0,0
348,Ryan Glynn\glynnry01,30,OAK,1,6,6.00,4,66.7%,25.0%,25.0%,50.0%,0.0%,75.0%,0.0%,50.0%,66.7%,0.0%,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,1,0.0%,0,0,0
349,Tyrell Godwin*\godwity01,25,WSN,3,7,2.33,7,100.0%,42.9%,0.0%,28.6%,28.6%,57.1%,,57.1%,100.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
350,Jonny Gomes\gomesjo01,24,TBD,408,1578,3.87,961,61.1%,29.3%,22.7%,22.9%,25.1%,70.7%,0.6%,43.1%,67.9%,31.6%,3.9%,16,1,11.5%,47,15,10.5%,43,21,36,77,31.9%,0,0,0
351,Alexis Gomez*\gomezal01,26,DET,18,65,3.61,41,63.1%,9.8%,17.1%,39.0%,34.1%,90.2%,0.0%,56.9%,81.1%,61.1%,5.6%,1,0,11.1%,2,1,0.0%,0,0,0,2,0.0%,0,0,0
352,Chris Gomez\gomezch02,34,BAL,256,946,3.70,564,59.9%,34.8%,5.1%,23.0%,37.1%,65.2%,1.0%,39.1%,92.1%,17.6%,5.5%,14,0,16.8%,43,13,10.5%,27,9,5,12,29.4%,0,0,0
353,Adrian Gonzalez*\gonzaad01,23,TEX,162,593,3.66,394,67.4%,18.5%,20.6%,31.7%,29.2%,81.5%,4.0%,54.9%,74.8%,32.7%,3.7%,6,0,12.3%,20,12,6.2%,10,7,6,31,16.2%,0,0,0
354,Alex Gonzalez\gonzaal02,28,FLA,480,1693,3.53,1139,68.9%,23.7%,15.5%,29.1%,31.7%,76.3%,7.2%,52.6%,79.6%,33.3%,5.4%,26,1,13.1%,63,26,6.7%,32,19,10,70,12.3%,0,0,0
355,Alex Gonzalez\gonzaal01,32,TBD,383,1440,3.76,939,65.4%,29.8%,14.7%,25.7%,29.8%,70.2%,0.8%,45.9%,79.1%,27.2%,2.9%,11,0,10.7%,41,25,4.7%,18,11,26,48,35.1%,0,0,0
356,Juan Gonzalez\gonzaju03,35,CLE,1,3,3.00,2,66.7%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,33.3%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
357,Luis Gonzalez\gonzalu02,26,COL,444,1461,3.29,979,67.0%,25.2%,13.9%,24.8%,36.1%,74.8%,0.0%,50.1%,81.4%,26.1%,2.9%,13,0,12.4%,55,27,5.0%,22,15,12,51,19.0%,0,0,0
358,Luis Gonzalez*\gonzalu01,37,ARI,674,2652,3.93,1553,59.5%,26.6%,11.4%,30.3%,31.7%,73.4%,3.8%,43.7%,84.5%,17.2%,9.5%,64,7,21.2%,143,47,10.1%,68,50,20,70,22.2%,0,0,0
359,Wiki Gonzalez\gonzawi01,31,SEA,47,142,3.02,95,66.9%,27.4%,8.4%,20.0%,44.2%,72.6%,0.0%,48.6%,88.4%,25.5%,0.0%,0,0,12.8%,6,5,4.3%,2,1,2,1,66.7%,0,0,0
360,Tom Gorzelanny\gorzeto01,22,PIT,2,4,2.00,4,100.0%,25.0%,50.0%,0.0%,25.0%,75.0%,,75.0%,33.3%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
361,Mike Gosling*\goslimi01,24,ARI,7,30,4.29,19,63.3%,42.1%,21.1%,21.1%,15.8%,57.9%,0.0%,36.7%,63.6%,14.3%,0.0%,0,0,14.3%,1,0,0.0%,0,0,0,3,0.0%,0,0,0
362,Ruben Gotay#\gotayru01,22,KCR,318,1235,3.88,775,62.8%,31.9%,12.6%,24.5%,31.0%,68.1%,0.0%,42.8%,81.4%,22.6%,5.0%,16,0,16.7%,53,12,8.2%,26,16,14,37,27.5%,0,0,0
363,Jason Grabowski*\graboja01,29,LAD,124,455,3.67,287,63.6%,31.0%,16.0%,23.3%,29.6%,69.0%,2.4%,43.9%,76.8%,27.4%,4.8%,6,0,13.7%,17,7,6.5%,8,3,13,16,44.8%,0,0,0
364,Tony Graffanino\graffto01,33,TOT,419,1510,3.60,962,64.0%,33.4%,9.6%,22.7%,34.4%,66.6%,1.5%,42.7%,85.6%,22.0%,4.3%,18,0,11.9%,50,12,7.4%,31,18,21,30,41.2%,0,0,0
365,Tony Graffanino\graffto01,33,KCR,219,827,3.78,509,61.8%,35.6%,9.6%,22.4%,32.4%,64.4%,1.3%,39.9%,85.1%,18.3%,5.5%,12,0,14.6%,32,6,9.6%,21,12,11,17,39.3%,0,0,0
366,Tony Graffanino\graffto01,33,BOS,200,683,3.42,453,66.7%,30.9%,9.5%,23.0%,36.6%,69.1%,1.7%,46.1%,86.3%,26.0%,3.0%,6,0,9.0%,18,6,5.0%,10,6,10,13,43.5%,0,0,0
367,Curtis Granderson*\grandcu01,24,DET,176,716,4.07,458,64.0%,32.8%,14.8%,26.0%,26.4%,67.2%,0.0%,43.0%,77.9%,21.0%,2.8%,5,0,15.3%,27,11,6.8%,12,4,11,32,25.6%,0,0,0
368,Andy Green\greenan01,27,ARI,39,160,4.10,82,51.3%,31.7%,7.3%,25.6%,35.4%,68.3%,0.0%,35.0%,89.3%,25.6%,12.8%,5,0,25.6%,10,1,20.5%,8,5,2,1,66.7%,0,0,0
369,Nick Green\greenni01,26,TBD,378,1452,3.84,930,64.0%,28.9%,15.1%,29.7%,26.3%,71.1%,0.0%,45.5%,78.8%,23.5%,3.7%,14,0,10.3%,39,16,8.5%,32,9,23,62,26.7%,0,0,0
370,Shawn Green*\greensh01,32,ARI,657,2364,3.60,1454,62.0%,22.9%,15.1%,28.1%,34.0%,77.1%,2.1%,47.8%,80.5%,29.7%,5.0%,33,2,16.6%,109,60,8.1%,53,29,29,66,30.5%,0,0,0
371,Adam Greenberg*\greenad01,24,CHC,1,1,1.00,0,0.0%,,,,,,0.0%,0.0%,,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
372,Khalil Greene\greenkh01,25,SDP,476,1782,3.74,1171,66.0%,26.4%,15.6%,27.9%,30.1%,73.6%,1.5%,48.6%,78.8%,25.6%,3.8%,18,0,14.1%,67,35,7.4%,35,20,19,74,20.4%,0,0,0
373,Todd Greene\greento02,34,COL,134,464,3.46,307,66.2%,17.6%,22.8%,25.4%,34.2%,82.4%,0.0%,54.5%,72.3%,42.5%,3.0%,4,1,9.7%,13,7,4.5%,6,3,2,19,9.5%,0,0,0
374,Zack Greinke\greinza01,21,KCR,2,4,2.00,2,50.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
375,Seth Greisinger\greisse01,29,ATL,2,8,4.00,7,87.5%,28.6%,28.6%,28.6%,14.3%,71.4%,0.0%,62.5%,60.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
376,Ben Grieve*\grievbe01,29,CHC,25,104,4.16,58,58.0%,37.9%,15.5%,24.1%,22.4%,62.1%,8.7%,36.0%,75.0%,20.0%,4.0%,1,0,12.0%,3,2,4.0%,1,0,3,4,42.9%,0,0,0
377,Ken Griffey*\griffke02,35,CIN,555,2103,3.79,1267,60.5%,22.8%,13.1%,32.1%,32.0%,77.2%,1.2%,46.7%,83.0%,34.1%,7.2%,40,9,19.6%,109,52,11.4%,63,34,29,64,31.2%,0,0,0
378,John-Ford Griffin*\griffjo01,25,TOR,13,47,3.62,35,74.5%,28.6%,14.3%,31.4%,25.7%,71.4%,0.0%,53.2%,80.0%,15.4%,0.0%,0,0,15.4%,2,2,0.0%,0,0,2,2,50.0%,0,0,0
379,Marquis Grissom\grissma02,38,SFG,147,516,3.51,327,63.4%,27.2%,12.2%,23.2%,37.3%,72.8%,0.0%,46.1%,83.2%,23.8%,5.4%,8,0,15.0%,22,9,7.5%,11,8,6,12,33.3%,0,0,0
380,Gabe Gross*\grossga01,25,TOR,102,428,4.20,267,62.4%,33.3%,15.7%,24.3%,26.6%,66.7%,0.0%,41.6%,76.4%,28.4%,4.9%,5,0,9.8%,10,3,13.7%,14,8,7,14,33.3%,0,0,0
381,Mark Grudzielanek\grudzma01,35,STL,565,1978,3.50,1321,67.1%,25.5%,12.8%,27.7%,34.0%,74.5%,1.4%,50.0%,82.8%,29.2%,4.8%,27,0,13.6%,77,25,6.5%,37,23,16,65,19.8%,0,0,0
382,Vladimir Guerrero\guerrvl01,30,LAA,595,1936,3.25,1140,62.0%,11.4%,14.6%,32.1%,41.8%,88.6%,12.3%,55.0%,83.5%,43.4%,7.4%,44,4,16.5%,98,49,6.9%,41,28,4,44,8.3%,0,0,0
383,Matt Guerrier\guerrma02,26,MIN,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
384,Aaron Guiel*\guielaa01,32,KCR,122,467,3.83,302,64.8%,29.5%,13.9%,27.2%,29.5%,70.5%,0.6%,45.7%,80.3%,13.9%,4.1%,5,1,11.5%,14,7,4.9%,6,5,1,20,4.8%,0,0,0
385,Carlos Guillen#\guillca01,29,DET,363,1336,3.68,846,63.8%,24.7%,11.3%,29.7%,34.3%,75.3%,2.2%,48.1%,84.9%,31.4%,4.7%,17,0,15.2%,55,28,8.5%,31,21,13,32,28.9%,0,0,0
386,Jose Guillen\guilljo01,29,WSN,611,2114,3.46,1362,65.1%,22.5%,15.7%,28.1%,33.7%,77.5%,2.9%,50.5%,79.7%,26.8%,4.6%,28,4,12.9%,79,35,5.4%,33,23,24,78,23.5%,0,0,0
387,Franklin Gutierrez\gutiefr01,22,CLE,2,8,4.00,2,25.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,25.0%,50.0%,50.0%,50.0%,1,0,50.0%,1,0,0.0%,0,0,0,0,,0,0,0
388,Cristian Guzman#\guzmacr01,27,WSN,494,1574,3.19,1060,68.4%,30.2%,11.0%,22.0%,36.8%,69.8%,4.7%,47.7%,84.2%,33.2%,4.3%,21,0,11.7%,58,14,5.3%,26,17,22,51,28.9%,0,0,0
389,Yamid Haad\haadya01,27,SFG,32,124,3.88,84,67.7%,21.4%,20.2%,32.1%,26.2%,78.6%,0.0%,53.2%,74.2%,31.3%,3.1%,1,0,15.6%,5,3,3.1%,1,1,2,5,28.6%,0,0,0
390,Travis Hafner*\hafnetr01,28,CLE,579,2410,4.16,1384,58.1%,24.8%,19.5%,29.2%,26.5%,75.2%,2.5%,43.7%,74.1%,32.0%,6.6%,38,2,19.9%,115,43,12.6%,73,45,37,86,30.1%,0,0,0
391,Jerry Hairston\hairsje02,29,CHC,430,1632,3.80,1087,66.6%,32.3%,7.5%,28.8%,31.4%,67.7%,0.2%,45.1%,88.9%,18.6%,3.7%,16,0,10.5%,45,5,6.7%,29,3,14,32,30.4%,0,0,0
392,Scott Hairston\hairssc01,25,ARI,20,71,3.55,47,66.2%,34.0%,19.1%,17.0%,29.8%,66.0%,0.0%,43.7%,71.0%,30.0%,0.0%,0,0,10.0%,2,1,0.0%,0,0,4,2,66.7%,0,0,0
393,John Halama*\halamjo01,33,TOT,5,18,3.60,15,83.3%,13.3%,13.3%,46.7%,26.7%,86.7%,0.0%,72.2%,84.6%,40.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
394,John Halama*\halamjo01,33,WSN,5,18,3.60,15,83.3%,13.3%,13.3%,46.7%,26.7%,86.7%,0.0%,72.2%,84.6%,40.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
395,Bill Hall\hallbi03,25,MIL,548,2276,4.15,1433,63.2%,32.2%,13.7%,26.0%,28.1%,67.8%,0.9%,42.8%,79.8%,21.9%,6.9%,38,3,17.3%,95,34,9.1%,50,33,31,72,30.1%,0,0,0
396,Toby Hall\hallto02,29,TBD,466,1537,3.30,1065,69.5%,20.5%,7.0%,34.6%,37.8%,79.5%,0.8%,55.3%,91.1%,30.7%,3.0%,14,1,8.8%,41,18,4.7%,22,17,8,31,20.5%,0,0,0
397,Roy Halladay\hallaro01,28,TOR,2,10,5.00,6,60.0%,50.0%,0.0%,33.3%,16.7%,50.0%,0.0%,30.0%,100.0%,0.0%,0.0%,0,0,50.0%,1,0,50.0%,1,0,1,0,100.0%,0,0,0
398,Brad Halsey*\halsebr01,24,ARI,60,232,3.87,142,61.2%,44.4%,11.3%,19.0%,25.4%,55.6%,0.0%,34.1%,79.7%,26.7%,5.0%,3,0,13.3%,8,2,10.0%,6,1,11,7,61.1%,0,0,0
399,Chris Hammond*\hammoch01,39,SDP,3,9,3.00,7,77.8%,42.9%,14.3%,14.3%,28.6%,57.1%,0.0%,44.4%,75.0%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
400,Jeffrey Hammonds\hammoje01,34,WSN,37,134,3.62,89,68.5%,22.5%,13.5%,30.3%,33.7%,77.5%,8.9%,53.1%,82.6%,35.1%,10.8%,4,0,16.2%,6,2,10.8%,4,3,1,3,25.0%,0,0,0
401,Mike Hampton\hamptmi01,32,ATL,29,88,3.03,58,65.9%,37.9%,15.5%,13.8%,32.8%,62.1%,0.0%,40.9%,75.0%,37.9%,3.4%,1,0,20.7%,6,3,6.9%,2,2,5,4,55.6%,0,0,0
402,Dave Hansen*\hanseda01,36,SEA,89,389,4.37,238,61.5%,34.9%,12.2%,27.7%,25.2%,65.1%,1.3%,40.1%,81.3%,20.2%,4.5%,4,0,13.5%,12,2,7.9%,7,2,9,10,47.4%,0,0,0
403,Aaron Harang\haranaa01,27,CIN,78,273,3.50,217,79.5%,30.0%,32.3%,19.8%,18.0%,70.0%,0.0%,55.7%,53.9%,25.6%,0.0%,0,0,9.0%,7,0,0.0%,0,0,7,30,17.9%,0,0,0
404,J.J. Hardy\hardyjj01,22,MIL,428,1528,3.57,957,63.7%,37.7%,9.0%,18.4%,34.9%,62.3%,4.4%,39.7%,85.6%,11.9%,7.0%,30,1,13.6%,58,15,7.9%,34,16,15,31,31.3%,0,0,0
405,Dan Haren\harenda01,24,OAK,5,15,3.00,9,60.0%,11.1%,11.1%,22.2%,55.6%,88.9%,0.0%,53.3%,87.5%,40.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
406,Travis Harper*\harpetr01,29,TBD,1,6,6.00,5,83.3%,20.0%,40.0%,40.0%,0.0%,80.0%,0.0%,66.7%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
407,Brendan Harris\harribr01,24,WSN,10,26,2.60,18,69.2%,33.3%,5.6%,11.1%,50.0%,66.7%,0.0%,46.2%,91.7%,30.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
408,Lenny Harris*\harrile01,40,FLA,78,283,3.63,175,62.7%,29.1%,12.0%,25.1%,33.7%,70.9%,3.7%,44.4%,83.1%,17.9%,9.0%,7,1,16.7%,13,2,11.5%,9,5,1,10,9.1%,0,0,0
409,Willie Harris*\harriwi02,27,CHW,139,547,3.94,313,57.2%,31.9%,11.8%,24.3%,31.9%,68.1%,0.0%,38.9%,82.6%,25.2%,6.5%,9,0,20.1%,28,10,14.4%,20,5,8,17,32.0%,0,0,0
410,Corey Hart\hartco01,23,MIL,63,227,3.60,148,65.2%,17.6%,15.5%,35.8%,31.1%,82.4%,0.0%,53.7%,81.1%,41.3%,0.0%,0,0,12.7%,8,7,9.5%,6,3,3,8,27.3%,0,0,0
411,Ken Harvey\harveke01,27,KCR,48,172,3.58,112,65.1%,25.0%,20.5%,25.9%,28.6%,75.0%,0.0%,48.8%,72.6%,25.0%,2.1%,1,0,10.4%,5,2,6.3%,3,1,3,10,23.1%,0,0,0
412,Chad Harville\harvich01,28,TOT,1,5,5.00,3,60.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,20.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
413,Chad Harville\harvich01,28,HOU,1,5,5.00,3,60.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,20.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
414,Scott Hatteberg*\hattesc01,35,OAK,523,2017,3.86,1204,60.2%,37.9%,6.3%,21.4%,34.4%,62.1%,2.0%,37.4%,89.8%,16.4%,6.7%,35,0,19.7%,103,37,8.8%,46,22,18,36,33.3%,0,0,0
415,Brad Hawpe*\hawpebr01,26,COL,353,1363,3.86,815,60.2%,24.3%,18.7%,27.9%,29.2%,75.7%,1.8%,45.6%,75.4%,35.4%,5.4%,19,2,15.9%,56,21,13.3%,47,30,20,50,28.6%,0,0,0
416,Aaron Heilman\heilmaa01,26,NYM,17,62,3.65,46,74.2%,37.0%,17.4%,26.1%,19.6%,63.0%,0.0%,46.8%,72.4%,23.5%,11.8%,2,0,11.8%,2,0,11.8%,2,1,3,3,42.9%,0,0,0
417,Chris Heintz\heintch01,30,MIN,26,105,4.04,69,65.7%,27.5%,10.1%,34.8%,27.5%,72.5%,0.0%,47.6%,86.0%,23.1%,3.8%,1,0,11.5%,3,0,3.8%,1,1,3,3,50.0%,0,0,0
418,Rick Helling\helliri01,34,MIL,14,57,4.07,44,77.2%,36.4%,18.2%,34.1%,11.4%,63.6%,0.0%,49.1%,71.4%,14.3%,0.0%,0,0,14.3%,2,0,0.0%,0,0,5,4,55.6%,0,0,0
419,Wes Helms\helmswe01,29,MIL,189,726,3.84,464,63.9%,23.5%,16.6%,29.5%,30.4%,76.5%,0.0%,48.9%,78.3%,25.9%,2.1%,4,0,6.9%,13,5,5.3%,10,10,12,18,40.0%,0,0,0
420,Todd Helton*\heltoto01,31,COL,626,2589,4.14,1478,59.0%,26.5%,9.5%,34.8%,29.2%,73.5%,7.4%,43.4%,87.0%,27.2%,8.5%,53,6,20.0%,125,43,12.0%,75,34,24,56,30.0%,0,0,0
421,Mark Hendrickson*\hendrma01,31,TBD,7,24,3.43,18,75.0%,27.8%,27.8%,22.2%,22.2%,72.2%,0.0%,54.2%,61.5%,42.9%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,3,0.0%,0,0,0
422,Brad Hennessey\hennebr01,25,SFG,41,136,3.32,100,73.5%,34.0%,17.0%,20.0%,29.0%,66.0%,0.0%,48.5%,74.2%,26.8%,2.4%,1,0,4.9%,2,1,4.9%,2,2,3,8,25.0%,0,0,0
423,Clay Hensley\henslcl01,25,SDP,6,26,4.33,18,69.2%,22.2%,33.3%,27.8%,16.7%,77.8%,0.0%,53.8%,57.1%,50.0%,16.7%,1,0,16.7%,1,0,16.7%,1,0,0,2,0.0%,0,0,0
424,Jeremy Hermida*\hermije01,21,FLA,48,197,4.10,116,60.1%,33.6%,19.0%,22.4%,25.0%,66.4%,4.9%,39.9%,71.4%,22.9%,6.3%,3,0,14.6%,7,1,18.8%,9,5,4,8,33.3%,0,0,0
425,Anderson Hernandez#\hernaan01,22,NYM,19,65,3.42,43,66.2%,11.6%,16.3%,39.5%,32.6%,88.4%,0.0%,58.5%,81.6%,63.2%,5.3%,1,0,15.8%,3,0,5.3%,1,0,0,4,0.0%,0,0,0
426,Jose Hernandez\hernajo01,35,CLE,257,949,3.69,632,66.6%,26.3%,20.9%,24.4%,28.5%,73.7%,0.0%,49.1%,71.7%,32.3%,1.6%,4,0,9.3%,24,10,4.3%,11,9,19,41,31.7%,0,0,0
427,Livan Hernandez\hernali01,30,WSN,97,273,2.81,198,72.5%,23.7%,7.1%,24.7%,44.4%,76.3%,0.0%,55.3%,90.7%,45.4%,1.0%,1,0,7.2%,7,1,4.1%,4,4,2,5,25.0%,0,0,0
428,Orlando Hernandez\hernaor01,39,CHW,3,13,4.33,10,76.9%,10.0%,30.0%,40.0%,20.0%,90.0%,0.0%,69.2%,66.7%,33.3%,0.0%,0,0,33.3%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
429,Ramon Hernandez\hernara02,29,SDP,393,1408,3.58,912,64.8%,24.2%,12.0%,27.3%,36.5%,75.8%,0.0%,49.1%,84.2%,30.3%,4.8%,19,1,13.5%,53,24,7.1%,28,19,10,30,25.0%,0,0,0
430,Runelvys Hernandez\hernaru03,27,KCR,5,21,4.20,14,66.7%,21.4%,14.3%,35.7%,28.6%,78.6%,0.0%,52.4%,81.8%,80.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
431,Richard Hidalgo\hidalri01,30,TEX,339,1315,3.88,827,63.0%,29.4%,14.8%,27.4%,28.4%,70.6%,0.4%,44.5%,79.1%,26.5%,3.8%,13,2,16.5%,56,29,11.2%,38,27,28,46,37.8%,0,0,0
432,Bobby Higginson*\higgibo02,34,DET,27,94,3.48,61,64.9%,36.1%,14.8%,14.8%,34.4%,63.9%,0.0%,41.5%,76.9%,22.2%,7.4%,2,0,14.8%,4,1,14.8%,4,4,1,4,20.0%,0,0,0
433,Aaron Hill\hillaa01,23,TOR,408,1406,3.45,878,62.4%,28.1%,10.4%,24.3%,37.2%,71.9%,0.0%,44.9%,85.6%,32.6%,4.4%,18,0,13.2%,54,21,9.1%,37,20,15,26,36.6%,0,0,0
434,Bobby Hill#\hillbo01,27,PIT,105,374,3.56,227,60.7%,30.4%,12.8%,22.9%,33.9%,69.6%,0.0%,42.2%,81.6%,31.4%,4.8%,5,0,15.2%,16,6,9.5%,10,8,9,8,52.9%,0,0,0
435,Koyie Hill#\hillko01,26,ARI,91,330,3.63,203,61.5%,31.5%,21.2%,21.2%,26.1%,68.5%,0.0%,42.1%,69.1%,35.2%,3.3%,3,0,12.1%,11,4,9.9%,9,4,8,19,29.6%,0,0,0
436,Rich Hill*\hillri01,25,CHC,6,25,4.17,18,72.0%,33.3%,5.6%,38.9%,22.2%,66.7%,0.0%,48.0%,91.7%,16.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,0,100.0%,0,0,0
437,Shea Hillenbrand\hillesh02,29,TOR,645,2171,3.37,1436,66.3%,25.5%,11.9%,26.5%,36.1%,74.5%,0.7%,49.4%,84.0%,24.5%,2.6%,17,2,9.9%,64,33,3.9%,25,18,18,61,22.8%,0,0,0
438,Eric Hinske*\hinsker01,27,TOR,539,2090,3.88,1288,62.1%,22.7%,20.6%,28.6%,28.1%,77.3%,2.0%,48.0%,73.4%,28.2%,5.4%,29,0,18.0%,97,48,9.6%,52,31,17,104,14.0%,0,0,0
439,Denny Hocking#\hockide01,35,KCR,73,300,4.11,174,58.0%,41.4%,7.5%,21.8%,29.3%,58.6%,0.0%,34.0%,87.3%,13.7%,4.1%,3,0,16.4%,12,2,15.1%,11,3,5,5,50.0%,0,0,0
440,Aaron Holbert\holbeaa01,32,CIN,32,111,3.47,74,68.5%,21.6%,21.6%,28.4%,28.4%,78.4%,8.1%,53.7%,72.4%,46.9%,3.1%,1,0,9.4%,3,1,6.3%,2,1,0,8,0.0%,0,0,0
441,Todd Hollandsworth*\hollato01,32,TOT,330,1132,3.43,751,66.6%,17.3%,20.0%,30.8%,32.0%,82.7%,1.0%,55.1%,75.8%,39.4%,3.9%,13,1,12.7%,42,22,5.2%,17,8,9,57,13.6%,0,0,0
442,Todd Hollandsworth*\hollato01,32,CHC,290,973,3.36,652,67.3%,17.3%,18.1%,31.1%,33.4%,82.7%,1.2%,55.6%,78.1%,40.7%,3.1%,9,0,12.1%,35,21,4.8%,14,7,9,44,17.0%,0,0,0
443,Todd Hollandsworth*\hollato01,32,ATL,40,159,3.98,99,62.3%,17.2%,32.3%,28.3%,22.2%,82.8%,0.0%,51.6%,61.0%,30.0%,10.0%,4,1,17.5%,7,1,7.5%,3,1,0,13,0.0%,0,0,0
