Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
525,Mark Guthrie\guthrma01,34,CHC,NL,19,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
526,Mark Guthrie\guthrma01,34,TBD,AL,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
527,Mark Guthrie\guthrma01,34,TOR,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
528,Ricky Gutierrez\gutieri01,30,CHC,NL,125,542,449,73,124,19,2,11,56,8,2,66,58,.276,.375,.401,.775,99,180,10,7,16,4,0,*6
529,Cristian Guzman#\guzmacr01,22,MIN,AL,156,690,631,89,156,25,20,8,54,28,10,46,101,.247,.299,.388,.687,70,245,5,2,7,4,1,*6/D
530,Domingo Guzman\guzmado01,25,SDP,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
531,Geraldo Guzman\guzmage01,27,ARI,NL,13,22,19,0,0,0,0,0,0,0,0,0,13,.000,.000,.000,.000,-100,0,0,0,3,0,0,1
532,Juan Guzman\guzmaju01,33,TBD,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
533,Tony Gwynn*\gwynnto01,40,SDP,NL,36,140,127,17,41,12,0,1,17,0,1,9,4,.323,.364,.441,.805,110,56,4,1,0,3,2,9/D
534,Luther Hackman\hackmlu01,25,STL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
535,Jerry Hairston\hairsje02,24,BAL,AL,49,212,180,27,46,5,0,5,19,8,5,21,22,.256,.353,.367,.719,87,66,8,6,5,0,0,4
536,John Halama*\halamjo01,28,SEA,AL,30,3,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,162,1,0,0,1,0,0,1
537,Toby Hall\hallto02,24,TBD,AL,4,13,12,1,2,0,0,1,1,0,0,1,0,.167,.231,.417,.647,61,5,0,0,0,0,0,/2
538,Roy Halladay\hallaro01,23,TOR,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
539,Shane Halter\haltesh01,30,DET,AL,105,265,238,26,62,12,2,3,27,5,2,14,49,.261,.302,.366,.668,73,87,5,1,10,2,0,5364/89271
540,Darryl Hamilton*\hamilda02,35,NYM,NL,43,120,105,20,29,4,1,1,6,2,0,14,20,.276,.358,.362,.720,86,38,0,0,0,1,0,78/9
541,Joey Hamilton\hamiljo02,29,TOR,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
542,Jeffrey Hammonds\hammoje01,29,COL,NL,122,511,454,94,152,24,2,20,106,14,7,44,83,.335,.395,.529,.924,111,240,11,5,2,6,4,*97/8
543,Mike Hampton\hamptmi01,27,NYM,NL,35,84,73,7,20,0,0,0,8,0,1,5,20,.274,.313,.274,.586,53,20,0,0,4,2,0,1
544,Chris Haney*\haneych01,31,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
545,Dave Hansen*\hanseda01,31,LAD,NL,102,147,121,18,35,6,2,8,26,0,1,26,32,.289,.415,.570,.985,153,69,3,0,0,0,0,35/D7
546,Pete Harnisch#\harnipe01,33,CIN,NL,24,49,43,4,8,2,0,1,8,0,0,0,14,.186,.186,.302,.488,20,13,1,0,6,0,0,1
547,Travis Harper*\harpetr01,24,TBD,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
548,Lenny Harris*\harrile01,35,TOT,NL,112,248,223,31,58,7,4,4,26,13,1,20,22,.260,.317,.381,.698,77,85,7,0,2,3,2,53/974D
549,Lenny Harris*\harrile01,35,ARI,NL,36,91,85,9,16,1,1,1,13,5,0,3,5,.188,.209,.259,.468,16,22,3,0,0,3,1,5/9
550,Lenny Harris*\harrile01,35,NYM,NL,76,157,138,22,42,6,3,3,13,8,1,17,17,.304,.381,.457,.837,114,63,4,0,2,0,1,53/794D
551,Shigetoshi Hasegawa\hasegsh01,31,ANA,AL,66,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
552,Bill Haselman\haselbi01,34,TEX,AL,62,210,193,23,53,18,0,6,26,0,1,15,36,.275,.329,.461,.790,97,89,1,1,0,1,0,2
553,Scott Hatteberg*\hattesc01,30,BOS,AL,92,271,230,21,61,15,0,8,36,0,1,38,39,.265,.367,.435,.801,100,100,8,0,1,2,3,2D/5
554,LaTroy Hawkins\hawkila01,27,MIN,AL,66,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
555,Charlie Hayes\hayesch01,35,MIL,NL,121,435,370,46,93,17,0,9,46,1,1,57,84,.251,.348,.370,.718,84,137,11,1,0,6,4,53/D
556,Jimmy Haynes\hayneji01,27,MIL,NL,33,70,64,3,8,4,0,0,4,0,0,1,30,.125,.138,.188,.326,-17,12,0,0,5,0,0,1
557,Rick Helling\helliri01,29,TEX,AL,35,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
558,Wes Helms\helmswe01,24,ATL,NL,6,5,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,2,1,0,0,0,0,0,/5
559,Todd Helton*\heltoto01,26,COL,NL,160,697,580,138,216,59,2,42,147,5,3,103,61,.372,.463,.698,1.162,163,405,12,4,0,10,22,*3
560,Rickey Henderson\henderi01,41,TOT,MLB,123,519,420,75,98,14,2,4,32,36,11,88,75,.233,.368,.305,.673,78,128,11,4,3,4,1,*7/D
561,Rickey Henderson\henderi01,41,NYM,NL,31,124,96,17,21,1,0,0,2,5,2,25,20,.219,.387,.229,.616,64,22,2,2,0,1,1,7
562,Rickey Henderson\henderi01,41,SEA,AL,92,395,324,58,77,13,2,4,30,31,9,63,55,.238,.362,.327,.689,82,106,9,2,3,3,0,7/D
563,Doug Henry\henrydo01,36,TOT,NL,72,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
564,Doug Henry\henrydo01,36,HOU,NL,45,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
565,Doug Henry\henrydo01,36,SFG,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
566,Pat Hentgen\hentgpa01,31,STL,NL,33,72,60,4,8,0,0,0,0,0,0,4,17,.133,.188,.133,.321,-17,8,1,0,8,0,0,1
567,Felix Heredia*\heredfe01,25,CHC,NL,74,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
568,Gil Heredia\heredgi01,34,OAK,AL,32,3,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,160,1,0,0,1,0,0,1
569,Matt Herges*\hergema01,30,LAD,NL,59,14,13,0,1,0,0,0,0,0,0,0,8,.077,.077,.077,.154,-60,1,0,0,1,0,0,1
570,Chad Hermansen\hermach01,22,PIT,NL,33,117,108,12,20,4,1,2,8,0,0,6,37,.185,.226,.296,.522,31,32,3,0,2,1,0,8/9
571,Dustin Hermanson\hermadu01,27,MON,NL,38,65,55,1,8,2,0,0,1,0,0,2,21,.145,.175,.182,.357,-10,10,0,0,8,0,0,1
572,Alex Hernandez*\hernaal01,23,PIT,NL,20,60,60,4,12,3,0,1,5,1,1,0,13,.200,.200,.300,.500,25,18,0,0,0,0,0,3/79
573,Carlos Hernandez\hernaca01,33,TOT,NL,75,270,242,23,62,15,0,3,35,2,3,21,35,.256,.322,.355,.678,76,86,4,4,0,3,1,2/3
574,Carlos Hernandez\hernaca01,33,SDP,NL,58,212,191,16,48,11,0,2,25,1,3,16,26,.251,.316,.340,.656,72,65,4,3,0,2,1,2/3
575,Carlos Hernandez\hernaca02,24,SEA,AL,2,1,1,0,0,0,0,0,0,0,1,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/5
576,Carlos Hernandez\hernaca01,33,STL,NL,17,58,51,7,14,4,0,1,10,1,0,5,9,.275,.345,.412,.757,90,21,0,1,0,1,0,2
577,Jose Hernandez\hernajo01,30,MIL,NL,124,496,446,51,109,22,1,11,59,3,7,41,125,.244,.315,.372,.687,75,166,12,6,0,3,3,56/7
578,Livan Hernandez\hernali01,25,SFG,NL,34,99,89,6,21,3,0,1,9,0,0,1,14,.236,.244,.303,.548,42,27,4,0,9,0,0,1
579,Orlando Hernandez\hernaor01,34,NYY,AL,29,10,9,0,0,0,0,0,0,0,0,0,7,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
580,Ramon Hernandez\hernara02,24,OAK,AL,143,479,419,52,101,19,0,14,62,1,0,38,64,.241,.311,.387,.698,79,162,14,7,10,5,1,*2
581,Roberto Hernandez\hernaro01,35,TBD,AL,68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
582,Orel Hershiser\hershor01,41,LAD,NL,10,7,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
583,Richard Hidalgo\hidalri01,25,HOU,NL,153,644,558,118,175,42,3,44,122,13,6,56,110,.314,.391,.636,1.028,147,355,13,21,0,9,3,*897
584,Bobby Higginson*\higgibo02,29,DET,AL,154,679,597,104,179,44,4,30,102,15,3,74,99,.300,.377,.538,.915,135,321,5,2,2,3,6,*7D
585,Erik Hiljus\hiljuer01,27,DET,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
586,Glenallen Hill\hillgl01,35,TOT,MLB,104,321,300,45,88,9,1,27,58,0,1,19,76,.293,.336,.600,.936,133,180,6,1,0,1,2,7D
587,Glenallen Hill\hillgl01,35,CHC,NL,64,178,168,23,44,4,1,11,29,0,1,10,43,.262,.303,.494,.797,100,83,5,0,0,0,2,7/D
588,Glenallen Hill\hillgl01,35,NYY,AL,40,143,132,22,44,5,0,16,29,0,0,9,33,.333,.378,.735,1.112,175,97,1,1,0,1,0,D7
589,Ken Hill\hillke01,34,TOT,AL,18,4,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,69,1,0,0,1,0,0,1
590,Ken Hill\hillke01,34,ANA,AL,16,4,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,69,1,0,0,1,0,0,1
591,Ken Hill\hillke01,34,CHW,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
592,A.J. Hinch\hincha.01,26,OAK,AL,6,9,8,1,2,0,0,0,0,0,0,1,1,.250,.333,.250,.583,54,2,0,0,0,0,0,/2D
593,Brett Hinchliffe\hinchbr01,25,ANA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
594,Sterling Hitchcock*\hitchst01,29,SDP,NL,11,23,22,0,0,0,0,0,1,0,0,0,12,.000,.000,.000,.000,-100,0,1,0,1,0,0,1
595,Denny Hocking#\hockide01,30,MIN,AL,134,433,373,52,111,24,4,4,47,7,5,48,77,.298,.373,.416,.789,97,155,2,0,7,5,1,4895763/D
596,Kevin Hodges\hodgeke01,27,SEA,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
597,Trevor Hoffman\hoffmtr01,32,SDP,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
598,Ray Holbert\holbera01,29,KCR,AL,3,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,26,1,0,0,0,0,0,/456
599,Todd Hollandsworth*\hollato01,27,TOT,NL,137,471,428,81,115,20,0,19,47,18,7,41,99,.269,.333,.449,.782,91,192,8,1,0,1,3,*879
600,Todd Hollandsworth*\hollato01,27,LAD,NL,81,293,261,42,61,12,0,8,24,11,4,30,61,.234,.314,.372,.686,77,97,4,1,0,1,2,8/79
601,Todd Hollandsworth*\hollato01,27,COL,NL,56,178,167,39,54,8,0,11,23,7,3,11,38,.323,.365,.569,.934,111,95,4,0,0,0,1,79/8
602,Darren Holmes\holmeda01,34,TOT,MLB,18,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
603,Darren Holmes\holmeda01,34,TOT,NL,13,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
604,Darren Holmes\holmeda01,34,ARI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
605,Darren Holmes\holmeda01,34,STL,NL,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
606,Darren Holmes\holmeda01,34,BAL,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
607,Darren Holmes\holmeda01,34,ARI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,
608,Chris Holt\holtch01,28,HOU,NL,34,70,60,3,6,1,0,0,3,0,0,4,33,.100,.169,.117,.286,-28,7,0,1,5,0,0,1
609,Mike Holtz*\holtzmi01,27,ANA,AL,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
610,Mark Holzemer*\holzema01,30,PHI,NL,25,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
611,Craig House\housecr01,22,COL,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
612,Tyler Houston*\houstty01,29,MIL,NL,101,305,284,30,71,15,0,18,43,2,1,17,72,.250,.292,.493,.785,96,140,13,0,4,0,3,352
613,Thomas Howard#\howarth01,35,STL,NL,86,141,133,13,28,4,1,6,28,1,0,7,34,.211,.255,.391,.646,60,52,3,1,0,0,0,9/7D3
614,Bob Howry*\howrybo01,26,CHW,AL,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
615,Mike Hubbard\hubbami01,29,ATL,NL,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
616,Trent Hubbard\hubbatr01,36,TOT,MLB,92,123,108,18,20,2,2,1,6,4,2,11,23,.185,.267,.269,.535,37,29,3,1,3,0,0,79/D
617,Trent Hubbard\hubbatr01,36,ATL,NL,61,96,81,15,15,2,1,1,6,2,1,11,20,.185,.290,.272,.562,44,22,1,1,3,0,0,79
618,Trent Hubbard\hubbatr01,36,BAL,AL,31,27,27,3,5,0,1,0,0,2,1,0,3,.185,.185,.259,.444,14,7,2,0,0,0,0,97/D
619,Tim Hudson\hudsoti01,24,OAK,AL,33,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1/D
620,Aubrey Huff*\huffau01,23,TBD,AL,39,129,122,12,35,7,0,4,14,0,0,5,18,.287,.318,.443,.760,92,54,6,1,0,1,1,5
621,Todd Hundley#\hundlto01,31,LAD,NL,90,353,299,49,85,16,0,24,70,0,1,45,69,.284,.375,.579,.954,143,173,5,2,1,6,6,2/D
622,Brian Hunter\huntebr02,29,TOT,NL,104,274,240,47,64,5,1,1,14,20,3,27,40,.267,.342,.308,.650,54,74,2,1,5,1,0,879
623,Brian Hunter\huntebr01,32,TOT,NL,87,160,140,14,30,5,0,8,23,0,1,20,39,.214,.313,.421,.734,83,59,2,0,0,0,1,3/79D
624,Brian Hunter\huntebr01,32,ATL,NL,2,2,2,1,1,0,0,1,1,0,0,0,0,.500,.500,2.000,2.500,491,4,0,0,0,0,0,
625,Brian Hunter\huntebr02,29,COL,NL,72,226,200,36,55,4,1,1,13,15,3,21,31,.275,.347,.320,.667,56,64,2,1,4,0,0,879
626,Brian Hunter\huntebr01,32,PHI,NL,85,158,138,13,29,5,0,7,22,0,1,20,39,.210,.310,.399,.709,78,55,2,0,0,0,1,3/79D
627,Brian Hunter\huntebr02,29,CIN,NL,32,48,40,11,9,1,0,0,1,5,0,6,9,.225,.319,.250,.569,46,10,0,0,1,1,0,8/7
628,Torii Hunter\hunteto01,24,MIN,AL,99,358,336,44,94,14,7,5,44,4,3,18,68,.280,.318,.408,.726,80,137,13,2,0,2,2,8/7
629,Butch Huskey\huskebu01,28,TOT,MLB,109,356,307,40,80,21,0,9,45,1,3,41,63,.261,.346,.417,.762,85,128,10,2,0,6,2,D937
630,Butch Huskey\huskebu01,28,MIN,AL,64,245,215,22,48,13,0,5,27,0,2,25,49,.223,.306,.353,.660,64,76,5,2,0,3,1,D9/3
631,Butch Huskey\huskebu01,28,COL,NL,45,111,92,18,32,8,0,4,18,1,1,16,14,.348,.432,.565,.998,128,52,5,0,0,3,1,7/39
632,Jeff Huson*\husonje01,35,CHC,NL,70,144,130,19,28,7,1,0,11,2,1,13,9,.215,.287,.285,.571,47,37,6,0,1,0,1,546/3
633,Adam Hyzdu\hyzduad01,28,PIT,NL,12,18,18,2,7,2,0,1,4,0,0,0,4,.389,.389,.667,1.056,161,12,0,0,0,0,0,/97
634,Raul Ibanez*\ibanera01,28,SEA,AL,92,156,140,21,32,8,0,2,15,2,0,14,25,.229,.301,.329,.630,64,46,1,1,0,1,1,97/D3
635,Hideki Irabu\irabuhi01,31,MON,NL,11,18,16,1,2,0,0,0,1,0,0,0,7,.125,.125,.125,.250,-37,2,1,0,2,0,0,1
636,Jason Isringhausen\isrinja01,27,OAK,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
637,Damian Jackson\jacksda04,26,SDP,NL,138,541,470,68,120,27,6,6,37,28,6,62,108,.255,.345,.377,.721,89,177,7,3,4,2,2,647
638,Thomas Jacquez*\jacquth01,24,PHI,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
639,John Jaha\jahajo01,34,OAK,AL,33,133,97,14,17,1,0,1,5,1,0,33,38,.175,.398,.216,.615,66,21,4,3,0,0,0,D
640,Mike James\jamesmi01,32,STL,NL,52,1,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
641,Kevin Jarvis*\jarvike01,30,COL,NL,25,40,34,4,3,1,0,0,0,0,0,2,11,.088,.162,.118,.280,-34,4,0,1,3,0,0,1
642,Stan Javier#\javiest01,36,SEA,AL,105,392,342,61,94,18,5,5,40,4,3,42,64,.275,.351,.401,.751,95,137,7,0,4,4,2,798/D3
643,Gregg Jefferies#\jeffegr01,32,DET,AL,41,160,142,18,39,8,0,2,14,0,2,16,10,.275,.344,.373,.717,87,53,7,0,0,2,1,34/5D7
644,Geoff Jenkins*\jenkige01,25,MIL,NL,135,564,512,100,155,36,4,34,94,11,1,33,135,.303,.360,.588,.948,137,301,9,15,0,4,6,*7
645,Marcus Jensen#\jensema01,27,MIN,AL,52,164,139,16,29,7,1,3,14,0,1,24,36,.209,.325,.338,.663,66,47,3,0,1,0,0,2/D
646,Derek Jeter\jeterde01,26,NYY,AL,148,679,593,119,201,31,4,15,73,22,4,68,99,.339,.416,.481,.896,128,285,14,12,3,3,4,*6
647,Jose Jimenez\jimenjo01,26,COL,NL,72,5,4,0,2,0,0,0,1,0,0,0,2,.500,.500,.500,1.000,132,2,0,0,1,0,0,1
648,Brian Johnson\johnsbr01,32,KCR,AL,37,132,125,9,26,6,0,4,18,0,0,4,28,.208,.229,.352,.581,43,44,4,0,1,2,0,2
649,Charles Johnson\johnsch04,28,TOT,AL,128,478,421,76,128,24,0,31,91,2,0,52,106,.304,.379,.582,.961,142,245,8,1,1,3,0,*2/D
650,Charles Johnson\johnsch04,28,BAL,AL,84,320,286,52,84,16,0,21,55,2,0,32,69,.294,.364,.570,.934,137,163,8,0,1,1,0,2/D
651,Charles Johnson\johnsch04,28,CHW,AL,44,158,135,24,44,8,0,10,36,0,0,20,37,.326,.411,.607,1.019,152,82,0,1,0,2,0,2
652,Jason Johnson\johnsja02,26,BAL,AL,25,5,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
653,Jonathan Johnson\johnsjo08,25,TEX,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
654,Keith Johnson\johnske04,29,ANA,AL,6,7,4,2,2,0,0,0,0,0,0,2,0,.500,.667,.500,1.167,201,2,0,0,1,0,0,/346
655,Lance Johnson*\johnsla03,36,NYY,AL,18,30,30,6,9,1,0,0,2,2,0,0,7,.300,.300,.333,.633,62,10,1,0,0,0,0,/D79
656,Mark Johnson*\johnsma01,32,NYM,NL,21,27,22,2,4,0,0,1,6,0,0,5,9,.182,.333,.318,.652,69,7,1,0,0,0,0,/3D7
657,Mark Johnson*\johnsma02,24,CHW,AL,75,251,213,29,48,11,0,3,23,3,2,27,40,.225,.315,.319,.635,61,68,3,1,10,0,0,2/D
658,Mark Johnson\johnsma05,25,DET,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
659,Mike Johnson*\johnsmi02,24,MON,NL,41,26,22,1,4,0,0,0,3,0,0,1,8,.182,.217,.182,.399,1,4,1,0,3,0,0,1
660,Randy Johnson\johnsra05,36,ARI,NL,35,92,83,4,13,2,0,0,8,0,0,3,35,.157,.195,.181,.376,-5,15,1,1,5,0,0,1
661,Russ Johnson\johnsru01,27,TOT,MLB,100,263,230,32,55,8,0,2,20,5,2,27,40,.239,.320,.300,.620,59,69,7,1,4,1,0,546
662,Russ Johnson\johnsru01,27,HOU,NL,26,48,45,4,8,0,0,0,3,1,1,2,10,.178,.213,.178,.391,-2,8,3,0,1,0,0,/654
663,Russ Johnson\johnsru01,27,TBD,AL,74,215,185,28,47,8,0,2,17,4,1,25,30,.254,.344,.330,.674,74,61,4,1,3,1,0,546
664,John Johnstone\johnsjo07,31,SFG,NL,47,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
665,Andruw Jones\jonesan01,23,ATL,NL,161,729,656,122,199,36,6,36,104,21,6,59,100,.303,.366,.541,.907,126,355,12,9,0,5,0,*8
666,Bobby Jones\jonesbo04,28,NYM,NL,11,4,2,0,1,0,0,0,0,0,0,1,1,.500,.667,.500,1.167,207,1,0,0,1,0,0,1
667,Bobby Jones\jonesbo03,30,NYM,NL,27,55,44,4,2,0,0,0,0,0,0,3,21,.045,.125,.045,.170,-53,2,0,1,7,0,0,1
668,Chipper Jones#\jonesch06,28,ATL,NL,156,686,579,118,180,38,1,36,111,14,7,95,64,.311,.404,.566,.970,142,328,14,2,0,10,10,*5/6
669,Chris Jones\jonesch05,34,MIL,NL,12,17,16,3,3,2,0,0,1,0,0,1,4,.188,.235,.313,.548,39,5,0,0,0,0,0,/9
670,Doug Jones\jonesdo01,43,OAK,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
671,Jacque Jones*\jonesja05,25,MIN,AL,154,552,523,66,149,26,5,19,76,7,5,26,111,.285,.319,.463,.781,92,242,17,0,1,0,4,*78/9
672,Marcus Jones\jonesma02,25,OAK,AL,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
673,Terry Jones#\joneste02,29,MON,NL,108,181,168,30,42,8,2,0,13,7,2,10,32,.250,.292,.321,.614,53,54,3,0,3,0,1,78/9
674,Todd Jones*\jonesto02,32,DET,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
675,Brian Jordan\jordabr01,33,ATL,NL,133,537,489,71,129,26,0,17,77,10,2,38,80,.264,.320,.421,.742,86,206,12,5,0,5,1,*9
676,Kevin Jordan\jordake01,30,PHI,NL,109,358,337,30,74,16,2,5,36,0,1,17,41,.220,.257,.323,.580,46,109,11,1,0,3,0,45/3
677,Felix Jose#\josefe01,35,NYY,AL,20,32,29,4,7,0,0,1,5,0,1,2,9,.241,.281,.345,.626,59,10,1,0,0,1,0,/97D
678,Wally Joyner*\joynewa01,38,ATL,NL,119,260,224,24,63,12,0,5,32,0,0,31,31,.281,.365,.402,.767,94,90,2,1,0,4,3,3/D
679,Mike Judd\juddmi01,25,LAD,NL,1,2,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,423,1,0,0,1,0,0,/1
680,David Justice*\justida01,34,TOT,AL,146,606,524,89,150,31,1,41,118,2,1,77,91,.286,.377,.584,.961,139,306,13,1,0,3,3,79D/8
681,David Justice*\justida01,34,CLE,AL,68,288,249,46,66,14,1,21,58,1,1,38,49,.265,.361,.582,.943,133,145,7,0,0,1,2,79D/8
682,David Justice*\justida01,34,NYY,AL,78,318,275,43,84,17,0,20,60,1,0,39,42,.305,.391,.585,.977,145,161,6,1,0,2,1,79D/8
683,Scott Kamieniecki\kamiesc01,36,TOT,MLB,52,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
684,Scott Kamieniecki\kamiesc01,36,CLE,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
685,Scott Kamieniecki\kamiesc01,36,ATL,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
686,Gabe Kapler\kaplega01,24,TEX,AL,116,491,444,59,134,32,1,14,66,8,4,42,57,.302,.360,.473,.833,109,210,12,0,2,3,2,*89
687,Matt Karchner\karchma01,33,CHC,NL,13,2,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,1,0,0,1
688,Scott Karl*\karlsc01,28,TOT,MLB,23,18,14,3,4,0,0,0,0,0,1,1,5,.286,.375,.286,.661,56,4,0,1,2,0,0,1
689,Scott Karl*\karlsc01,28,COL,NL,17,18,14,3,4,0,0,0,0,0,1,1,5,.286,.375,.286,.661,56,4,0,1,2,0,0,1
690,Scott Karl*\karlsc01,28,ANA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
691,Eric Karros\karroer01,32,LAD,NL,155,663,584,84,146,29,0,31,106,4,3,63,122,.250,.321,.459,.780,99,268,18,4,0,12,2,*3/D
692,Steve Karsay\karsast01,28,CLE,AL,72,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
693,Randy Keisler*\keislra01,24,NYY,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
694,Kenny Kelly\kellyke01,21,TBD,AL,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/D
695,Roberto Kelly\kellyro01,35,NYY,AL,10,27,25,4,3,1,0,1,1,0,0,1,6,.120,.185,.280,.465,17,7,0,1,0,0,0,/78
696,Jason Kendall\kendaja01,26,PIT,NL,152,678,579,112,185,33,6,14,58,22,12,79,79,.320,.412,.470,.882,124,272,13,15,1,4,3,*2
697,Adam Kennedy*\kennead01,24,ANA,AL,156,641,598,82,159,33,11,9,72,22,8,28,73,.266,.300,.403,.703,75,241,10,3,8,4,5,*4
698,Jeff Kent\kentje01,32,SFG,NL,159,695,587,114,196,41,7,33,125,12,9,90,107,.334,.424,.596,1.021,162,350,17,9,0,9,6,*43
699,Masao Kida\kidama01,31,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
