Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
333,Nomar Garciaparra\garcino01,33,LAD,467,1562,3.34,995,64.5%,16.2%,13.7%,30.6%,39.6%,83.8%,3.5%,54.1%,83.7%,42.6%,4.5%,21,1,13.9%,65,31,6.9%,32,15,6,35,14.6%,0,0,0
334,Lee Gardner\gardnle01,32,FLA,4,21,5.25,13,61.9%,30.8%,30.8%,30.8%,7.7%,69.2%,0.0%,42.9%,55.6%,50.0%,0.0%,0,0,50.0%,2,0,25.0%,1,0,1,2,33.3%,0,0,0
335,Ryan Garko\garkory01,26,CLE,541,2130,3.94,1349,63.5%,27.4%,14.9%,28.6%,29.1%,72.6%,0.5%,46.1%,79.5%,24.4%,3.9%,21,1,12.9%,70,38,7.0%,38,26,15,79,16.0%,0,0,0
336,Jon Garland\garlajo01,27,CHW,2,3,1.50,3,100.0%,0.0%,0.0%,33.3%,66.7%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
337,Matt Garza\garzama01,23,MIN,3,7,2.33,6,85.7%,33.3%,33.3%,0.0%,33.3%,66.7%,0.0%,57.1%,50.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
338,Joey Gathright*\gathrjo01,26,KCR,262,922,3.52,600,65.1%,22.8%,12.2%,31.3%,33.7%,77.2%,0.0%,50.2%,84.2%,34.0%,3.1%,8,0,9.5%,25,10,8.0%,21,9,6,30,16.7%,0,0,0
339,Chad Gaudin\gaudich01,24,OAK,5,20,4.00,12,60.0%,25.0%,33.3%,25.0%,16.7%,75.0%,0.0%,45.0%,55.6%,40.0%,0.0%,0,0,20.0%,1,1,20.0%,1,0,1,1,50.0%,0,0,0
340,Geoff Geary\gearyge01,30,PHI,4,19,4.75,14,73.7%,35.7%,28.6%,28.6%,7.1%,64.3%,0.0%,47.4%,55.6%,25.0%,0.0%,0,0,0.0%,0,0,25.0%,1,0,1,2,33.3%,0,0,0
341,Esteban German\germaes01,29,KCR,407,1542,3.79,922,59.8%,35.1%,9.1%,23.5%,32.2%,64.9%,0.0%,38.8%,86.0%,24.1%,3.2%,13,1,11.1%,45,14,10.1%,41,15,17,43,28.3%,0,0,0
342,Justin Germano\germaju01,24,SDP,41,158,3.85,106,67.1%,37.7%,19.8%,18.9%,23.6%,62.3%,0.0%,41.8%,68.2%,22.0%,2.4%,1,0,12.2%,5,0,9.8%,4,1,4,9,30.8%,0,0,0
343,Jason Giambi*\giambja01,36,NYY,304,1303,4.29,753,58.1%,32.1%,13.7%,29.1%,25.1%,67.9%,1.5%,39.5%,79.8%,18.4%,8.2%,25,0,23.4%,71,22,16.1%,49,22,15,51,22.7%,0,0,0
344,Jay Gibbons*\gibboja01,30,BAL,291,1032,3.55,678,65.8%,26.7%,15.5%,25.2%,32.6%,73.3%,0.3%,48.2%,78.9%,18.9%,5.8%,17,0,16.5%,48,26,8.6%,25,14,7,45,13.5%,0,0,0
345,Geronimo Gil\gilge01,31,COL,16,53,3.31,40,75.5%,15.0%,30.0%,30.0%,25.0%,85.0%,0.0%,64.2%,64.7%,37.5%,0.0%,0,0,6.3%,1,1,6.3%,1,1,1,4,20.0%,0,0,0
346,Brian Giles*\gilesbr02,36,SDP,555,2019,3.64,1125,56.3%,36.4%,5.8%,20.3%,37.6%,63.6%,2.2%,35.8%,90.9%,23.2%,6.1%,34,2,17.7%,98,48,11.7%,65,31,38,23,62.3%,0,0,0
347,Marcus Giles\gilesma01,29,SDP,477,1678,3.52,1040,62.0%,21.5%,17.0%,28.1%,33.4%,78.5%,0.0%,48.6%,78.3%,40.9%,5.0%,24,0,13.2%,63,23,9.6%,46,24,22,60,26.8%,0,0,0
348,Troy Glaus\glaustr01,30,TOR,456,1972,4.32,1132,57.5%,34.8%,17.2%,22.5%,25.4%,65.2%,0.5%,37.5%,73.6%,16.4%,7.5%,34,3,18.9%,86,19,15.4%,70,39,31,71,30.4%,0,0,0
349,Tom Glavine*\glavito02,41,NYM,75,260,3.47,166,63.8%,39.2%,6.0%,16.3%,38.6%,60.8%,0.0%,38.8%,90.1%,16.0%,2.7%,2,0,10.7%,8,1,6.7%,5,0,2,3,40.0%,0,0,0
350,Ross Gload*\gloadro01,31,KCR,346,1158,3.35,767,66.6%,18.3%,12.8%,31.3%,37.7%,81.7%,1.5%,54.4%,84.4%,38.7%,4.3%,15,0,12.1%,42,22,6.9%,24,16,8,31,20.5%,0,0,0
351,Jonny Gomes\gomesjo01,26,TBD,394,1597,4.05,1005,63.1%,25.8%,23.5%,28.3%,22.5%,74.2%,0.7%,46.8%,68.4%,34.8%,3.8%,15,1,13.5%,53,19,6.9%,27,10,38,88,30.2%,0,0,0
352,Carlos Gomez\gomezca01,21,NYM,140,468,3.34,337,73.3%,22.6%,17.8%,29.7%,30.0%,77.4%,6.1%,56.7%,77.0%,37.9%,5.0%,7,0,10.7%,15,4,4.3%,6,3,4,23,14.8%,0,0,0
353,Chris Gomez\gomezch02,36,TOT,241,824,3.42,535,65.2%,32.9%,8.4%,20.6%,38.1%,67.1%,1.4%,43.8%,87.5%,20.3%,2.5%,6,0,9.5%,23,9,5.0%,12,8,6,20,23.1%,0,0,0
354,Chris Gomez\gomezch02,36,BAL,185,639,3.45,404,63.6%,33.4%,7.2%,21.0%,38.4%,66.6%,1.7%,42.4%,89.2%,19.5%,3.2%,6,0,10.8%,20,9,5.9%,11,8,6,14,30.0%,0,0,0
355,Chris Gomez\gomezch02,36,CLE,56,185,3.30,131,70.8%,31.3%,12.2%,19.1%,37.4%,68.7%,0.0%,48.6%,82.2%,23.2%,0.0%,0,0,5.4%,3,0,1.8%,1,0,0,6,0.0%,0,0,0
356,Adrian Gonzalez*\gonzaad01,25,SDP,723,2766,3.83,1719,62.8%,21.1%,21.1%,28.0%,29.8%,78.9%,2.9%,49.6%,73.2%,32.9%,5.5%,40,4,16.9%,122,62,10.5%,76,49,20,120,14.3%,0,0,0
357,Alberto Gonzalez\gonzaal03,24,NYY,15,48,3.20,33,68.8%,18.2%,9.1%,33.3%,39.4%,81.8%,0.0%,56.3%,88.9%,33.3%,0.0%,0,0,13.3%,2,1,0.0%,0,0,0,1,0.0%,0,0,0
358,Alex Gonzalez\gonzaal02,30,CIN,431,1555,3.61,1042,67.2%,26.3%,14.5%,28.2%,31.0%,73.7%,0.8%,49.5%,80.3%,23.9%,4.4%,19,0,13.0%,56,22,9.5%,41,29,10,65,13.3%,0,0,0
359,Andy Gonzalez\gonzaan01,25,CHW,217,922,4.25,583,63.5%,38.8%,14.4%,24.7%,22.1%,61.2%,1.2%,38.9%,76.5%,15.7%,5.5%,12,0,15.7%,34,7,12.4%,27,11,20,41,32.8%,0,0,0
360,Edgar Gonzalez\gonzaed01,24,ARI,24,67,2.79,53,79.1%,20.8%,13.2%,28.3%,37.7%,79.2%,0.0%,62.7%,83.3%,50.0%,0.0%,0,0,8.3%,2,1,0.0%,0,0,1,3,25.0%,0,0,0
361,Luis Gonzalez*\gonzalu01,39,LAD,526,2058,3.91,1211,59.3%,27.8%,11.3%,27.0%,33.9%,72.2%,1.9%,42.8%,84.3%,18.1%,7.8%,41,3,19.2%,101,41,11.0%,58,35,16,40,28.6%,0,0,0
362,Alex Gordon*\gordoal01,23,KCR,602,2280,3.79,1424,62.8%,23.2%,19.2%,28.7%,28.8%,76.8%,1.5%,48.2%,74.9%,37.9%,2.8%,17,3,12.0%,72,40,7.1%,43,32,35,102,25.5%,0,0,0
363,Nick Gorneault\gorneni01,28,LAA,5,24,4.80,12,50.0%,41.7%,8.3%,25.0%,25.0%,58.3%,0.0%,29.2%,85.7%,20.0%,20.0%,1,0,20.0%,1,0,40.0%,2,0,1,0,100.0%,0,0,0
364,Tom Gorzelanny\gorzeto01,24,PIT,72,264,3.67,196,74.2%,23.0%,28.1%,29.6%,19.4%,77.0%,0.0%,57.2%,63.6%,41.7%,1.4%,1,0,6.9%,5,1,4.2%,3,1,8,23,25.8%,0,0,0
365,Mike Gosling*\goslimi01,26,CIN,5,21,4.20,14,66.7%,50.0%,28.6%,7.1%,14.3%,50.0%,0.0%,33.3%,42.9%,0.0%,0.0%,0,0,20.0%,1,0,20.0%,1,0,1,2,33.3%,0,0,0
366,Ruben Gotay#\gotayru01,24,NYM,213,925,4.34,585,63.5%,34.2%,11.1%,28.7%,26.0%,65.8%,1.2%,41.8%,83.1%,14.6%,7.5%,16,1,19.7%,42,9,11.3%,24,16,12,30,28.6%,0,0,0
367,John Grabow*\grabojo02,28,PIT,1,2,2.00,2,100.0%,50.0%,0.0%,0.0%,50.0%,50.0%,,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
368,Tony Graffanino\graffto01,35,MIL,261,957,3.67,587,62.8%,27.8%,11.9%,28.1%,32.2%,72.2%,5.9%,45.3%,83.5%,23.4%,6.9%,18,0,15.3%,40,15,8.4%,22,14,11,33,25.0%,0,0,0
369,Curtis Granderson*\grandcu01,26,DET,677,2690,3.97,1701,63.5%,31.0%,15.6%,25.3%,28.1%,69.0%,1.2%,43.8%,77.3%,15.2%,5.2%,35,0,16.1%,109,44,9.3%,63,46,22,119,15.6%,0,0,0
370,Nick Green\greenni01,28,SEA,7,27,3.86,20,74.1%,15.0%,35.0%,30.0%,20.0%,85.0%,0.0%,63.0%,58.8%,28.6%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,3,0.0%,0,0,0
371,Shawn Green*\greensh01,34,NYM,492,1876,3.81,1131,60.8%,26.9%,14.1%,24.8%,34.2%,73.1%,2.1%,44.5%,80.8%,20.7%,5.7%,28,0,17.7%,87,42,8.3%,41,27,14,48,22.6%,0,0,0
372,Khalil Greene\greenkh01,27,SDP,660,2346,3.55,1552,66.4%,25.0%,18.2%,24.9%,31.8%,75.0%,1.3%,49.8%,75.7%,22.1%,3.8%,25,0,12.9%,85,54,5.3%,35,25,18,110,14.1%,0,0,0
373,Kevin Gregg\greggke01,29,FLA,2,8,4.00,6,75.0%,83.3%,16.7%,0.0%,0.0%,16.7%,0.0%,12.5%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,0,100.0%,0,0,0
374,Zack Greinke\greinza01,23,KCR,1,5,5.00,3,60.0%,33.3%,66.7%,0.0%,0.0%,66.7%,0.0%,40.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
375,Ken Griffey*\griffke02,37,CIN,625,2486,3.98,1444,59.1%,26.9%,13.0%,29.8%,30.3%,73.1%,4.2%,43.2%,82.2%,25.3%,8.0%,50,5,19.8%,124,47,13.0%,81,50,22,77,22.2%,0,0,0
376,John-Ford Griffin*\griffjo01,27,TOR,14,60,4.29,37,61.7%,27.0%,29.7%,27.0%,16.2%,73.0%,0.0%,45.0%,59.3%,28.6%,0.0%,0,0,0.0%,0,0,14.3%,2,2,0,5,0.0%,0,0,0
377,Gabe Gross*\grossga01,27,MIL,210,822,3.91,477,58.6%,27.9%,16.4%,24.9%,30.8%,72.1%,2.3%,42.3%,77.3%,29.0%,6.2%,13,0,20.0%,42,19,11.0%,23,15,13,24,35.1%,0,0,0
378,Mark Grudzielanek\grudzma01,37,KCR,488,1764,3.61,1141,65.0%,26.9%,11.9%,26.6%,34.6%,73.1%,1.3%,47.5%,83.7%,21.9%,3.7%,18,0,11.1%,54,17,6.4%,31,21,9,51,15.0%,0,0,0
379,Vladimir Guerrero\guerrvl01,32,LAA,661,2137,3.23,1298,63.6%,10.9%,17.8%,31.4%,39.9%,89.1%,11.6%,56.7%,80.0%,47.0%,8.0%,53,8,16.8%,111,51,5.4%,36,17,1,61,1.6%,0,0,0
380,Carlos Guillen#\guillca01,31,DET,630,2275,3.61,1417,63.3%,19.6%,15.2%,31.4%,33.8%,80.4%,4.4%,50.9%,81.1%,36.3%,4.4%,28,3,14.0%,88,43,8.4%,53,33,21,72,22.6%,0,0,0
381,Jose Guillen\guilljo01,31,SEA,659,2348,3.56,1473,62.9%,23.4%,17.4%,26.5%,32.7%,76.6%,0.9%,48.2%,77.2%,31.3%,4.1%,27,4,14.7%,97,57,6.8%,45,27,32,86,27.1%,0,0,0
382,Jeremy Guthrie\guthrje01,28,BAL,7,25,3.57,19,76.0%,21.1%,36.8%,26.3%,15.8%,78.9%,0.0%,60.0%,53.3%,57.1%,0.0%,0,0,14.3%,1,0,0.0%,0,0,1,3,25.0%,0,0,0
383,Franklin Gutierrez\gutiefr01,24,CLE,301,1245,4.14,781,62.9%,31.4%,18.6%,24.2%,25.9%,68.6%,0.9%,43.2%,72.9%,11.0%,3.7%,11,0,16.3%,49,21,9.6%,29,21,13,64,16.9%,0,0,0
384,J.C. Gutierrez\gutieju01,23,HOU,7,31,4.43,24,77.4%,25.0%,29.2%,33.3%,12.5%,75.0%,0.0%,58.1%,61.1%,28.6%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,4,0.0%,0,0,0
385,Angel Guzman\guzmaan01,25,CHC,7,25,3.57,16,64.0%,25.0%,12.5%,31.3%,31.3%,75.0%,0.0%,48.0%,83.3%,42.9%,14.3%,1,0,14.3%,1,0,14.3%,1,1,1,1,50.0%,0,0,0
386,Cristian Guzman#\guzmacr01,29,WSN,192,659,3.43,416,63.5%,30.5%,9.9%,22.4%,37.3%,69.5%,1.6%,44.1%,85.8%,28.6%,5.2%,10,0,14.6%,28,12,8.9%,17,11,10,11,47.6%,0,0,0
387,Freddy Guzman#\guzmafr01,26,TEX,6,21,3.50,17,81.0%,29.4%,17.6%,29.4%,23.5%,70.6%,0.0%,57.1%,75.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
388,Joel Guzman\guzmajo03,22,TBD,40,172,4.30,110,64.0%,30.0%,24.5%,20.9%,24.5%,70.0%,0.0%,44.8%,64.9%,30.0%,0.0%,0,0,10.0%,4,3,0.0%,0,0,1,9,10.0%,0,0,0
389,Tony Gwynn*\gwynnto02,24,MIL,135,562,4.16,339,60.8%,34.5%,8.6%,27.7%,29.2%,65.5%,1.8%,39.8%,86.9%,20.7%,8.1%,11,0,15.6%,21,5,11.9%,16,8,10,14,41.7%,0,0,0
390,Travis Hafner*\hafnetr01,30,CLE,661,2697,4.08,1517,57.4%,33.7%,15.4%,22.1%,28.8%,66.3%,4.4%,38.0%,76.8%,18.3%,9.2%,61,1,21.2%,140,43,12.6%,83,39,35,80,30.4%,0,0,0
391,Jerry Hairston\hairsje02,31,TEX,184,693,3.77,475,68.5%,31.2%,8.0%,30.1%,30.7%,68.8%,0.0%,47.2%,88.4%,20.1%,4.9%,9,0,13.0%,24,8,7.1%,13,2,5,19,20.8%,0,0,0
392,Scott Hairston\hairssc01,27,TOT,297,1145,3.86,696,60.8%,29.5%,14.9%,25.1%,30.5%,70.5%,0.0%,42.9%,78.8%,20.2%,5.1%,15,0,15.2%,45,22,9.8%,29,20,22,33,40.0%,0,0,0
393,Scott Hairston\hairssc01,27,ARI,200,759,3.80,459,60.5%,30.1%,12.9%,26.1%,30.9%,69.9%,0.0%,42.3%,81.6%,21.0%,4.5%,9,0,14.5%,29,17,7.5%,15,9,16,21,43.2%,0,0,0
394,Scott Hairston\hairssc01,27,SDP,97,386,3.98,237,61.4%,28.3%,19.0%,23.2%,29.5%,71.7%,0.0%,44.0%,73.5%,18.6%,6.2%,6,0,16.5%,16,5,14.4%,14,11,6,12,33.3%,0,0,0
395,Bill Hall\hallbi03,27,MIL,506,1996,3.94,1294,64.9%,23.3%,19.9%,31.1%,25.7%,76.7%,0.4%,49.8%,74.0%,36.4%,3.6%,18,4,13.6%,69,37,7.7%,39,20,28,99,21.9%,0,0,0
396,Toby Hall\hallto02,31,CHW,120,445,3.71,316,71.0%,21.5%,8.5%,36.7%,33.2%,78.5%,0.0%,55.7%,89.1%,33.3%,2.5%,3,0,9.2%,11,4,2.5%,3,2,3,9,25.0%,0,0,0
397,Roy Halladay\hallaro01,30,TOR,4,15,3.75,12,80.0%,0.0%,41.7%,41.7%,16.7%,100.0%,0.0%,80.0%,58.3%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
398,Cole Hamels*\hamelco01,23,PHI,72,252,3.50,185,73.4%,25.4%,25.4%,25.4%,23.8%,74.6%,0.0%,54.8%,65.9%,33.3%,5.6%,4,0,11.1%,8,1,8.3%,6,2,2,24,7.7%,0,0,0
399,Josh Hamilton*\hamiljo03,26,CIN,337,1263,3.75,782,62.7%,18.7%,20.3%,30.9%,30.1%,81.3%,3.3%,51.0%,75.0%,39.2%,4.5%,15,2,15.4%,52,30,9.5%,32,20,18,47,27.7%,0,0,0
400,Jason Hammel\hammeja01,24,TBD,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
401,Robby Hammock\hammoro01,30,ARI,49,206,4.20,128,62.1%,42.2%,6.3%,21.9%,29.7%,57.8%,0.0%,35.9%,89.2%,4.1%,2.0%,1,0,10.2%,5,0,8.2%,4,1,1,6,14.3%,0,0,0
402,Justin Hampson*\hampsju01,27,SDP,4,12,3.00,10,83.3%,60.0%,10.0%,0.0%,30.0%,40.0%,0.0%,33.3%,75.0%,0.0%,0.0%,0,0,25.0%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
403,Josh Hancock\hancojo01,29,STL,1,6,6.00,4,66.7%,50.0%,0.0%,25.0%,25.0%,50.0%,0.0%,33.3%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
404,Ryan Hanigan\hanigry01,26,CIN,11,43,3.91,26,65.0%,30.8%,15.4%,23.1%,30.8%,69.2%,17.6%,45.0%,77.8%,18.2%,9.1%,1,0,18.2%,2,1,0.0%,0,0,1,1,50.0%,0,0,0
405,Jack Hannahan*\hannaja01,27,OAK,169,683,4.04,400,58.6%,31.5%,15.3%,26.3%,27.0%,68.5%,0.0%,40.1%,77.7%,26.0%,8.3%,14,0,23.1%,39,17,17.8%,30,18,14,25,35.9%,0,0,0
406,Joel Hanrahan\hanrajo01,25,WSN,17,61,3.59,42,68.9%,33.3%,14.3%,23.8%,28.6%,66.7%,0.0%,45.9%,78.6%,35.3%,5.9%,1,0,11.8%,2,0,5.9%,1,1,2,3,40.0%,0,0,0
407,J.A. Happ*\happja01,24,PHI,1,3,3.00,3,100.0%,33.3%,33.3%,33.3%,0.0%,66.7%,,66.7%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
408,Aaron Harang\haranaa01,29,CIN,88,277,3.15,209,75.5%,16.7%,31.1%,24.4%,27.8%,83.3%,0.0%,62.8%,62.6%,53.4%,3.4%,3,0,9.1%,8,3,6.8%,6,4,3,24,10.7%,0,0,0
409,J.J. Hardy\hardyjj01,24,MIL,638,2458,3.85,1555,63.4%,38.3%,8.2%,19.8%,33.7%,61.7%,0.6%,39.1%,86.8%,9.4%,4.5%,29,0,14.9%,95,39,8.9%,57,29,19,54,26.0%,0,0,0
410,Dan Haren\harenda01,26,OAK,4,14,3.50,9,64.3%,11.1%,22.2%,33.3%,33.3%,88.9%,0.0%,57.1%,75.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
411,Tim Harikkala\harikti01,35,COL,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
412,Brendan Harris\harribr01,26,TBD,577,2071,3.59,1301,62.9%,26.7%,16.2%,23.7%,33.4%,73.3%,0.5%,46.1%,77.9%,31.4%,3.8%,22,0,12.5%,72,31,6.4%,37,22,23,73,24.0%,0,0,0
413,Willie Harris*\harriwi02,29,ATL,393,1610,4.10,969,60.2%,32.9%,12.7%,25.8%,28.6%,67.1%,0.0%,40.4%,81.1%,22.1%,5.3%,21,1,15.5%,61,15,11.7%,46,19,17,53,23.9%,0,0,0
414,Corey Hart\hartco01,25,MIL,567,2026,3.57,1298,64.4%,21.5%,18.9%,27.4%,32.2%,78.5%,1.2%,50.5%,76.0%,33.5%,4.1%,23,2,13.4%,76,43,6.5%,37,25,22,77,22.2%,0,0,0
415,Scott Hatteberg*\hattesc01,37,CIN,418,1626,3.89,921,57.3%,38.9%,6.7%,18.6%,35.8%,61.1%,2.7%,35.0%,89.0%,12.4%,9.6%,40,0,21.3%,89,29,16.3%,68,39,12,23,34.3%,0,0,0
416,LaTroy Hawkins\hawkila01,34,COL,1,4,4.00,3,75.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,25.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
417,Brad Hawpe*\hawpebr01,28,COL,607,2405,3.96,1449,61.3%,22.1%,23.2%,28.2%,26.6%,77.9%,4.3%,47.8%,70.2%,40.2%,5.9%,36,2,14.7%,89,38,11.0%,67,40,33,104,24.1%,0,0,0
418,Nathan Haynes*\haynena01,27,LAA,48,170,3.54,119,70.0%,24.4%,17.6%,29.4%,28.6%,75.6%,0.0%,52.9%,76.7%,31.3%,4.2%,2,0,10.4%,5,3,6.3%,3,2,2,9,18.2%,0,0,0
419,Chase Headley#\headlch01,23,SDP,21,86,4.10,51,59.3%,27.5%,17.6%,27.5%,27.5%,72.5%,0.0%,43.0%,75.7%,28.6%,4.8%,1,0,19.0%,4,1,9.5%,2,1,0,4,0.0%,0,0,0
420,Chris Heintz\heintch01,32,MIN,61,199,3.26,138,69.3%,27.5%,18.8%,20.3%,33.3%,72.5%,0.0%,50.3%,74.0%,27.9%,4.9%,3,0,13.1%,8,1,6.6%,4,2,0,12,0.0%,0,0,0
421,Wes Helms\helmswe01,31,PHI,309,1216,3.94,808,66.8%,22.8%,15.5%,34.0%,27.7%,77.2%,1.5%,51.6%,80.0%,31.1%,5.2%,16,2,13.6%,42,18,6.8%,21,14,20,42,32.3%,0,0,0
422,Todd Helton*\heltoto01,33,COL,684,2972,4.35,1726,59.2%,31.7%,5.7%,34.2%,28.4%,68.3%,4.6%,40.4%,91.7%,22.4%,8.8%,60,5,19.0%,130,34,13.6%,93,39,32,42,43.2%,0,0,0
423,Mark Hendrickson*\hendrma01,33,LAD,30,107,3.57,68,63.6%,23.5%,36.8%,13.2%,26.5%,76.5%,0.0%,48.6%,51.9%,43.3%,3.3%,1,0,6.7%,2,0,6.7%,2,0,3,7,30.0%,0,0,0
424,Sean Henn\hennse01,26,NYY,1,4,4.00,3,75.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
425,Brad Hennessey\hennebr01,27,SFG,1,2,2.00,1,50.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
426,Clay Hensley\henslcl01,27,SDP,16,50,3.13,41,82.0%,24.4%,29.3%,26.8%,19.5%,75.6%,0.0%,62.0%,61.3%,50.0%,0.0%,0,0,6.3%,1,0,0.0%,0,0,2,5,25.0%,0,0,0
427,Matt Herges*\hergema01,37,COL,6,25,4.17,19,76.0%,21.1%,31.6%,42.1%,5.3%,78.9%,0.0%,60.0%,60.0%,33.3%,0.0%,0,0,16.7%,1,0,0.0%,0,0,1,3,20.0%,0,0,0
428,Jeremy Hermida*\hermije01,23,FLA,484,1936,4.00,1189,61.7%,29.0%,15.1%,28.3%,27.6%,71.0%,1.1%,43.8%,78.7%,17.6%,6.2%,30,1,15.3%,74,33,10.7%,52,27,25,80,23.8%,0,0,0
429,Anderson Hernandez#\hernaan01,24,NYM,3,12,4.00,8,66.7%,37.5%,25.0%,12.5%,25.0%,62.5%,0.0%,41.7%,60.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
430,Felix Hernandez\hernafe02,21,SEA,4,20,5.00,16,80.0%,31.3%,18.8%,43.8%,6.3%,68.8%,0.0%,55.0%,72.7%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,2,33.3%,0,0,0
431,Livan Hernandez\hernali01,32,ARI,79,246,3.11,174,70.7%,23.6%,9.2%,25.9%,41.4%,76.4%,0.0%,54.1%,88.0%,39.2%,1.3%,1,0,8.9%,7,4,5.1%,4,3,0,7,0.0%,0,0,0
432,Luis Hernandez#\hernalu01,23,BAL,71,214,3.01,149,69.6%,17.4%,10.7%,31.5%,40.3%,82.6%,0.0%,57.5%,87.0%,45.1%,2.8%,2,0,8.5%,6,3,2.8%,2,2,3,7,30.0%,0,0,0
433,Orlando Hernandez\hernaor01,41,NYM,54,171,3.17,143,83.6%,23.8%,19.6%,31.5%,25.2%,76.2%,0.0%,63.7%,74.3%,42.6%,3.7%,2,0,7.4%,4,1,3.7%,2,0,3,12,16.7%,0,0,0
434,Ramon Hernandez\hernara02,31,BAL,409,1519,3.71,930,61.3%,33.4%,11.0%,22.5%,33.1%,66.6%,0.5%,40.8%,83.5%,26.2%,5.4%,22,1,14.9%,61,17,9.8%,40,18,23,36,39.0%,0,0,0
435,Roberto Hernandez\carmofa01,26,CLE,5,14,2.80,12,85.7%,16.7%,66.7%,0.0%,16.7%,83.3%,0.0%,71.4%,20.0%,80.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,3,0.0%,0,0,0
436,Mike Hessman\hessmmi01,29,DET,57,240,4.21,154,64.2%,22.7%,26.0%,28.6%,22.7%,77.3%,0.0%,49.6%,66.4%,31.6%,5.3%,3,1,19.3%,11,4,5.3%,3,1,2,15,11.8%,0,0,0
437,Aaron Hill\hillaa01,25,TOR,657,2509,3.82,1600,63.9%,30.3%,12.6%,25.0%,32.1%,69.8%,0.4%,44.6%,81.9%,21.6%,4.6%,30,1,16.6%,109,39,9.1%,60,34,21,81,20.6%,0,0,0
438,Koyie Hill#\hillko01,28,CHC,105,376,3.58,233,62.0%,24.5%,22.3%,19.7%,33.5%,75.5%,0.0%,46.8%,70.5%,33.3%,1.9%,2,0,9.5%,10,3,5.7%,6,3,4,14,22.2%,0,0,0
439,Rich Hill*\hillri01,27,CHC,67,223,3.33,175,78.5%,20.6%,33.7%,26.9%,18.9%,79.4%,0.0%,62.3%,57.6%,50.7%,0.0%,0,0,3.0%,2,0,1.5%,1,0,4,26,12.1%,0,0,0
440,Shawn Hill\hillsh01,26,WSN,37,126,3.41,76,60.3%,34.2%,11.8%,23.7%,30.3%,65.8%,0.0%,39.7%,82.0%,37.8%,5.4%,2,0,10.8%,4,0,8.1%,3,0,6,3,60.0%,0,0,0
441,Shea Hillenbrand\hillesh02,31,TOT,280,958,3.42,641,67.2%,26.7%,13.3%,22.6%,37.4%,73.3%,1.3%,49.3%,81.9%,16.8%,3.2%,9,2,8.9%,25,15,3.6%,10,8,6,24,20.0%,0,0,0
442,Shea Hillenbrand\hillesh02,31,LAA,206,700,3.40,467,66.7%,27.6%,10.7%,23.1%,38.5%,72.4%,0.0%,48.3%,85.2%,16.0%,3.9%,8,2,9.7%,20,12,3.4%,7,6,4,14,22.2%,0,0,0
