
Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
333,Luis Figueroa#\figuelu01,27,PIT,2,4,2.00,3,75.0%,33.3%,0.0%,0.0%,66.7%,66.7%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
334,Nelson Figueroa#\figuene01,27,PHI,26,96,3.69,71,74.0%,39.4%,21.1%,19.7%,19.7%,60.6%,0.0%,44.8%,65.1%,19.2%,3.8%,1,0,11.5%,3,0,0.0%,0,0,2,9,18.2%,0,0,0
335,Steve Finley*\finlest01,36,ARI,548,2062,3.76,1282,63.1%,32.2%,9.0%,25.0%,33.8%,67.8%,3.8%,42.8%,86.7%,17.2%,6.2%,34,4,17.5%,96,30,9.9%,54,29,11,56,16.4%,0,0,0
336,John Flaherty\flahejo01,33,TBD,266,877,3.30,583,66.8%,25.2%,10.8%,26.1%,37.9%,74.8%,1.4%,49.9%,85.6%,26.3%,3.4%,9,0,11.3%,30,15,5.3%,14,8,4,29,12.1%,0,0,0
337,Darrin Fletcher*\fletcda01,34,TOR,454,1592,3.51,1001,63.3%,24.1%,8.9%,29.1%,38.0%,75.9%,1.9%,48.1%,88.3%,30.2%,4.8%,22,1,17.0%,77,39,7.0%,32,25,10,33,23.3%,0,0,0
338,Cliff Floyd*\floydcl01,28,FLA,629,2079,3.31,1301,64.9%,15.1%,19.4%,30.2%,35.3%,84.9%,9.4%,55.1%,77.1%,48.3%,5.9%,37,3,13.7%,86,33,6.0%,38,31,20,81,19.8%,0,0,0
339,P.J. Forbes\forbep.01,33,PHI,7,25,3.57,19,76.0%,47.4%,5.3%,21.1%,26.3%,52.6%,0.0%,40.0%,90.0%,28.6%,0.0%,0,0,14.3%,1,0,0.0%,0,0,2,0,100.0%,0,0,0
340,Brook Fordyce\fordybr01,31,BAL,320,1183,3.70,768,65.1%,24.6%,11.2%,32.9%,31.3%,75.4%,1.0%,49.1%,85.1%,33.4%,3.8%,12,2,13.8%,44,15,5.3%,17,9,20,36,35.7%,0,0,0
341,Andy Fox*\foxan01,30,FLA,98,392,4.00,231,59.5%,27.7%,13.4%,31.2%,27.7%,72.3%,2.5%,43.0%,81.4%,27.6%,9.2%,9,0,22.4%,22,8,10.2%,10,5,3,14,17.6%,0,0,0
342,Chad Fox\foxch02,30,MIL,3,6,2.00,6,100.0%,33.3%,16.7%,16.7%,33.3%,66.7%,,66.7%,75.0%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
343,Julio Franco\francju01,42,ATL,102,391,3.83,243,62.8%,30.0%,13.2%,28.0%,28.8%,70.0%,2.7%,43.9%,81.2%,19.6%,6.9%,7,0,15.7%,16,5,11.8%,12,6,7,13,35.0%,0,0,0
344,Ryan Freel\freelry01,25,TOR,24,89,3.71,59,66.3%,30.5%,13.6%,25.4%,30.5%,69.5%,0.0%,46.1%,80.5%,45.8%,4.2%,1,0,4.2%,1,0,8.3%,2,1,1,3,25.0%,0,0,0
345,Jeff Frye\fryeje01,34,TOR,195,758,3.89,494,65.2%,38.1%,5.5%,23.9%,32.6%,61.9%,0.0%,40.4%,91.2%,14.4%,3.6%,7,0,11.3%,22,3,8.7%,17,10,10,8,55.6%,0,0,0
346,Travis Fryman\frymatr01,32,CLE,370,1474,3.98,908,61.6%,29.7%,11.6%,28.5%,30.2%,70.3%,0.2%,43.3%,83.5%,27.8%,5.1%,19,7,14.9%,55,28,9.5%,35,25,27,36,42.9%,0,0,0
347,Brad Fullmer*\fullmbr01,26,TOR,575,1942,3.38,1256,65.7%,14.6%,16.6%,33.8%,35.1%,85.4%,4.2%,56.1%,80.6%,39.8%,4.9%,28,3,13.7%,79,40,6.1%,35,23,11,77,12.5%,0,0,0
348,Aaron Fultz*\fultzaa01,27,SFG,5,17,3.40,12,70.6%,25.0%,8.3%,25.0%,41.7%,75.0%,0.0%,52.9%,88.9%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
349,Rafael Furcal#\furcara02,23,ATL,361,1348,3.73,868,64.4%,28.5%,10.8%,28.7%,32.0%,71.5%,0.2%,46.1%,84.9%,26.3%,4.2%,15,1,14.7%,53,11,9.1%,33,10,15,41,26.8%,0,0,0
350,Mike Fyhrie\fyhrimi01,31,TOT,2,2,1.00,2,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
351,Mike Fyhrie\fyhrimi01,31,CHC,2,2,1.00,2,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
352,Eric Gagne\gagneer01,25,LAD,51,168,3.29,124,73.8%,23.4%,15.3%,31.5%,29.8%,76.6%,0.0%,56.5%,80.0%,37.3%,0.0%,0,0,7.8%,4,1,2.0%,1,0,3,9,23.1%,0,0,0
353,Andres Galarraga\galaran01,40,TOT,446,1685,3.78,1069,63.7%,20.6%,24.9%,27.9%,26.7%,79.4%,1.3%,50.6%,68.7%,34.8%,2.9%,13,4,9.4%,42,22,7.0%,31,25,26,91,22.2%,0,0,0
354,Andres Galarraga\galaran01,40,TEX,271,1029,3.80,653,63.7%,21.0%,23.7%,28.3%,27.0%,79.0%,1.1%,50.3%,70.0%,33.2%,3.3%,9,1,10.7%,29,15,5.9%,16,13,12,56,17.6%,0,0,0
355,Andres Galarraga\galaran01,40,SFG,175,656,3.75,416,63.8%,20.0%,26.7%,27.2%,26.2%,80.0%,1.7%,51.1%,66.7%,37.1%,2.3%,4,3,7.4%,13,7,8.6%,15,12,14,35,28.6%,0,0,0
356,Ron Gant\gantro01,36,TOT,294,1201,4.09,719,60.1%,28.1%,22.5%,24.8%,24.6%,71.9%,1.0%,43.2%,68.7%,32.0%,7.5%,22,1,16.0%,47,18,11.2%,33,22,31,49,38.8%,0,0,0
357,Ron Gant\gantro01,36,COL,201,819,4.07,489,60.1%,27.0%,24.1%,24.5%,24.3%,73.0%,1.5%,43.9%,66.9%,35.8%,9.5%,19,1,16.4%,33,8,11.9%,24,16,19,37,33.9%,0,0,0
358,Ron Gant\gantro01,36,OAK,93,382,4.11,230,60.2%,30.4%,19.1%,25.2%,25.2%,69.6%,0.0%,41.9%,72.5%,23.7%,3.2%,3,0,15.1%,14,10,9.7%,9,6,12,12,50.0%,0,0,0
359,Rich Garces\garceri01,30,BOS,2,6,3.00,5,83.3%,60.0%,0.0%,20.0%,20.0%,40.0%,0.0%,33.3%,100.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
360,Freddy Garcia\garcifr03,24,SEA,9,28,3.11,24,85.7%,29.2%,33.3%,16.7%,20.8%,70.8%,0.0%,60.7%,52.9%,77.8%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,2,50.0%,0,0,0
361,Jesse Garcia\garcije01,27,ATL,6,13,2.17,9,69.2%,22.2%,0.0%,22.2%,55.6%,77.8%,0.0%,53.8%,100.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
362,Karim Garcia*\garcika01,25,CLE,50,159,3.18,109,68.6%,15.6%,24.8%,29.4%,30.3%,84.4%,0.0%,57.9%,70.7%,62.0%,0.0%,0,0,4.0%,2,1,2.0%,1,0,2,11,15.4%,0,0,0
363,Nomar Garciaparra\garcino01,27,BOS,91,290,3.19,189,65.2%,12.2%,13.2%,35.4%,39.2%,87.8%,0.0%,57.2%,84.9%,57.1%,5.5%,5,0,12.1%,11,6,5.5%,5,1,0,9,0.0%,0,0,0
364,Mark Gardner\gardnma01,39,SFG,26,84,3.23,64,76.2%,31.3%,21.9%,20.3%,26.6%,68.8%,0.0%,52.4%,68.2%,50.0%,3.8%,1,0,7.7%,2,0,3.8%,1,0,4,4,50.0%,0,0,0
365,Jon Garland\garlajo01,21,CHW,2,6,3.00,5,83.3%,60.0%,0.0%,20.0%,20.0%,40.0%,0.0%,33.3%,100.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
366,Jason Giambi*\giambja01,30,OAK,672,2736,4.07,1480,55.9%,35.8%,9.7%,24.3%,30.1%,64.2%,6.9%,35.9%,84.8%,16.2%,11.9%,80,2,23.8%,160,33,16.4%,110,46,26,57,31.3%,0,0,0
367,Jeremy Giambi*\giambje01,26,OAK,444,1921,4.33,1137,59.3%,28.9%,14.8%,30.5%,25.8%,71.1%,0.5%,42.1%,79.2%,24.5%,5.0%,22,1,16.7%,74,35,12.4%,55,26,19,64,22.9%,0,0,0
368,Jay Gibbons*\gibboja01,24,BAL,246,874,3.55,579,66.2%,16.8%,18.0%,33.2%,32.1%,83.2%,0.0%,55.1%,78.4%,46.3%,2.0%,5,0,9.8%,24,14,5.7%,14,6,8,31,20.5%,0,0,0
369,Benji Gil\gilbe01,28,ANA,280,1018,3.64,680,66.8%,21.5%,17.2%,30.9%,30.4%,78.5%,0.0%,52.5%,78.1%,33.9%,2.9%,8,4,11.1%,31,17,8.9%,25,18,20,37,35.1%,0,0,0
370,Geronimo Gil\gilge01,25,BAL,66,232,3.52,147,63.4%,14.3%,16.3%,34.0%,35.4%,85.7%,0.0%,54.3%,81.0%,36.4%,4.5%,3,0,22.7%,15,11,9.1%,6,6,0,7,0.0%,0,0,0
371,Brian Giles*\gilesbr02,30,PIT,677,2463,3.64,1388,57.5%,29.6%,6.8%,26.7%,37.0%,70.4%,4.7%,40.5%,90.4%,29.4%,8.4%,57,14,20.8%,141,53,11.1%,75,35,29,38,43.3%,0,0,0
372,Marcus Giles\gilesma01,23,ATL,273,1056,3.87,662,62.7%,24.8%,12.1%,31.7%,31.4%,75.2%,0.0%,47.2%,83.9%,34.1%,4.4%,12,1,15.0%,41,17,10.6%,29,15,12,25,32.4%,0,0,0
373,Bernard Gilkey\gilkebe01,34,ATL,121,503,4.16,315,62.6%,31.7%,16.2%,27.3%,24.8%,68.3%,0.0%,42.7%,76.3%,25.6%,4.1%,5,0,15.7%,19,10,10.7%,13,5,14,17,45.2%,0,0,0
374,Keith Ginter\ginteke01,25,HOU,1,3,3.00,2,66.7%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,33.3%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
375,Charles Gipson\gipsoch01,28,SEA,72,235,3.26,169,71.9%,26.0%,17.8%,29.0%,27.2%,74.0%,0.0%,53.2%,76.0%,44.4%,1.4%,1,0,5.6%,4,2,2.8%,2,1,6,14,30.0%,0,0,0
376,Joe Girardi\girarjo01,36,CHC,255,912,3.58,581,64.6%,26.0%,16.5%,26.2%,31.3%,74.0%,3.6%,47.8%,77.7%,34.9%,5.5%,14,0,10.2%,26,5,7.1%,18,7,17,33,34.0%,0,0,0
377,Doug Glanville\glanvdo01,30,PHI,675,2398,3.55,1652,69.0%,28.1%,12.0%,25.9%,33.9%,71.9%,0.5%,49.6%,83.2%,23.6%,3.9%,26,0,11.7%,79,19,4.0%,27,18,19,72,20.9%,0,0,0
378,Troy Glaus\glaustr01,24,ANA,708,2874,4.06,1655,58.0%,31.1%,17.5%,25.1%,26.4%,68.9%,1.7%,40.0%,74.7%,23.9%,8.8%,62,9,16.4%,116,36,12.7%,90,40,39,119,24.7%,0,0,0
379,Tom Glavine*\glavito02,35,ATL,78,264,3.38,171,64.8%,29.8%,12.3%,26.9%,31.0%,70.2%,0.0%,45.5%,82.5%,43.6%,2.6%,2,0,11.5%,9,3,5.1%,4,0,11,9,52.4%,0,0,0
380,Wayne Gomes\gomeswa01,28,TOT,2,5,2.50,1,20.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,20.0%,100.0%,50.0%,50.0%,1,0,50.0%,1,0,0.0%,0,0,0,0,,0,0,0
381,Wayne Gomes\gomeswa01,28,PHI,2,5,2.50,1,20.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,20.0%,100.0%,50.0%,50.0%,1,0,50.0%,1,0,0.0%,0,0,0,0,,0,0,0
382,Chris Gomez\gomezch02,30,TOT,333,1188,3.57,765,64.4%,29.7%,8.8%,25.8%,35.8%,70.3%,0.0%,45.3%,87.5%,31.2%,2.4%,8,0,10.5%,35,14,4.5%,15,6,13,25,34.2%,0,0,0
383,Chris Gomez\gomezch02,30,SDP,125,465,3.72,290,62.4%,31.0%,6.2%,27.6%,35.2%,69.0%,0.0%,43.0%,91.0%,31.2%,4.8%,6,0,13.6%,17,6,8.8%,11,5,6,8,42.9%,0,0,0
384,Chris Gomez\gomezch02,30,TBD,208,723,3.48,475,65.7%,28.8%,10.3%,24.6%,36.2%,71.2%,0.0%,46.7%,85.5%,31.3%,1.0%,2,0,8.7%,18,8,1.9%,4,1,7,17,29.2%,0,0,0
385,Alex Gonzalez\gonzaal01,28,TOR,705,2646,3.75,1680,63.5%,27.1%,18.5%,24.4%,30.0%,72.9%,0.0%,46.3%,74.7%,32.1%,3.7%,26,0,14.6%,103,47,9.4%,66,40,29,120,19.5%,0,0,0
386,Alex Gonzalez\gonzaal02,24,FLA,565,1946,3.44,1349,70.1%,19.3%,18.3%,31.7%,30.7%,80.7%,3.5%,56.6%,77.3%,39.8%,3.5%,20,0,9.7%,55,30,5.5%,31,23,26,81,24.3%,0,0,0
387,Dicky Gonzalez\gonzadi01,22,NYM,22,80,3.64,55,68.8%,36.4%,16.4%,16.4%,30.9%,63.6%,0.0%,43.8%,74.3%,9.1%,9.1%,2,0,13.6%,3,0,9.1%,2,1,0,4,0.0%,0,0,0
388,Juan Gonzalez\gonzaju03,31,CLE,595,2204,3.70,1375,63.0%,20.9%,17.7%,28.4%,33.0%,79.1%,2.4%,49.8%,77.6%,26.7%,4.4%,26,7,16.0%,95,60,7.2%,43,31,11,83,11.7%,0,0,0
389,Luis Gonzalez*\gonzalu01,33,ARI,730,2776,3.80,1590,59.2%,27.3%,9.8%,29.5%,33.4%,72.7%,7.6%,43.0%,86.5%,19.0%,10.3%,75,10,21.6%,158,56,10.5%,77,45,19,64,22.9%,0,0,0
390,Raul Gonzalez\gonzara01,27,CIN,15,49,3.27,31,63.3%,16.1%,16.1%,32.3%,35.5%,83.9%,0.0%,53.1%,80.8%,60.0%,0.0%,0,0,0.0%,0,0,6.7%,1,1,1,2,33.3%,0,0,0
391,Wiki Gonzalez\gonzawi01,27,SDP,176,654,3.72,416,64.0%,29.3%,12.7%,26.0%,32.0%,70.7%,1.7%,45.2%,82.0%,31.3%,4.0%,7,2,15.9%,28,15,10.2%,18,16,6,22,21.4%,0,0,0
392,Tom Goodwin*\goodwto01,32,LAD,312,1168,3.74,732,62.7%,36.6%,12.2%,19.7%,31.6%,63.4%,0.0%,39.7%,80.8%,21.8%,3.8%,12,0,13.5%,42,6,8.7%,27,12,19,39,32.8%,0,0,0
393,Mark Grace*\gracema01,37,ARI,553,2038,3.69,1164,57.8%,30.9%,6.3%,24.5%,38.3%,69.1%,2.7%,39.9%,90.9%,25.5%,8.1%,45,1,21.0%,116,39,11.2%,62,30,15,21,41.7%,0,0,0
394,Tony Graffanino\graffto01,29,CHW,171,620,3.63,383,61.8%,33.4%,12.5%,21.9%,32.1%,66.6%,0.0%,41.1%,81.2%,21.6%,1.8%,3,0,11.1%,19,8,11.1%,19,9,8,21,27.6%,0,0,0
395,Danny Graves\graveda01,27,CIN,4,17,4.25,12,70.6%,16.7%,33.3%,33.3%,16.7%,83.3%,0.0%,58.8%,60.0%,50.0%,0.0%,0,0,0.0%,0,0,25.0%,1,0,1,1,50.0%,0,0,0
396,Craig Grebeck\grebecr01,36,BOS,43,152,3.53,105,69.1%,28.6%,11.4%,29.5%,30.5%,71.4%,0.0%,49.3%,84.0%,32.6%,4.7%,2,0,9.3%,4,0,4.7%,2,1,5,4,55.6%,0,0,0
397,Shawn Green*\greensh01,28,LAD,701,2527,3.60,1522,61.1%,22.1%,16.9%,27.0%,34.0%,77.9%,3.6%,47.6%,78.3%,33.7%,5.6%,39,7,14.7%,103,51,7.8%,55,31,25,82,23.4%,0,0,0
398,Todd Greene\greento02,30,NYY,100,323,3.23,233,72.1%,15.0%,26.2%,26.6%,32.2%,85.0%,0.0%,61.3%,69.2%,50.0%,1.0%,1,0,7.0%,7,6,2.0%,2,1,1,20,4.8%,0,0,0
399,Rusty Greer*\greerru01,32,TEX,279,1149,4.12,695,60.7%,33.7%,8.5%,26.3%,31.5%,66.3%,0.9%,40.3%,87.2%,21.5%,4.7%,13,0,16.5%,46,13,12.2%,34,18,9,23,28.1%,0,0,0
400,Ben Grieve*\grievbe01,25,TBD,642,2590,4.03,1475,57.1%,35.3%,14.5%,24.1%,26.1%,64.7%,0.7%,37.0%,77.6%,23.1%,7.0%,45,6,20.4%,131,54,11.4%,73,37,65,94,40.9%,0,0,0
401,Ken Griffey*\griffke02,31,CIN,418,1588,3.80,954,60.9%,25.7%,14.5%,28.7%,31.1%,74.3%,3.3%,45.2%,80.5%,29.2%,7.7%,32,5,18.9%,79,30,9.3%,39,24,22,50,30.6%,0,0,0
402,Jason Grilli\grillja01,24,FLA,9,33,3.67,25,75.8%,24.0%,20.0%,28.0%,28.0%,76.0%,0.0%,57.6%,73.7%,55.6%,0.0%,0,0,11.1%,1,0,0.0%,0,0,1,1,50.0%,0,0,0
403,Marquis Grissom\grissma02,34,LAD,469,1769,3.77,1145,64.7%,25.1%,17.5%,27.5%,30.0%,74.9%,0.0%,48.5%,76.7%,28.4%,3.6%,17,1,11.5%,54,24,6.2%,29,23,30,77,28.0%,0,0,0
404,Mark Grudzielanek\grudzma01,31,LAD,588,2064,3.51,1361,65.9%,25.9%,10.1%,29.8%,34.1%,74.1%,0.0%,48.8%,86.3%,30.1%,2.6%,15,1,9.7%,57,26,6.3%,37,31,29,54,34.9%,0,0,0
405,Vladimir Guerrero\guerrvl01,26,MON,671,2212,3.30,1374,64.7%,12.5%,18.0%,32.0%,37.4%,87.5%,10.5%,56.6%,79.4%,44.3%,7.7%,52,12,16.7%,112,47,6.3%,42,24,14,74,15.9%,0,0,0
406,Wilton Guerrero#\guerrwi01,26,CIN,147,483,3.29,345,71.4%,24.9%,11.3%,27.0%,36.8%,75.1%,0.0%,53.6%,84.9%,40.1%,3.4%,5,0,8.8%,13,1,3.4%,5,3,2,15,11.8%,0,0,0
407,Carlos Guillen#\guillca01,25,SEA,523,1999,3.82,1219,61.0%,26.7%,11.8%,30.3%,31.2%,73.3%,0.0%,44.7%,83.9%,24.3%,4.2%,22,0,14.7%,77,41,9.9%,52,27,32,57,36.0%,0,0,0
408,Jose Guillen\guilljo01,25,TBD,145,485,3.34,326,68.3%,25.5%,16.6%,24.2%,33.7%,74.5%,5.0%,50.9%,77.8%,31.7%,2.8%,4,0,13.1%,19,9,2.8%,4,4,7,19,26.9%,0,0,0
409,Mike Gulan\gulanmi01,30,FLA,8,38,4.75,22,57.9%,18.2%,18.2%,45.5%,18.2%,81.8%,0.0%,47.4%,77.8%,25.0%,0.0%,0,0,0.0%,0,0,12.5%,1,1,1,1,50.0%,0,0,0
410,Ricky Gutierrez\gutieri01,31,CHC,606,2037,3.36,1313,64.5%,29.2%,9.0%,23.8%,38.1%,70.8%,0.0%,45.7%,87.3%,31.0%,4.3%,26,0,13.7%,83,16,9.1%,55,22,16,40,28.6%,0,0,0
411,Cristian Guzman#\guzmacr01,23,MIN,529,1802,3.41,1177,65.3%,25.1%,12.3%,26.7%,35.9%,74.9%,0.0%,48.9%,83.6%,34.2%,2.8%,15,1,13.0%,69,38,7.2%,38,26,23,55,29.5%,0,0,0
412,Edwards Guzman*\guzmaed01,24,SFG,121,389,3.21,272,71.2%,23.9%,12.9%,26.5%,36.8%,76.1%,6.0%,54.2%,83.1%,23.1%,7.4%,9,0,14.9%,18,8,5.8%,7,5,1,15,6.3%,0,0,0
413,Geraldo Guzman\guzmage01,28,ARI,1,4,4.00,3,75.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,75.0%,0.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
414,Tony Gwynn*\gwynnto01,41,SDP,112,427,3.81,259,61.2%,28.6%,8.1%,27.4%,35.9%,71.4%,2.4%,43.7%,88.6%,22.3%,5.4%,6,0,19.6%,22,5,10.7%,12,5,0,9,0.0%,0,0,0
415,Luther Hackman\hackmlu01,26,STL,3,7,2.33,5,71.4%,0.0%,20.0%,20.0%,60.0%,100.0%,0.0%,71.4%,80.0%,66.7%,0.0%,0,0,33.3%,1,1,0.0%,0,0,0,0,,0,0,0
416,Jerry Hairston\hairsje02,25,BAL,603,2327,3.86,1510,64.9%,34.7%,7.4%,26.6%,31.3%,65.3%,0.0%,42.4%,88.6%,17.9%,3.6%,22,0,12.1%,73,24,9.6%,58,27,24,48,32.9%,0,0,0
417,John Halama*\halamjo01,29,SEA,2,3,1.50,2,66.7%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,66.7%,100.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
418,Toby Hall\hallto02,25,TBD,197,626,3.18,447,71.4%,25.5%,10.5%,25.3%,38.7%,74.5%,0.0%,53.2%,85.9%,32.0%,3.0%,6,0,9.1%,18,7,2.5%,5,4,3,13,18.8%,0,0,0
419,Roy Halladay\hallaro01,24,TOR,2,7,3.50,4,57.1%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,57.1%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
420,Shane Halter\haltesh01,31,DET,511,1905,3.73,1227,64.6%,27.5%,14.8%,28.1%,29.6%,72.5%,0.7%,46.8%,79.6%,28.2%,5.5%,28,0,13.1%,67,27,7.4%,38,22,19,81,19.0%,0,0,0
421,Darryl Hamilton*\hamilda02,36,NYM,151,587,3.89,350,60.9%,30.0%,8.6%,30.0%,31.4%,70.0%,5.1%,42.6%,87.8%,23.8%,7.3%,11,0,15.9%,24,4,10.6%,16,9,8,12,40.0%,0,0,0
422,Joey Hamilton\hamiljo02,30,TOT,8,31,3.88,20,64.5%,35.0%,35.0%,15.0%,15.0%,65.0%,0.0%,41.9%,46.2%,37.5%,0.0%,0,0,37.5%,3,3,12.5%,1,0,1,4,20.0%,0,0,0
423,Joey Hamilton\hamiljo02,30,TOR,3,11,3.67,7,63.6%,28.6%,28.6%,14.3%,28.6%,71.4%,0.0%,45.5%,60.0%,66.7%,0.0%,0,0,33.3%,1,1,0.0%,0,0,0,1,0.0%,0,0,0
424,Joey Hamilton\hamiljo02,30,CIN,5,20,4.00,13,65.0%,38.5%,38.5%,15.4%,7.7%,61.5%,0.0%,40.0%,37.5%,20.0%,0.0%,0,0,40.0%,2,2,20.0%,1,0,1,3,25.0%,0,0,0
425,Jeffrey Hammonds\hammoje01,30,MIL,194,730,3.76,464,63.6%,20.9%,17.2%,33.0%,28.9%,79.1%,0.4%,50.3%,78.2%,41.8%,6.2%,12,0,13.4%,26,10,8.2%,16,9,12,30,28.6%,0,0,0
426,Mike Hampton\hamptmi01,28,COL,86,276,3.21,193,69.9%,26.4%,19.7%,21.2%,32.6%,73.6%,0.0%,51.4%,73.2%,36.0%,1.2%,1,0,4.7%,4,1,2.3%,2,1,6,15,28.6%,0,0,0
427,Dave Hansen*\hanseda01,32,LAD,176,746,4.24,398,54.6%,36.7%,11.1%,23.6%,28.6%,63.3%,4.9%,34.6%,82.5%,15.9%,13.1%,23,0,22.2%,39,8,17.0%,30,16,11,18,37.9%,0,0,0
428,Pete Harnisch#\harnipe01,34,CIN,12,40,3.33,30,75.0%,16.7%,40.0%,20.0%,23.3%,83.3%,0.0%,62.5%,52.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,4,20.0%,0,0,0
429,Lenny Harris*\harrile01,36,NYM,143,477,3.34,289,60.6%,27.3%,8.3%,20.8%,43.6%,72.7%,0.0%,44.0%,88.6%,25.9%,7.0%,10,4,12.6%,18,8,11.2%,16,11,3,6,33.3%,0,0,0
430,Willie Harris*\harriwi02,23,BAL,25,87,3.48,62,71.3%,33.9%,12.9%,24.2%,29.0%,66.1%,0.0%,47.1%,80.5%,40.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,5,28.6%,0,0,0
431,Ken Harvey\harveke01,23,KCR,12,44,3.67,31,70.5%,16.1%,29.0%,29.0%,25.8%,83.9%,0.0%,59.1%,65.4%,58.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,4,0.0%,0,0,0
432,Bill Haselman\haselbi01,35,TEX,140,503,3.59,330,65.6%,32.1%,15.2%,21.2%,31.5%,67.9%,0.0%,44.5%,77.7%,28.6%,5.7%,8,0,16.4%,23,10,10.0%,14,11,5,22,18.5%,0,0,0
433,Scott Hatteberg*\hattesc01,31,BOS,316,1293,4.09,754,58.3%,37.9%,4.8%,23.7%,33.6%,62.1%,0.0%,36.2%,92.3%,9.8%,5.4%,17,0,17.4%,55,23,13.0%,41,19,14,12,53.8%,0,0,0
434,Charlie Hayes\hayesch01,36,HOU,58,227,3.91,145,65.0%,24.8%,21.4%,29.7%,24.1%,75.2%,4.9%,48.9%,71.6%,39.7%,3.4%,2,0,8.6%,5,3,5.2%,3,3,5,11,31.3%,0,0,0
435,Jimmy Haynes\hayneji01,28,MIL,59,181,3.07,142,78.5%,16.9%,27.5%,26.8%,28.9%,83.1%,0.0%,65.2%,66.9%,57.6%,6.8%,4,0,10.2%,6,0,5.1%,3,0,2,13,12.5%,0,0,0
436,Rick Helling\helliri01,30,TEX,4,19,4.75,12,63.2%,50.0%,8.3%,16.7%,25.0%,50.0%,0.0%,31.6%,83.3%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
437,Wes Helms\helmswe01,25,ATL,239,910,3.81,566,62.7%,20.1%,21.0%,30.4%,28.4%,79.9%,2.3%,50.1%,73.7%,38.1%,5.0%,12,0,12.1%,29,11,8.8%,21,15,14,42,25.0%,0,0,0
438,Todd Helton*\heltoto01,27,COL,697,2858,4.10,1661,59.1%,30.1%,10.2%,30.2%,29.5%,69.9%,3.8%,41.3%,85.4%,26.8%,9.3%,65,4,21.5%,150,45,16.1%,112,55,24,80,23.1%,0,0,0
439,Rickey Henderson\henderi01,42,SDP,466,2029,4.35,1148,56.6%,40.2%,7.9%,26.0%,25.9%,59.8%,0.0%,33.9%,86.8%,15.9%,6.2%,29,3,13.7%,64,15,15.2%,71,24,44,40,52.4%,0,0,0
440,Felix Heredia*\heredfe01,26,CHC,1,3,3.00,3,100.0%,33.3%,66.7%,0.0%,0.0%,66.7%,,66.7%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
441,Gil Heredia\heredgi01,35,OAK,3,7,2.33,4,57.1%,0.0%,0.0%,25.0%,75.0%,100.0%,0.0%,57.1%,100.0%,33.3%,0.0%,0,0,33.3%,1,1,0.0%,0,0,0,0,,0,0,0
442,Matt Herges*\hergema01,31,LAD,10,37,3.70,26,70.3%,34.6%,15.4%,23.1%,26.9%,65.4%,0.0%,45.9%,76.5%,30.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,1,66.7%,0,0,0
443,Chad Hermansen\hermach01,23,PIT,56,195,3.48,134,68.7%,26.1%,17.9%,28.4%,27.6%,73.9%,0.0%,50.8%,75.8%,42.9%,0.0%,0,0,3.6%,2,0,1.8%,1,1,9,9,50.0%,0,0,0
